Index,Lot,Time,pH,Temp,Voltage
37,1,오후 4:25:44.1,1.84,44.75,15.1
38,1,오후 4:25:49.1,2.07,44.08,15.31
39,1,오후 4:25:54.1,1.87,41.35,16.25
40,1,오후 4:25:59.1,2.16,43.77,17.11
41,1,오후 4:26:04.1,1.89,41.44,17.36
42,1,오후 4:26:09.1,2.11,41.48,17.94
43,1,오후 4:26:14.1,1.94,42.19,15.87
44,1,오후 4:26:19.1,2.03,41.66,18.76
45,1,오후 4:26:24.1,2.07,40.09,15.97
46,1,오후 4:26:29.2,2.16,41.9,15.42
47,1,오후 4:26:34.2,1.89,43.9,15.7
48,1,오후 4:26:39.2,2.02,43.96,16.12
49,1,오후 4:26:44.2,2.05,41.76,16.16
50,1,오후 4:26:49.2,1.9,42.99,15.43
51,1,오후 4:26:54.2,2.19,41.38,18.5
52,1,오후 4:26:59.2,1.96,43.68,11.05
53,1,오후 4:27:04.2,1.88,42.18,16.84
54,1,오후 4:27:09.2,2.17,43.65,16.28
55,1,오후 4:27:14.2,1.96,43.68,11.05
56,1,오후 4:27:19.2,2.1,42.69,17.09
57,1,오후 4:27:24.2,1.9,43.94,18.58
58,1,오후 4:27:29.2,1.92,41.01,16.28
59,1,오후 4:27:34.2,1.94,44.63,19.95
60,1,오후 4:27:39.2,1.99,40.23,19.6
61,1,오후 4:27:44.2,2.08,44.51,18.45
62,1,오후 4:27:49.2,2.13,43.39,17.03
63,1,오후 4:27:54.2,2.1,42.7,17.11
64,1,오후 4:27:59.2,1.83,41.94,19.67
65,1,오후 4:28:04.3,2.12,43.48,16.69
66,1,오후 4:28:09.3,1.82,40.53,18.51
67,1,오후 4:28:14.3,2.12,44.99,16.62
68,1,오후 4:28:19.3,1.84,43.56,17.42
69,1,오후 4:28:24.3,2.19,41.7,19.27
70,2,오후 4:28:52.1,1.9,42.57,17.34
71,2,오후 4:28:57.1,1.96,43.02,18.16
72,2,오후 4:29:02.1,2.12,41.42,17.55
73,2,오후 4:29:07.1,1.85,44.36,17.0
74,2,오후 4:29:12.1,2.05,43.3,17.51
75,2,오후 4:29:17.1,2.07,41.66,15.41
76,2,오후 4:29:22.1,2.01,42.94,18.88
77,2,오후 4:29:27.1,1.84,43.06,18.4
78,2,오후 4:29:32.1,1.94,40.02,19.02
79,2,오후 4:29:37.1,2.02,43.12,16.61
80,2,오후 4:29:42.1,2.13,40.74,18.97
81,2,오후 4:29:47.1,1.99,40.03,18.99
82,2,오후 4:29:52.1,2.1,42.54,18.83
83,2,오후 4:29:57.1,1.93,41.03,19.38
84,2,오후 4:30:02.1,1.92,40.51,18.37
85,2,오후 4:30:07.1,1.95,44.39,16.48
86,2,오후 4:30:12.1,2.15,43.12,16.71
87,2,오후 4:30:17.1,2.02,41.07,16.28
88,2,오후 4:30:22.2,2.1,43.82,19.65
89,2,오후 4:30:27.2,2.05,43.37,17.25
90,2,오후 4:30:32.2,1.98,42.54,18.93
91,2,오후 4:30:37.2,2.08,44.08,16.07
92,2,오후 4:30:42.2,2.12,42.61,19.79
93,2,오후 4:30:47.2,1.81,42.52,19.99
94,2,오후 4:30:52.2,1.99,40.03,15.54
95,2,오후 4:30:57.2,1.82,41.57,15.09
96,2,오후 4:31:02.2,2.06,44.3,16.9
97,2,오후 4:31:07.2,1.92,40.79,15.39
98,2,오후 4:31:12.2,2.09,44.11,15.98
99,2,오후 4:31:17.2,2.05,44.51,18.23
100,2,오후 4:31:22.2,2.19,42.87,17.35
101,2,오후 4:31:27.2,1.92,42.02,16.94
102,2,오후 4:31:32.2,1.83,41.13,19.52
103,2,오후 4:31:37.2,2.08,41.37,17.47
104,2,오후 4:31:42.2,2.04,43.25,17.87
105,2,오후 4:31:47.2,2.11,41.58,16.67
106,2,오후 4:31:52.3,2.19,42.46,18.88
107,2,오후 4:31:57.3,1.82,43.31,16.95
108,2,오후 4:32:02.3,1.94,43.0,16.41
109,2,오후 4:32:07.3,2.17,44.69,19.67
110,2,오후 4:32:12.3,1.84,41.61,17.7
111,2,오후 4:32:17.3,2.12,40.25,15.86
112,2,오후 4:32:22.3,1.96,44.57,18.16
113,2,오후 4:32:27.3,2.09,41.98,15.69
114,2,오후 4:32:32.3,1.83,43.93,18.51
115,2,오후 4:32:37.3,1.9,41.19,15.01
116,2,오후 4:32:42.3,1.92,41.34,15.59
117,2,오후 4:32:47.3,1.93,42.81,16.3
118,2,오후 4:32:52.3,2.01,40.66,18.81
119,2,오후 4:32:57.3,2.08,41.2,17.83
120,2,오후 4:33:02.3,2.18,44.58,18.27
121,2,오후 4:33:07.3,1.99,44.51,18.0
122,2,오후 4:33:12.3,1.9,41.99,19.78
123,2,오후 4:33:17.3,1.88,41.91,15.95
124,2,오후 4:33:22.3,1.81,40.58,17.2
125,2,오후 4:33:27.3,1.86,43.19,17.7
126,2,오후 4:33:32.4,2.06,44.27,16.08
127,2,오후 4:33:37.4,2.04,44.85,19.92
128,2,오후 4:33:42.4,1.91,41.89,16.95
129,2,오후 4:33:47.4,2.13,43.34,17.6
130,2,오후 4:33:52.4,1.91,40.17,16.72
131,2,오후 4:33:57.4,1.87,40.52,15.19
132,2,오후 4:34:02.4,2.01,42.2,17.24
133,2,오후 4:34:07.4,2.14,40.21,17.59
134,2,오후 4:34:12.4,1.85,44.37,19.16
135,2,오후 4:34:17.4,1.89,40.26,19.08
136,2,오후 4:34:22.4,2.07,42.07,19.67
137,2,오후 4:34:27.4,2.16,41.82,18.27
138,2,오후 4:34:32.4,1.87,40.53,15.94
139,3,오후 4:34:59.7,2.18,44.67,19.09
140,3,오후 4:35:04.7,2.14,43.78,15.33
141,3,오후 4:35:09.7,2.19,44.85,17.66
142,3,오후 4:35:14.7,1.96,44.4,19.37
143,3,오후 4:35:19.7,1.94,40.74,15.36
144,3,오후 4:35:24.7,1.85,40.54,19.05
145,3,오후 4:35:29.7,2.0,40.96,15.64
146,3,오후 4:35:34.7,2.16,42.72,17.05
147,3,오후 4:35:39.7,1.91,43.12,17.78
148,3,오후 4:35:44.7,1.95,44.03,17.21
149,3,오후 4:35:49.7,2.02,43.71,19.42
150,3,오후 4:35:54.7,1.98,41.42,16.78
151,3,오후 4:35:59.7,2.17,40.05,16.66
152,3,오후 4:36:04.7,1.89,42.43,17.09
153,3,오후 4:36:09.8,1.84,43.83,17.48
154,3,오후 4:36:14.8,2.02,43.12,18.03
155,3,오후 4:36:19.8,1.88,42.25,15.57
156,3,오후 4:36:24.8,2.0,42.37,19.53
157,3,오후 4:36:29.8,2.04,41.46,17.88
158,3,오후 4:36:34.8,2.18,42.0,15.65
159,3,오후 4:36:39.8,1.92,41.41,18.14
160,3,오후 4:36:44.8,1.91,40.7,15.5
161,3,오후 4:36:49.8,2.13,40.03,16.99
162,3,오후 4:36:54.8,2.06,42.58,15.82
163,3,오후 4:36:59.8,2.17,42.5,19.15
164,3,오후 4:37:04.8,2.15,40.05,16.84
165,3,오후 4:37:09.8,2.19,41.34,16.86
166,3,오후 4:37:14.8,1.93,43.42,15.45
167,3,오후 4:37:19.8,2.02,44.91,16.26
168,3,오후 4:37:24.8,2.12,40.61,19.58
169,3,오후 4:37:29.8,1.84,40.1,17.66
170,3,오후 4:37:34.8,2.15,44.85,19.52
171,3,오후 4:37:39.8,2.08,40.33,16.21
172,3,오후 4:37:44.8,2.0,43.18,18.11
173,3,오후 4:37:49.8,2.19,40.52,17.97
174,3,오후 4:37:54.8,1.84,44.77,17.81
175,3,오후 4:37:59.8,2.1,43.24,16.72
176,3,오후 4:38:04.9,1.93,43.77,16.94
177,3,오후 4:38:09.9,1.84,44.81,15.53
178,3,오후 4:38:14.9,2.12,43.74,15.89
179,3,오후 4:38:19.9,2.0,40.06,17.69
180,3,오후 4:38:24.9,2.1,43.14,18.08
181,3,오후 4:38:29.9,1.99,41.03,15.37
182,3,오후 4:38:34.9,2.06,44.79,18.64
183,3,오후 4:38:39.9,1.81,41.78,16.24
184,3,오후 4:38:44.9,2.06,43.87,16.28
185,3,오후 4:38:49.9,1.97,43.57,19.12
186,3,오후 4:38:54.9,1.84,44.28,18.64
187,3,오후 4:38:59.9,2.16,44.75,17.06
188,3,오후 4:39:04.9,2.14,43.01,16.15
189,3,오후 4:39:09.9,2.01,41.66,17.66
190,3,오후 4:39:14.9,1.96,44.35,16.01
191,3,오후 4:39:19.9,2.06,42.69,17.89
192,3,오후 4:39:24.9,1.93,41.57,17.96
193,3,오후 4:39:29.9,2.11,41.49,16.12
194,3,오후 4:39:34.9,1.91,40.89,16.59
195,3,오후 4:39:40.0,1.83,42.67,18.03
196,3,오후 4:39:45.0,2.07,40.36,17.54
197,3,오후 4:39:50.0,2.17,42.52,17.47
198,3,오후 4:39:55.0,2.16,42.49,18.78
199,3,오후 4:40:00.0,2.13,42.56,18.38
200,3,오후 4:40:05.0,1.93,43.72,15.62
201,3,오후 4:40:10.0,2.18,41.69,19.67
202,3,오후 4:40:15.0,2.09,43.71,18.55
203,3,오후 4:40:20.0,1.81,44.83,16.98
204,3,오후 4:40:25.0,1.9,43.2,18.12
205,3,오후 4:40:30.0,1.9,43.23,18.04
206,3,오후 4:40:35.0,2.11,44.35,17.83
207,3,오후 4:40:40.0,2.01,41.49,17.66
208,4,오후 4:41:05.3,1.86,42.39,15.33
209,4,오후 4:41:10.3,1.91,43.25,17.11
210,4,오후 4:41:15.3,1.94,43.0,19.62
211,4,오후 4:41:20.3,1.85,41.53,18.28
212,4,오후 4:41:25.3,2.07,42.68,17.93
213,4,오후 4:41:30.3,1.85,43.85,17.28
214,4,오후 4:41:35.3,1.89,41.92,18.69
215,4,오후 4:41:40.3,1.86,42.18,17.3
216,4,오후 4:41:45.3,1.9,43.51,18.44
217,4,오후 4:41:50.3,2.17,40.62,15.54
218,4,오후 4:41:55.3,1.98,44.67,19.56
219,4,오후 4:42:00.3,2.0,41.06,16.7
220,4,오후 4:42:05.3,2.0,41.51,17.79
221,4,오후 4:42:10.3,2.09,41.39,18.68
222,4,오후 4:42:15.3,2.18,44.43,15.91
223,4,오후 4:42:20.3,1.89,42.25,16.44
224,4,오후 4:42:25.3,2.08,42.84,18.97
225,4,오후 4:42:30.3,1.83,42.2,17.64
226,4,오후 4:42:35.3,1.95,42.33,17.28
227,4,오후 4:42:40.4,2.02,44.59,19.13
228,4,오후 4:42:45.4,2.15,40.27,18.03
229,4,오후 4:42:50.4,1.97,43.39,16.35
230,4,오후 4:42:55.4,2.15,41.03,16.0
231,4,오후 4:43:00.4,2.15,43.84,16.14
232,4,오후 4:43:05.4,2.15,42.51,19.18
233,4,오후 4:43:10.4,2.12,42.24,16.18
234,4,오후 4:43:15.4,1.91,44.88,16.29
235,4,오후 4:43:20.4,2.12,44.55,15.38
236,4,오후 4:43:25.4,1.89,43.05,19.8
237,4,오후 4:43:30.4,2.03,43.86,19.46
238,4,오후 4:43:35.4,2.07,44.98,18.76
239,4,오후 4:43:40.4,2.13,40.01,19.33
240,4,오후 4:43:45.4,2.08,42.23,19.57
241,4,오후 4:43:50.4,2.11,44.72,17.21
242,4,오후 4:43:55.4,2.01,43.38,17.43
243,4,오후 4:44:00.4,2.15,43.24,18.41
244,4,오후 4:44:05.5,2.19,44.89,15.67
245,4,오후 4:44:10.5,2.17,41.0,12.21
246,4,오후 4:44:15.5,2.05,43.68,19.52
247,4,오후 4:44:20.5,2.16,42.76,17.85
248,4,오후 4:44:25.5,1.98,43.22,16.68
249,4,오후 4:44:30.5,1.85,44.56,18.06
250,4,오후 4:44:35.5,1.94,40.39,19.74
251,4,오후 4:44:40.5,1.88,43.5,18.52
252,4,오후 4:44:45.5,2.28,41.62,17.9
253,4,오후 4:44:50.5,1.92,43.73,17.43
254,4,오후 4:44:55.5,1.95,41.48,17.98
255,4,오후 4:45:00.5,2.15,40.81,17.55
256,4,오후 4:45:05.5,1.95,44.63,15.9
257,4,오후 4:45:10.5,2.15,41.04,17.84
258,4,오후 4:45:15.5,1.84,42.81,16.11
259,4,오후 4:45:20.5,2.19,41.8,19.57
260,4,오후 4:45:25.5,2.13,40.49,16.57
261,4,오후 4:45:30.5,2.08,40.31,17.36
262,4,오후 4:45:35.5,2.17,44.61,16.47
263,4,오후 4:45:40.5,2.13,43.13,18.95
264,4,오후 4:45:45.6,1.84,42.3,19.83
265,4,오후 4:45:50.6,1.81,44.79,16.44
266,4,오후 4:45:55.6,2.07,42.5,15.32
267,4,오후 4:46:00.6,2.05,43.35,17.76
268,4,오후 4:46:05.6,1.93,42.36,18.24
269,4,오후 4:46:10.6,1.97,41.72,19.58
270,4,오후 4:46:15.6,2.01,40.75,17.78
271,4,오후 4:46:20.6,1.83,44.32,18.77
272,4,오후 4:46:25.6,1.99,41.3,15.31
273,4,오후 4:46:30.6,1.86,40.44,18.19
274,4,오후 4:46:35.6,1.99,42.53,17.64
275,4,오후 4:46:40.6,2.12,44.38,16.27
276,4,오후 4:46:45.6,1.96,41.42,19.25
277,5,오후 4:47:13.3,2.17,41.85,17.12
278,5,오후 4:47:18.3,1.97,41.66,15.65
279,5,오후 4:47:23.3,1.84,44.38,15.87
280,5,오후 4:47:28.3,2.02,43.5,16.55
281,5,오후 4:47:33.3,1.95,40.08,17.28
282,5,오후 4:47:38.3,1.98,44.1,19.31
283,5,오후 4:47:43.3,2.16,41.68,15.16
284,5,오후 4:47:48.3,2.18,40.37,15.21
285,5,오후 4:47:53.3,2.09,44.34,15.73
286,5,오후 4:47:58.3,1.85,40.57,17.76
287,5,오후 4:48:03.4,2.02,43.46,17.44
288,5,오후 4:48:08.4,2.18,40.92,19.1
289,5,오후 4:48:13.4,1.92,43.3,17.45
290,5,오후 4:48:18.4,2.16,40.16,18.48
291,5,오후 4:48:23.4,1.82,40.28,17.24
292,5,오후 4:48:28.4,1.81,42.62,15.64
293,5,오후 4:48:33.4,2.02,40.78,17.39
294,5,오후 4:48:38.4,1.84,44.2,19.09
295,5,오후 4:48:43.4,2.04,44.8,18.29
296,5,오후 4:48:48.4,2.16,40.54,17.91
297,5,오후 4:48:53.4,2.12,43.74,16.93
298,5,오후 4:48:58.4,2.08,44.79,18.53
299,5,오후 4:49:03.4,1.89,40.34,15.98
300,5,오후 4:49:08.4,2.09,40.48,15.97
301,5,오후 4:49:13.4,2.05,42.71,18.18
302,5,오후 4:49:18.4,2.12,42.38,16.95
303,5,오후 4:49:23.4,1.96,40.51,18.37
304,5,오후 4:49:28.4,2.19,40.28,16.38
305,5,오후 4:49:33.4,2.19,42.8,18.2
306,5,오후 4:49:38.4,2.15,41.98,16.48
307,5,오후 4:49:43.4,2.14,41.81,15.74
308,5,오후 4:49:48.4,1.83,42.5,16.34
309,5,오후 4:49:53.5,2.19,41.86,19.55
310,5,오후 4:49:58.5,2.18,41.22,17.67
311,5,오후 4:50:03.5,2.12,41.12,17.75
312,5,오후 4:50:08.5,1.94,44.89,16.91
313,5,오후 4:50:13.5,1.87,42.83,15.76
314,5,오후 4:50:18.5,1.9,42.61,18.86
315,5,오후 4:50:23.5,1.93,42.78,15.39
316,5,오후 4:50:28.5,2.02,40.41,15.5
317,5,오후 4:50:33.5,2.17,42.33,15.16
318,5,오후 4:50:38.5,2.14,42.7,17.89
319,5,오후 4:50:43.5,2.04,40.81,15.77
320,5,오후 4:50:48.5,2.17,41.66,17.77
321,5,오후 4:50:53.5,2.12,40.39,19.26
322,5,오후 4:50:58.5,2.12,41.43,17.29
323,5,오후 4:51:03.5,1.86,40.61,17.13
324,5,오후 4:51:08.5,2.35,40.03,15.51
325,5,오후 4:51:13.5,1.82,43.56,19.47
326,5,오후 4:51:18.5,1.89,40.53,16.33
327,5,오후 4:51:23.6,1.82,43.03,16.99
328,5,오후 4:51:28.6,2.01,41.55,16.14
329,5,오후 4:51:33.6,2.02,43.31,16.39
330,5,오후 4:51:38.6,2.06,40.85,16.24
331,5,오후 4:51:43.6,1.9,43.4,17.58
332,5,오후 4:51:48.6,2.15,40.19,15.51
333,5,오후 4:51:53.6,2.1,42.78,19.49
334,5,오후 4:51:58.6,1.85,41.88,16.33
335,5,오후 4:52:03.6,1.83,44.24,19.3
336,5,오후 4:52:08.6,2.17,42.95,19.5
337,5,오후 4:52:13.6,1.82,43.88,17.87
338,5,오후 4:52:18.6,1.95,40.09,16.57
339,5,오후 4:52:23.6,1.91,40.54,18.53
340,5,오후 4:52:28.6,2.13,40.32,19.32
341,5,오후 4:52:33.6,2.12,41.2,17.49
342,5,오후 4:52:38.6,2.13,40.24,16.5
343,5,오후 4:52:43.6,2.15,40.75,18.81
344,5,오후 4:52:48.6,2.17,42.65,17.58
345,5,오후 4:52:53.6,2.1,40.92,17.27
346,6,오후 4:53:19.1,1.86,40.52,17.05
347,6,오후 4:53:24.1,1.88,43.2,19.84
348,6,오후 4:53:29.1,1.84,41.13,19.34
349,6,오후 4:53:34.1,2.14,42.28,15.26
350,6,오후 4:53:39.1,2.16,42.73,19.82
351,6,오후 4:53:44.1,2.17,40.06,16.27
352,6,오후 4:53:49.1,2.01,41.76,16.6
353,6,오후 4:53:54.1,1.87,42.98,15.48
354,6,오후 4:53:59.1,2.14,41.36,16.02
355,6,오후 4:54:04.1,1.86,44.66,16.36
356,6,오후 4:54:09.1,2.08,42.41,16.06
357,6,오후 4:54:14.1,1.88,40.34,15.72
358,6,오후 4:54:19.1,1.89,42.53,17.06
359,6,오후 4:54:24.1,1.86,44.25,15.01
360,6,오후 4:54:29.1,1.89,42.84,16.68
361,6,오후 4:54:34.1,2.02,43.97,18.21
362,6,오후 4:54:39.2,1.94,44.54,16.14
363,6,오후 4:54:44.2,1.96,44.0,15.54
364,6,오후 4:54:49.2,1.82,41.53,18.29
365,6,오후 4:54:54.2,1.84,43.83,16.94
366,6,오후 4:54:59.2,2.1,44.23,17.78
367,6,오후 4:55:04.2,1.9,41.68,18.25
368,6,오후 4:55:09.2,2.17,43.32,17.98
369,6,오후 4:55:14.2,2.04,40.24,16.62
370,6,오후 4:55:19.2,2.08,44.51,19.57
371,6,오후 4:55:24.2,1.99,41.48,18.44
372,6,오후 4:55:29.2,1.85,42.6,16.87
373,6,오후 4:55:34.2,2.05,41.61,16.39
374,6,오후 4:55:39.2,1.87,40.82,17.24
375,6,오후 4:55:44.2,1.91,41.69,16.07
376,6,오후 4:55:49.2,2.08,44.01,17.23
377,6,오후 4:55:54.2,1.82,42.84,16.02
378,6,오후 4:55:59.2,2.12,40.54,16.8
379,6,오후 4:56:04.2,2.16,41.93,17.28
380,6,오후 4:56:09.2,2.02,40.37,16.17
381,6,오후 4:56:14.2,1.88,43.06,16.58
382,6,오후 4:56:19.2,2.15,43.62,17.12
383,6,오후 4:56:24.3,1.97,41.42,19.86
384,6,오후 4:56:29.3,1.95,40.96,15.8
385,6,오후 4:56:34.3,1.81,42.51,18.7
386,6,오후 4:56:39.3,2.13,41.67,18.48
387,6,오후 4:56:44.3,2.19,40.63,17.62
388,6,오후 4:56:49.3,2.1,44.43,17.5
389,6,오후 4:56:54.3,2.05,42.85,16.5
390,6,오후 4:56:59.3,2.19,42.58,15.83
391,6,오후 4:57:04.3,1.85,41.06,16.79
392,6,오후 4:57:09.3,2.0,43.13,19.68
393,6,오후 4:57:14.3,2.09,43.01,19.8
394,6,오후 4:57:19.3,2.1,44.2,17.04
395,6,오후 4:57:24.3,2.04,40.44,17.31
396,6,오후 4:57:29.3,1.98,40.17,18.11
397,6,오후 4:57:34.3,2.02,43.09,16.77
398,6,오후 4:57:39.3,1.82,41.47,16.87
399,6,오후 4:57:44.3,1.94,40.63,19.52
400,6,오후 4:57:49.3,2.06,44.94,18.45
401,6,오후 4:57:54.3,1.94,44.7,15.28
402,6,오후 4:57:59.3,2.13,42.19,17.87
403,6,오후 4:58:04.3,1.99,40.08,18.82
404,6,오후 4:58:09.3,1.94,44.25,17.71
405,6,오후 4:58:14.4,2.01,40.26,18.21
406,6,오후 4:58:19.4,2.18,41.96,16.7
407,6,오후 4:58:24.4,2.01,41.08,18.08
408,6,오후 4:58:29.4,2.17,43.15,17.63
409,6,오후 4:58:34.4,2.08,41.51,17.82
410,6,오후 4:58:39.4,1.92,41.29,17.36
411,6,오후 4:58:44.4,2.04,44.82,19.7
412,6,오후 4:58:49.4,2.13,40.08,17.53
413,6,오후 4:58:54.4,1.92,43.5,17.5
414,6,오후 4:58:59.4,2.13,43.83,18.94
415,7,오후 4:59:25.4,1.88,42.76,15.35
416,7,오후 4:59:30.4,1.94,44.25,15.59
417,7,오후 4:59:35.4,2.09,42.76,19.2
418,7,오후 4:59:40.4,1.86,43.33,16.98
419,7,오후 4:59:45.4,2.15,41.11,17.93
420,7,오후 4:59:50.4,1.91,42.33,16.2
421,7,오후 4:59:55.5,1.82,41.16,19.46
422,7,오후 5:00:00.5,1.92,43.05,19.46
423,7,오후 5:00:05.5,1.91,42.83,11.57
424,7,오후 5:00:10.5,1.91,42.83,11.57
425,7,오후 5:00:15.5,1.93,41.59,19.33
426,7,오후 5:00:20.5,1.88,41.95,19.97
427,7,오후 5:00:25.5,2.18,43.04,18.41
428,7,오후 5:00:30.5,2.06,40.77,17.81
429,7,오후 5:00:35.5,2.17,42.04,19.88
430,7,오후 5:00:40.5,1.88,44.13,17.31
431,7,오후 5:00:45.5,2.15,41.76,19.22
432,7,오후 5:00:50.5,2.19,44.82,19.18
433,7,오후 5:00:55.5,1.98,40.62,16.77
434,7,오후 5:01:00.5,2.19,41.23,19.91
435,7,오후 5:01:05.5,1.97,40.25,17.95
436,7,오후 5:01:10.5,1.89,40.05,15.45
437,7,오후 5:01:15.5,2.01,42.26,19.1
438,7,오후 5:01:20.5,2.02,40.57,16.62
439,7,오후 5:01:25.5,1.85,41.49,15.24
440,7,오후 5:01:30.5,1.89,43.32,18.1
441,7,오후 5:01:35.5,1.91,42.83,11.57
442,7,오후 5:01:40.5,2.02,42.07,15.21
443,7,오후 5:01:45.5,1.93,40.91,16.07
444,7,오후 5:01:50.5,1.92,41.79,16.64
445,7,오후 5:01:55.6,2.0,41.31,18.63
446,7,오후 5:02:00.6,1.85,43.57,19.61
447,7,오후 5:02:05.6,2.16,43.95,18.94
448,7,오후 5:02:10.6,1.91,42.83,11.57
449,7,오후 5:02:15.6,2.17,44.09,18.06
450,7,오후 5:02:20.6,1.94,42.97,19.71
451,7,오후 5:02:25.6,1.94,40.95,16.82
452,7,오후 5:02:30.6,2.0,43.94,17.36
453,7,오후 5:02:35.6,1.93,40.12,15.48
454,7,오후 5:02:40.6,2.06,44.68,17.91
455,7,오후 5:02:45.6,2.11,42.96,16.62
456,7,오후 5:02:50.6,2.16,44.69,15.93
457,7,오후 5:02:55.6,1.98,40.9,15.36
458,7,오후 5:03:00.6,2.17,42.03,17.63
459,7,오후 5:03:05.6,1.91,42.25,19.61
460,7,오후 5:03:10.6,1.96,42.21,19.07
461,7,오후 5:03:15.6,2.17,43.95,18.05
462,7,오후 5:03:20.6,2.07,42.7,15.26
463,7,오후 5:03:25.6,2.07,42.82,18.95
464,7,오후 5:03:30.6,1.97,42.69,16.59
465,7,오후 5:03:35.6,2.07,44.02,16.94
466,7,오후 5:03:40.6,1.91,41.98,18.22
467,7,오후 5:03:45.6,2.0,42.65,16.09
468,7,오후 5:03:50.6,2.08,42.51,17.89
469,7,오후 5:03:55.6,2.08,40.91,15.83
470,7,오후 5:04:00.6,1.82,42.17,15.65
471,7,오후 5:04:05.6,2.15,42.19,17.34
472,7,오후 5:04:10.7,2.04,44.79,15.82
473,7,오후 5:04:15.7,2.01,43.99,16.1
474,7,오후 5:04:20.7,1.86,40.89,17.05
475,7,오후 5:04:25.7,1.92,44.91,15.19
476,7,오후 5:04:30.7,2.07,42.84,18.33
477,7,오후 5:04:35.7,1.9,44.37,19.47
478,7,오후 5:04:40.7,2.14,42.49,15.95
479,7,오후 5:04:45.7,1.96,43.67,15.74
480,7,오후 5:04:50.7,2.11,41.26,17.16
481,7,오후 5:04:55.7,1.95,40.3,18.98
482,7,오후 5:05:00.7,1.86,44.66,15.79
483,7,오후 5:05:05.7,1.85,44.85,16.53
484,8,오후 5:05:32.4,1.81,40.63,18.39
485,8,오후 5:05:37.4,2.06,40.53,15.09
486,8,오후 5:05:42.4,1.89,44.76,18.56
487,8,오후 5:05:47.4,2.16,41.8,16.76
488,8,오후 5:05:52.4,1.96,41.66,17.56
489,8,오후 5:05:57.4,2.14,41.24,19.99
490,8,오후 5:06:02.4,2.12,40.43,15.68
491,8,오후 5:06:07.4,2.13,43.35,19.26
492,8,오후 5:06:12.4,1.95,42.1,17.58
493,8,오후 5:06:17.4,1.98,41.99,15.68
494,8,오후 5:06:22.4,2.02,44.27,18.08
495,8,오후 5:06:27.4,1.98,41.72,18.47
496,8,오후 5:06:32.4,1.92,42.62,17.74
497,8,오후 5:06:37.4,2.02,42.56,15.46
498,8,오후 5:06:42.4,1.95,44.42,18.74
499,8,오후 5:06:47.4,2.02,42.34,17.34
500,8,오후 5:06:52.4,2.07,44.18,19.35
501,8,오후 5:06:57.4,2.05,40.1,17.24
502,8,오후 5:07:02.4,2.13,41.08,18.47
503,8,오후 5:07:07.4,2.17,42.15,18.62
504,8,오후 5:07:12.4,1.93,42.58,19.18
505,8,오후 5:07:17.4,2.02,42.83,16.72
506,8,오후 5:07:22.5,2.09,41.86,18.51
507,8,오후 5:07:27.5,1.99,41.75,19.55
508,8,오후 5:07:32.5,1.89,42.34,16.55
509,8,오후 5:07:37.5,1.83,43.74,17.26
510,8,오후 5:07:42.5,1.89,43.5,17.08
511,8,오후 5:07:47.5,1.92,42.64,18.06
512,8,오후 5:07:52.5,2.02,42.62,18.99
513,8,오후 5:07:57.5,2.08,43.5,15.13
514,8,오후 5:08:02.5,1.93,44.36,17.08
515,8,오후 5:08:07.5,2.09,44.61,19.96
516,8,오후 5:08:12.5,2.14,40.5,18.48
