Index,Lot,Time,pH,Temp,Voltage
124,2,오후 4:31:15.7,2.16,43.88,19.59
125,2,오후 4:31:20.7,1.87,41.04,16.2
126,2,오후 4:31:25.7,1.83,41.64,18.61
127,2,오후 4:31:30.7,2.08,44.87,18.99
128,2,오후 4:31:35.7,1.92,42.17,17.71
129,2,오후 4:31:40.7,2.09,41.35,19.08
130,2,오후 4:31:45.7,2.13,44.22,18.99
131,2,오후 4:31:50.7,2.01,42.95,16.65
132,2,오후 4:31:55.7,2.14,40.12,17.19
133,2,오후 4:32:00.7,2.04,43.2,19.16
134,2,오후 4:32:05.7,2.06,43.76,16.87
135,2,오후 4:32:10.7,1.83,40.86,15.99
136,2,오후 4:32:15.7,1.83,41.48,18.66
137,2,오후 4:32:20.7,1.85,43.79,18.6
138,2,오후 4:32:25.7,2.18,44.87,19.81
139,3,오후 4:32:53.2,2.17,44.19,16.76
140,3,오후 4:32:58.2,2.15,43.95,16.06
141,3,오후 4:33:03.2,1.97,41.81,16.89
142,3,오후 4:33:08.2,1.83,40.32,15.3
143,3,오후 4:33:13.2,1.96,41.17,19.88
144,3,오후 4:33:18.2,2.13,41.03,17.68
145,3,오후 4:33:23.2,1.87,44.15,17.14
146,3,오후 4:33:28.2,2.11,42.46,16.03
147,3,오후 4:33:33.2,2.05,43.5,17.85
148,3,오후 4:33:38.3,1.9,41.11,17.98
149,3,오후 4:33:43.3,1.98,40.82,16.58
150,3,오후 4:33:48.3,1.92,40.25,18.5
151,3,오후 4:33:53.3,2.16,44.17,17.26
152,3,오후 4:33:58.3,2.18,42.46,18.87
153,3,오후 4:34:03.3,2.15,42.35,18.44
154,3,오후 4:34:08.3,1.94,43.84,17.84
155,3,오후 4:34:13.3,2.1,44.61,17.22
156,3,오후 4:34:18.3,2.17,43.29,16.04
157,3,오후 4:34:23.3,2.0,42.49,17.16
158,3,오후 4:34:28.3,1.85,41.87,16.74
159,3,오후 4:34:33.3,1.86,43.25,18.82
160,3,오후 4:34:38.3,2.19,42.7,17.77
161,3,오후 4:34:43.3,2.04,40.91,19.09
162,3,오후 4:34:48.3,1.97,41.06,15.8
163,3,오후 4:34:53.3,2.04,42.18,16.1
164,3,오후 4:34:58.3,1.97,41.74,17.19
165,3,오후 4:35:03.3,1.91,43.08,17.96
166,3,오후 4:35:08.3,2.11,43.9,15.43
167,3,오후 4:35:13.3,1.9,43.68,15.29
168,3,오후 4:35:18.3,1.92,42.9,15.83
169,3,오후 4:35:23.4,2.12,42.92,18.77
170,3,오후 4:35:28.4,2.17,40.94,16.73
171,3,오후 4:35:33.4,1.86,41.99,16.99
172,3,오후 4:35:38.4,1.87,42.03,15.69
173,3,오후 4:35:43.4,1.82,42.05,19.0
174,3,오후 4:35:48.4,2.15,44.19,19.1
175,3,오후 4:35:53.4,1.99,41.47,19.72
176,3,오후 4:35:58.4,2.19,43.57,15.26
177,3,오후 4:36:03.4,2.05,44.65,19.57
178,3,오후 4:36:08.4,1.86,41.59,18.79
179,3,오후 4:36:13.4,1.87,43.67,16.72
180,3,오후 4:36:18.4,2.01,41.53,18.63
181,3,오후 4:36:23.4,2.19,42.43,17.57
182,3,오후 4:36:28.4,1.88,41.77,16.04
183,3,오후 4:36:33.4,2.18,42.11,18.58
184,3,오후 4:36:38.4,2.06,44.47,16.74
185,3,오후 4:36:43.4,1.87,43.81,18.2
186,3,오후 4:36:48.4,1.89,44.43,15.3
187,3,오후 4:36:53.4,1.88,41.59,16.32
188,3,오후 4:36:58.4,2.14,44.78,17.23
189,3,오후 4:37:03.5,1.92,42.05,16.34
190,3,오후 4:37:08.5,2.13,41.07,16.84
191,3,오후 4:37:13.5,1.85,41.57,17.56
192,3,오후 4:37:18.5,1.81,43.01,18.45
193,3,오후 4:37:23.5,1.95,44.8,19.47
194,3,오후 4:37:28.5,1.94,42.94,16.08
195,3,오후 4:37:33.5,2.11,41.26,17.59
196,3,오후 4:37:38.5,2.18,42.94,16.51
197,3,오후 4:37:43.5,2.18,40.27,18.03
198,3,오후 4:37:48.5,1.9,44.43,17.08
199,3,오후 4:37:53.5,1.84,42.07,18.86
200,3,오후 4:37:58.5,2.15,42.65,19.03
201,3,오후 4:38:03.5,2.04,43.39,19.16
202,3,오후 4:38:08.5,1.98,44.23,19.95
203,3,오후 4:38:13.5,1.98,44.73,18.96
204,3,오후 4:38:18.5,2.05,43.4,15.17
205,3,오후 4:38:23.5,1.96,44.5,15.71
206,3,오후 4:38:28.6,1.88,42.67,16.88
207,3,오후 4:38:33.6,1.91,41.49,19.67
208,4,오후 4:38:59.6,2.05,44.36,18.89
209,4,오후 4:39:04.6,2.12,40.66,17.69
210,4,오후 4:39:09.6,1.81,44.16,18.6
211,4,오후 4:39:14.6,2.18,42.34,17.52
212,4,오후 4:39:19.6,2.13,40.72,17.38
213,4,오후 4:39:24.6,1.97,43.51,18.56
214,4,오후 4:39:29.6,2.1,42.55,16.07
215,4,오후 4:39:34.6,2.16,41.69,16.85
216,4,오후 4:39:39.6,1.85,43.96,19.92
217,4,오후 4:39:44.6,2.12,42.68,15.12
218,4,오후 4:39:49.6,1.96,42.23,16.94
219,4,오후 4:39:54.7,2.18,40.35,16.98
220,4,오후 4:39:59.7,2.16,44.99,15.11
221,4,오후 4:40:04.7,2.11,41.9,15.77
222,4,오후 4:40:09.7,1.97,43.05,18.74
223,4,오후 4:40:14.7,2.14,41.83,15.87
224,4,오후 4:40:19.7,2.15,41.24,19.82
225,4,오후 4:40:24.7,2.01,41.53,15.34
226,4,오후 4:40:29.7,2.0,41.21,19.88
227,4,오후 4:40:34.7,2.0,41.15,16.81
228,4,오후 4:40:39.7,2.1,42.53,16.62
229,4,오후 4:40:44.7,2.16,40.44,17.97
230,4,오후 4:40:49.7,1.88,40.64,19.69
231,4,오후 4:40:54.7,2.01,40.59,15.23
232,4,오후 4:40:59.7,2.05,43.83,19.41
233,4,오후 4:41:04.7,2.11,43.68,18.5
234,4,오후 4:41:09.7,2.04,40.91,18.79
235,4,오후 4:41:14.7,1.85,42.37,17.74
236,4,오후 4:41:19.7,2.03,40.37,17.12
237,4,오후 4:41:24.7,2.01,41.76,17.06
238,4,오후 4:41:29.7,2.01,41.43,16.61
239,4,오후 4:41:34.7,2.0,43.95,19.13
240,4,오후 4:41:39.8,1.86,43.43,15.09
241,4,오후 4:41:44.8,2.05,41.9,19.88
242,4,오후 4:41:49.8,2.0,41.36,16.87
243,4,오후 4:41:54.8,1.93,42.71,15.15
244,4,오후 4:41:59.8,1.94,43.41,17.02
245,4,오후 4:42:04.8,2.09,41.56,18.24
246,4,오후 4:42:09.8,1.89,40.62,16.77
247,4,오후 4:42:14.8,2.05,44.01,16.38
248,4,오후 4:42:19.8,1.98,42.39,17.01
249,4,오후 4:42:24.8,2.15,40.2,16.44
250,4,오후 4:42:29.8,2.14,44.06,17.0
251,4,오후 4:42:34.8,1.98,40.18,17.7
252,4,오후 4:42:39.8,1.84,42.04,18.34
253,4,오후 4:42:44.8,1.86,42.63,19.44
254,4,오후 4:42:49.8,2.13,44.7,16.52
255,4,오후 4:42:54.8,2.02,42.23,15.6
256,4,오후 4:42:59.8,2.11,42.54,15.59
257,4,오후 4:43:04.8,2.02,40.23,18.74
258,4,오후 4:43:09.8,1.96,43.15,18.65
259,4,오후 4:43:14.8,2.04,40.23,15.63
260,4,오후 4:43:19.8,1.95,44.64,15.57
261,4,오후 4:43:24.9,2.17,43.96,17.05
262,4,오후 4:43:29.9,1.92,42.22,17.44
263,4,오후 4:43:34.9,2.15,41.84,17.01
264,4,오후 4:43:39.9,1.88,40.24,15.77
265,4,오후 4:43:44.9,1.89,44.13,18.36
266,4,오후 4:43:49.9,2.19,44.11,18.17
267,4,오후 4:43:54.9,1.83,41.99,19.36
268,4,오후 4:43:59.9,2.05,43.31,19.53
269,4,오후 4:44:04.9,2.15,44.94,18.4
270,4,오후 4:44:09.9,2.19,41.86,19.1
271,4,오후 4:44:14.9,2.11,44.09,16.09
272,4,오후 4:44:19.9,2.48,41.7,17.62
273,4,오후 4:44:24.9,2.0,41.15,17.73
274,4,오후 4:44:29.9,1.85,40.4,18.69
275,4,오후 4:44:34.9,2.01,43.64,19.29
276,4,오후 4:44:39.9,2.06,43.68,15.52
277,5,오후 4:45:07.4,2.17,42.88,15.84
278,5,오후 4:45:12.4,1.91,40.25,19.94
279,5,오후 4:45:17.4,1.93,42.6,17.78
280,5,오후 4:45:22.4,1.9,44.77,15.39
281,5,오후 4:45:27.4,2.03,41.64,18.04
282,5,오후 4:45:32.4,1.89,44.88,19.97
283,5,오후 4:45:37.4,1.87,40.61,18.43
284,5,오후 4:45:42.4,1.87,40.72,16.48
285,5,오후 4:45:47.4,2.03,44.29,15.53
286,5,오후 4:45:52.4,2.1,40.82,18.49
287,5,오후 4:45:57.4,1.81,43.78,18.63
288,5,오후 4:46:02.4,2.14,44.76,15.86
289,5,오후 4:46:07.4,1.94,44.18,19.32
290,5,오후 4:46:12.4,1.86,42.25,19.44
291,5,오후 4:46:17.4,2.1,43.48,15.85
292,5,오후 4:46:22.4,2.11,42.23,17.19
293,5,오후 4:46:27.4,1.89,40.42,18.74
294,5,오후 4:46:32.4,1.9,41.03,18.04
295,5,오후 4:46:37.4,2.1,42.42,18.65
296,5,오후 4:46:42.4,2.19,40.36,18.77
297,5,오후 4:46:47.4,1.96,42.69,17.06
298,5,오후 4:46:52.4,2.04,40.18,16.15
299,5,오후 4:46:57.5,1.93,41.38,18.8
300,5,오후 4:47:02.5,2.06,40.84,15.94
301,5,오후 4:47:07.5,1.95,42.85,18.44
302,5,오후 4:47:12.5,1.85,43.57,18.42
303,5,오후 4:47:17.5,1.9,40.24,18.86
304,5,오후 4:47:22.5,2.1,44.21,15.04
305,5,오후 4:47:27.5,2.14,44.08,18.78
306,5,오후 4:47:32.5,1.93,41.6,19.14
307,5,오후 4:47:37.5,2.06,43.17,15.82
308,5,오후 4:47:42.5,1.85,42.95,13.57
309,5,오후 4:47:47.5,2.14,41.73,17.74
310,5,오후 4:47:52.5,2.07,44.07,17.89
311,5,오후 4:47:57.5,1.95,41.31,18.13
312,5,오후 4:48:02.5,2.17,43.84,15.69
313,5,오후 4:48:07.5,2.11,43.79,15.95
314,5,오후 4:48:12.5,1.83,43.08,16.06
315,5,오후 4:48:17.5,1.92,40.5,15.12
316,5,오후 4:48:22.5,2.31,42.48,11.12
317,5,오후 4:48:27.5,1.88,42.08,18.19
318,5,오후 4:48:32.5,1.89,41.25,19.12
319,5,오후 4:48:37.5,1.9,44.49,19.85
320,5,오후 4:48:42.6,1.94,42.34,17.81
321,5,오후 4:48:47.6,1.87,44.53,19.42
322,5,오후 4:48:52.6,2.15,43.38,19.54
323,5,오후 4:48:57.6,2.02,42.26,18.72
324,5,오후 4:49:02.6,2.17,44.2,15.02
325,5,오후 4:49:07.6,2.18,42.57,18.02
326,5,오후 4:49:12.6,2.01,43.09,17.36
327,5,오후 4:49:17.6,2.16,42.68,16.52
328,5,오후 4:49:22.6,1.83,40.3,17.87
329,5,오후 4:49:27.6,2.07,40.03,17.44
330,5,오후 4:49:32.6,2.16,42.49,18.13
331,5,오후 4:49:37.6,1.93,44.51,15.21
332,5,오후 4:49:42.6,2.1,42.06,18.33
333,5,오후 4:49:47.6,1.88,44.22,18.0
334,5,오후 4:49:52.6,2.09,41.52,15.89
335,5,오후 4:49:57.6,1.82,42.88,16.32
336,5,오후 4:50:02.6,1.88,43.28,18.3
337,5,오후 4:50:07.6,1.9,41.33,19.47
338,5,오후 4:50:12.6,1.81,42.89,18.75
339,5,오후 4:50:17.6,1.94,42.87,19.45
340,5,오후 4:50:22.6,2.16,42.86,17.32
341,5,오후 4:50:27.6,2.01,44.35,16.11
342,5,오후 4:50:32.6,2.09,41.65,18.1
343,5,오후 4:50:37.6,2.05,40.17,16.32
344,5,오후 4:50:42.6,1.91,41.15,18.59
345,5,오후 4:50:47.6,1.92,40.83,16.98
346,6,오후 4:51:15.0,2.07,41.13,16.79
347,6,오후 4:51:20.0,1.83,35.73,13.06
348,6,오후 4:51:25.0,1.82,42.28,18.39
349,6,오후 4:51:30.0,1.98,41.03,18.21
350,6,오후 4:51:35.0,1.91,43.43,16.85
351,6,오후 4:51:40.0,2.04,43.84,19.42
352,6,오후 4:51:45.0,1.89,42.79,17.5
353,6,오후 4:51:50.1,1.89,43.59,17.93
354,6,오후 4:51:55.1,2.08,42.92,15.13
355,6,오후 4:52:00.1,2.08,41.48,19.64
356,6,오후 4:52:05.1,1.99,43.54,19.91
357,6,오후 4:52:10.1,2.16,42.2,16.12
358,6,오후 4:52:15.1,1.87,41.95,18.07
359,6,오후 4:52:20.1,2.07,43.18,16.86
360,6,오후 4:52:25.1,1.88,41.44,19.76
361,6,오후 4:52:30.1,2.15,44.06,16.58
362,6,오후 4:52:35.1,1.84,42.97,15.5
363,6,오후 4:52:40.1,2.18,44.32,18.33
364,6,오후 4:52:45.1,2.06,40.56,15.53
365,6,오후 4:52:50.1,2.1,42.6,16.24
366,6,오후 4:52:55.1,2.02,43.22,18.66
367,6,오후 4:53:00.1,2.16,41.24,15.73
368,6,오후 4:53:05.1,1.93,43.47,18.86
369,6,오후 4:53:10.1,2.0,43.77,16.02
370,6,오후 4:53:15.1,1.94,43.18,18.7
371,6,오후 4:53:20.2,1.89,43.89,17.21
372,6,오후 4:53:25.2,1.98,41.69,19.76
373,6,오후 4:53:30.2,2.18,40.94,17.95
374,6,오후 4:53:35.2,2.05,42.07,19.24
375,6,오후 4:53:40.2,1.82,41.55,19.87
376,6,오후 4:53:45.2,1.87,41.4,17.08
377,6,오후 4:53:50.2,2.15,43.28,15.82
378,6,오후 4:53:55.2,2.19,40.47,18.17
379,6,오후 4:54:00.2,1.97,41.77,17.18
380,6,오후 4:54:05.2,1.85,40.28,16.66
381,6,오후 4:54:10.2,1.98,42.91,18.37
382,6,오후 4:54:15.2,1.97,41.7,17.48
383,6,오후 4:54:20.2,2.17,41.69,16.16
384,6,오후 4:54:25.2,2.11,42.23,18.61
385,6,오후 4:54:30.2,2.01,40.38,18.26
386,6,오후 4:54:35.2,1.91,44.53,17.08
387,6,오후 4:54:40.2,1.98,40.68,19.49
388,6,오후 4:54:45.2,2.16,40.37,18.6
389,6,오후 4:54:50.2,1.92,44.61,16.46
390,6,오후 4:54:55.2,1.81,40.9,15.53
391,6,오후 4:55:00.2,1.82,40.45,15.52
392,6,오후 4:55:05.3,1.94,40.71,16.51
393,6,오후 4:55:10.3,1.99,44.12,16.48
394,6,오후 4:55:15.3,2.01,44.89,19.25
395,6,오후 4:55:20.3,2.04,42.62,19.09
396,6,오후 4:55:25.3,1.84,42.02,18.68
397,6,오후 4:55:30.3,2.12,43.65,19.68
398,6,오후 4:55:35.3,1.89,43.76,18.75
399,6,오후 4:55:40.3,1.88,41.06,16.48
400,6,오후 4:55:45.3,2.0,41.39,15.65
401,6,오후 4:55:50.3,2.04,43.86,15.41
402,6,오후 4:55:55.3,1.9,41.05,15.5
403,6,오후 4:56:00.3,1.99,42.5,16.7
404,6,오후 4:56:05.3,2.05,44.07,17.09
405,6,오후 4:56:10.3,2.17,41.61,16.4
406,6,오후 4:56:15.3,2.17,43.86,16.95
407,6,오후 4:56:20.3,1.9,43.48,17.05
408,6,오후 4:56:25.3,2.02,40.24,16.39
409,6,오후 4:56:30.3,1.81,43.58,19.08
410,6,오후 4:56:35.3,2.11,44.75,19.82
411,6,오후 4:56:40.3,2.16,43.83,15.83
412,6,오후 4:56:45.4,1.95,40.3,17.69
413,6,오후 4:56:50.4,2.02,43.83,15.7
414,6,오후 4:56:55.4,2.03,42.64,18.65
415,7,오후 4:57:21.6,2.1,40.7,16.67
416,7,오후 4:57:26.6,2.12,41.77,17.0
417,7,오후 4:57:31.6,1.9,44.17,16.39
418,7,오후 4:57:36.6,2.08,42.26,17.29
419,7,오후 4:57:41.6,2.04,40.63,18.25
420,7,오후 4:57:46.6,1.89,44.56,15.96
421,7,오후 4:57:51.6,1.84,41.32,18.68
422,7,오후 4:57:56.6,1.81,40.09,19.24
423,7,오후 4:58:01.6,1.97,42.81,17.98
424,7,오후 4:58:06.6,1.92,41.55,15.33
425,7,오후 4:58:11.6,1.98,40.15,18.11
426,7,오후 4:58:16.6,1.81,43.05,17.47
427,7,오후 4:58:21.6,1.9,43.56,16.03
428,7,오후 4:58:26.6,2.03,43.07,17.33
429,7,오후 4:58:31.6,2.17,44.61,19.58
430,7,오후 4:58:36.6,2.04,44.38,17.79
431,7,오후 4:58:41.6,2.19,41.6,18.07
432,7,오후 4:58:46.7,2.07,44.39,16.85
433,7,오후 4:58:51.7,1.93,41.18,19.33
434,7,오후 4:58:56.7,2.16,44.33,17.71
435,7,오후 4:59:01.7,1.88,43.0,17.48
436,7,오후 4:59:06.7,1.87,42.08,19.7
437,7,오후 4:59:11.7,2.06,43.92,19.12
438,7,오후 4:59:16.7,2.07,44.79,17.18
439,7,오후 4:59:21.7,2.15,41.2,19.88
440,7,오후 4:59:26.7,1.81,43.48,18.8
441,7,오후 4:59:31.7,2.05,40.84,16.75
442,7,오후 4:59:36.7,2.23,40.62,19.74
443,7,오후 4:59:41.7,2.06,42.66,18.28
444,7,오후 4:59:46.7,1.81,43.91,18.73
445,7,오후 4:59:51.7,1.88,43.45,19.28
446,7,오후 4:59:56.7,2.12,41.69,18.38
447,7,오후 5:00:01.7,1.87,44.68,18.21
448,7,오후 5:00:06.7,1.81,42.71,18.56
449,7,오후 5:00:11.7,2.14,42.1,15.42
450,7,오후 5:00:16.7,2.05,42.35,17.52
451,7,오후 5:00:21.7,2.0,40.67,15.85
452,7,오후 5:00:26.7,2.06,40.97,17.66
453,7,오후 5:00:31.7,1.82,44.45,19.19
454,7,오후 5:00:36.7,2.14,44.47,16.98
455,7,오후 5:00:41.8,1.86,40.95,17.02
456,7,오후 5:00:46.8,2.04,41.87,16.06
457,7,오후 5:00:51.8,2.1,42.45,19.7
458,7,오후 5:00:56.8,1.84,40.04,16.79
459,7,오후 5:01:01.8,1.94,42.7,17.0
460,7,오후 5:01:06.8,1.9,43.05,18.6
461,7,오후 5:01:11.8,2.17,43.92,17.94
462,7,오후 5:01:16.8,1.84,44.02,15.83
463,7,오후 5:01:21.8,1.88,41.96,15.45
464,7,오후 5:01:26.8,2.04,42.37,18.32
465,7,오후 5:01:31.8,1.96,44.1,19.1
466,7,오후 5:01:36.8,1.93,40.04,17.92
467,7,오후 5:01:41.8,1.96,40.98,16.31
468,7,오후 5:01:46.8,1.9,40.06,16.37
469,7,오후 5:01:51.8,1.92,41.15,15.73
470,7,오후 5:01:56.8,1.92,40.44,18.72
471,7,오후 5:02:01.8,2.03,42.83,17.46
472,7,오후 5:02:06.8,2.1,44.16,16.36
473,7,오후 5:02:11.8,1.94,41.1,16.53
474,7,오후 5:02:16.8,2.19,41.65,15.02
475,7,오후 5:02:21.9,2.12,42.8,19.12
476,7,오후 5:02:26.9,2.04,42.47,17.3
477,7,오후 5:02:31.9,2.16,42.31,16.91
478,7,오후 5:02:36.9,2.4,34.56,17.5
479,7,오후 5:02:41.9,1.87,40.68,17.2
480,7,오후 5:02:46.9,2.01,42.28,19.83
481,7,오후 5:02:51.9,2.03,41.93,19.19
482,7,오후 5:02:56.9,2.11,44.4,17.63
483,7,오후 5:03:01.9,2.4,40.29,19.15
484,8,오후 5:03:29.5,2.06,41.28,18.1
485,8,오후 5:03:34.5,1.96,41.19,19.27
486,8,오후 5:03:39.5,2.09,44.34,15.72
487,8,오후 5:03:44.5,1.92,44.34,15.37
488,8,오후 5:03:49.5,1.94,44.9,18.19
489,8,오후 5:03:54.5,1.82,43.94,19.37
490,8,오후 5:03:59.5,1.81,44.51,17.78
491,8,오후 5:04:04.5,1.98,42.66,16.74
492,8,오후 5:04:09.6,1.93,43.63,16.17
493,8,오후 5:04:14.6,1.92,41.87,16.02
494,8,오후 5:04:19.6,1.95,41.42,16.29
495,8,오후 5:04:24.6,2.12,43.12,15.38
496,8,오후 5:04:29.6,1.9,43.74,16.54
497,8,오후 5:04:34.6,2.17,44.98,15.61
498,8,오후 5:04:39.6,1.86,41.59,16.81
499,8,오후 5:04:44.6,1.98,42.8,19.67
500,8,오후 5:04:49.6,1.81,42.87,18.29
501,8,오후 5:04:54.6,1.99,43.7,18.24
502,8,오후 5:04:59.6,1.82,42.72,17.9
503,8,오후 5:05:04.6,2.01,44.09,15.16
504,8,오후 5:05:09.6,2.03,41.91,16.95
505,8,오후 5:05:14.6,1.95,42.6,17.04
506,8,오후 5:05:19.6,2.17,42.47,17.68
507,8,오후 5:05:24.6,2.08,44.99,18.51
508,8,오후 5:05:29.6,2.19,41.53,15.05
509,8,오후 5:05:34.6,2.11,40.13,18.91
510,8,오후 5:05:39.7,2.12,44.77,18.92
511,8,오후 5:05:44.7,1.9,43.01,18.89
512,8,오후 5:05:49.7,1.84,41.06,18.62
513,8,오후 5:05:54.7,2.0,40.26,15.11
514,8,오후 5:05:59.7,1.95,40.05,15.46
515,8,오후 5:06:04.7,1.88,44.62,15.27
516,8,오후 5:06:09.7,2.13,42.45,15.36
