Index,Lot,Time,pH,Temp,Voltage
69,1,오후 4:33:55.3,1.86,42.43,18.78
70,2,오후 4:34:21.9,1.95,40.12,15.18
71,2,오후 4:34:26.9,2.17,41.58,17.39
72,2,오후 4:34:31.9,1.93,43.36,16.08
73,2,오후 4:34:36.9,1.82,42.06,17.0
74,2,오후 4:34:42.0,1.95,44.88,17.84
75,2,오후 4:34:47.0,1.9,42.04,19.52
76,2,오후 4:34:52.0,2.04,40.07,19.18
77,2,오후 4:34:57.0,1.93,42.42,15.21
78,2,오후 4:35:02.0,1.93,40.22,18.1
79,2,오후 4:35:07.0,2.13,43.31,19.47
80,2,오후 4:35:12.0,2.01,42.06,15.85
81,2,오후 4:35:17.0,1.95,43.1,15.82
82,2,오후 4:35:22.0,1.98,44.79,17.97
83,2,오후 4:35:27.0,2.0,42.07,15.25
84,2,오후 4:35:32.0,2.12,43.25,15.76
85,2,오후 4:35:37.0,1.86,40.4,16.29
86,2,오후 4:35:42.0,2.08,43.85,19.01
87,2,오후 4:35:47.0,1.87,42.61,18.74
88,2,오후 4:35:52.0,1.89,40.09,17.86
89,2,오후 4:35:57.0,1.84,41.26,18.32
90,2,오후 4:36:02.0,2.03,43.67,15.13
91,2,오후 4:36:07.0,1.99,40.24,17.02
92,2,오후 4:36:12.0,1.98,40.2,19.07
93,2,오후 4:36:17.0,1.89,42.88,15.19
94,2,오후 4:36:22.0,1.99,42.27,19.23
95,2,오후 4:36:27.0,2.27,44.85,18.11
96,2,오후 4:36:32.0,1.82,41.99,16.09
97,2,오후 4:36:37.0,1.91,40.73,15.95
98,2,오후 4:36:42.1,1.85,42.72,16.61
99,2,오후 4:36:47.1,1.9,41.86,19.5
100,2,오후 4:36:52.1,2.04,40.47,19.59
101,2,오후 4:36:57.1,1.98,44.11,19.75
102,2,오후 4:37:02.1,1.98,41.74,15.2
103,2,오후 4:37:07.1,1.89,40.19,16.9
104,2,오후 4:37:12.1,2.11,42.71,17.91
105,2,오후 4:37:17.1,1.85,40.22,19.76
106,2,오후 4:37:22.1,1.96,42.66,17.31
107,2,오후 4:37:27.1,2.13,40.1,16.83
108,2,오후 4:37:32.1,1.82,40.74,17.38
109,2,오후 4:37:37.1,2.27,44.85,18.11
110,2,오후 4:37:42.1,2.19,44.9,17.03
111,2,오후 4:37:47.1,2.0,42.0,19.26
112,2,오후 4:37:52.1,2.27,44.85,18.11
113,2,오후 4:37:57.1,2.14,41.84,16.81
114,2,오후 4:38:02.1,2.08,42.77,15.15
115,2,오후 4:38:07.1,2.07,43.71,17.62
116,2,오후 4:38:12.2,1.83,40.5,15.68
117,2,오후 4:38:17.2,2.01,41.53,15.69
118,2,오후 4:38:22.2,2.09,40.08,19.45
119,2,오후 4:38:27.2,2.27,44.85,18.11
120,2,오후 4:38:32.2,1.96,41.06,17.67
121,2,오후 4:38:37.2,2.08,41.11,16.65
122,2,오후 4:38:42.2,1.88,42.95,17.35
123,2,오후 4:38:47.2,2.05,42.85,17.46
124,2,오후 4:38:52.2,2.06,44.79,19.46
125,2,오후 4:38:57.2,1.81,40.63,17.61
126,2,오후 4:39:02.2,1.84,43.62,19.54
127,2,오후 4:39:07.2,1.9,43.09,17.5
128,2,오후 4:39:12.2,1.95,43.31,18.05
129,2,오후 4:39:17.2,1.82,40.33,15.72
130,2,오후 4:39:22.2,2.02,44.97,16.71
131,2,오후 4:39:27.2,1.95,42.06,17.41
132,2,오후 4:39:32.2,1.92,41.71,16.95
133,2,오후 4:39:37.2,2.01,41.89,18.85
134,2,오후 4:39:42.2,1.92,41.83,17.5
135,2,오후 4:39:47.2,1.98,44.33,15.8
136,2,오후 4:39:52.2,2.12,43.69,18.95
137,2,오후 4:39:57.2,1.81,42.96,18.5
138,2,오후 4:40:02.2,2.05,42.26,18.14
139,3,오후 4:40:27.4,1.83,41.55,19.62
140,3,오후 4:40:32.4,2.04,40.42,18.93
141,3,오후 4:40:37.4,1.89,43.58,16.61
142,3,오후 4:40:42.4,2.06,40.35,15.87
143,3,오후 4:40:47.4,2.36,40.44,15.86
144,3,오후 4:40:52.4,1.83,42.81,16.7
145,3,오후 4:40:57.4,2.09,42.68,17.12
146,3,오후 4:41:02.4,2.05,37.46,11.48
147,3,오후 4:41:07.5,2.05,42.82,17.8
148,3,오후 4:41:12.5,2.0,40.38,15.44
149,3,오후 4:41:17.5,2.11,42.17,18.1
150,3,오후 4:41:22.5,2.02,44.3,19.98
151,3,오후 4:41:27.5,1.94,44.91,17.01
152,3,오후 4:41:32.5,1.85,40.08,15.43
153,3,오후 4:41:37.5,2.16,40.82,18.44
154,3,오후 4:41:42.5,1.83,42.98,16.27
155,3,오후 4:41:47.5,2.11,41.66,18.02
156,3,오후 4:41:52.5,1.89,44.65,15.93
157,3,오후 4:41:57.5,2.05,43.62,18.53
158,3,오후 4:42:02.5,2.01,40.95,19.12
159,3,오후 4:42:07.5,2.09,41.56,19.31
160,3,오후 4:42:12.5,1.81,43.86,17.66
161,3,오후 4:42:17.5,2.04,42.02,19.02
162,3,오후 4:42:22.5,2.13,43.41,16.78
163,3,오후 4:42:27.5,2.0,42.7,17.07
164,3,오후 4:42:32.5,2.08,44.69,17.59
165,3,오후 4:42:37.5,2.15,41.48,16.16
166,3,오후 4:42:42.5,1.81,40.82,19.7
167,3,오후 4:42:47.6,1.9,44.01,16.79
168,3,오후 4:42:52.6,1.98,42.97,18.48
169,3,오후 4:42:57.6,2.06,43.12,17.12
170,3,오후 4:43:02.6,2.09,44.62,15.15
171,3,오후 4:43:07.6,2.0,43.5,17.72
172,3,오후 4:43:12.6,1.99,42.6,15.52
173,3,오후 4:43:17.6,1.92,40.49,19.92
174,3,오후 4:43:22.6,2.1,43.72,15.67
175,3,오후 4:43:27.6,2.0,44.49,19.8
176,3,오후 4:43:32.6,1.97,41.56,18.07
177,3,오후 4:43:37.6,1.89,42.58,18.09
178,3,오후 4:43:42.6,2.07,42.9,17.78
179,3,오후 4:43:47.6,2.09,42.26,18.01
180,3,오후 4:43:52.6,2.17,41.07,17.87
181,3,오후 4:43:57.6,1.81,40.26,17.86
182,3,오후 4:44:02.6,2.05,44.07,17.38
183,3,오후 4:44:07.6,2.19,43.36,17.27
184,3,오후 4:44:12.6,2.12,40.58,17.87
185,3,오후 4:44:17.6,2.07,41.42,17.39
186,3,오후 4:44:22.7,1.98,42.73,16.64
187,3,오후 4:44:27.7,1.96,40.57,18.27
188,3,오후 4:44:32.7,2.16,40.67,16.49
189,3,오후 4:44:37.7,1.92,43.49,18.66
190,3,오후 4:44:42.7,1.97,42.76,17.98
191,3,오후 4:44:47.7,1.89,43.64,19.07
192,3,오후 4:44:52.7,2.08,44.61,17.9
193,3,오후 4:44:57.7,1.92,40.71,17.22
194,3,오후 4:45:02.7,2.02,42.52,17.82
195,3,오후 4:45:07.7,2.1,43.94,15.87
196,3,오후 4:45:12.7,1.87,44.23,16.09
197,3,오후 4:45:17.7,2.0,42.83,17.34
198,3,오후 4:45:22.7,1.84,43.73,15.74
199,3,오후 4:45:27.7,1.9,41.85,18.12
200,3,오후 4:45:32.7,2.09,42.86,18.96
201,3,오후 4:45:37.7,1.94,42.73,16.21
202,3,오후 4:45:42.7,2.19,40.83,17.35
203,3,오후 4:45:47.7,2.18,41.2,18.47
204,3,오후 4:45:52.7,1.97,41.3,19.9
205,3,오후 4:45:57.7,1.86,42.47,19.92
206,3,오후 4:46:02.7,2.04,41.79,19.75
207,3,오후 4:46:07.7,1.89,42.79,18.42
208,4,오후 4:46:35.3,2.1,41.08,19.0
209,4,오후 4:46:40.3,2.35,40.72,16.7
210,4,오후 4:46:45.3,1.85,43.63,17.22
211,4,오후 4:46:50.3,1.94,41.55,18.73
212,4,오후 4:46:55.3,1.81,40.88,16.14
213,4,오후 4:47:00.3,1.9,41.71,18.99
214,4,오후 4:47:05.3,1.94,43.57,19.32
215,4,오후 4:47:10.3,1.93,42.94,19.39
216,4,오후 4:47:15.3,1.83,44.44,18.84
217,4,오후 4:47:20.3,2.06,44.24,18.05
218,4,오후 4:47:25.4,2.03,44.03,19.33
219,4,오후 4:47:30.4,2.17,40.05,17.8
220,4,오후 4:47:35.4,2.01,40.04,17.66
221,4,오후 4:47:40.4,1.87,41.55,18.3
222,4,오후 4:47:45.4,1.88,44.2,19.77
223,4,오후 4:47:50.4,1.82,44.62,19.83
224,4,오후 4:47:55.4,2.03,43.15,18.2
225,4,오후 4:48:00.4,1.9,44.52,15.13
226,4,오후 4:48:05.4,1.81,40.72,16.44
227,4,오후 4:48:10.4,2.18,44.14,15.76
228,4,오후 4:48:15.4,1.96,41.21,18.58
229,4,오후 4:48:20.4,1.86,42.56,16.98
230,4,오후 4:48:25.4,2.11,43.41,17.33
231,4,오후 4:48:30.4,1.84,41.96,15.38
232,4,오후 4:48:35.4,2.07,42.21,17.47
233,4,오후 4:48:40.4,2.19,43.97,19.03
234,4,오후 4:48:45.4,1.99,40.49,16.0
235,4,오후 4:48:50.4,2.08,41.44,15.83
236,4,오후 4:48:55.4,2.08,41.2,15.87
237,4,오후 4:49:00.4,1.95,42.48,18.47
238,4,오후 4:49:05.4,2.04,44.59,16.31
239,4,오후 4:49:10.4,1.87,43.15,16.99
240,4,오후 4:49:15.4,2.01,42.22,17.31
241,4,오후 4:49:20.4,1.87,43.14,17.16
242,4,오후 4:49:25.4,1.89,43.36,18.58
243,4,오후 4:49:30.4,1.88,40.62,17.74
244,4,오후 4:49:35.4,1.96,41.72,17.26
245,4,오후 4:49:40.4,2.12,41.26,18.93
246,4,오후 4:49:45.5,1.94,43.75,17.6
247,4,오후 4:49:50.5,2.19,43.58,18.9
248,4,오후 4:49:55.5,1.97,41.63,16.1
249,4,오후 4:50:00.5,1.98,44.74,18.45
250,4,오후 4:50:05.5,2.12,44.91,16.59
251,4,오후 4:50:10.5,1.9,42.26,17.41
252,4,오후 4:50:15.5,2.07,40.32,16.54
253,4,오후 4:50:20.5,2.16,42.6,17.27
254,4,오후 4:50:25.5,2.13,43.35,17.02
255,4,오후 4:50:30.5,2.06,42.25,19.51
256,4,오후 4:50:35.5,1.89,43.96,16.34
257,4,오후 4:50:40.5,2.09,44.64,19.7
258,4,오후 4:50:45.5,2.02,43.07,17.88
259,4,오후 4:50:50.5,1.98,43.74,18.73
260,4,오후 4:50:55.5,1.88,41.04,17.16
261,4,오후 4:51:00.5,1.9,41.87,17.81
262,4,오후 4:51:05.5,1.82,42.84,16.51
263,4,오후 4:51:10.5,1.95,41.49,15.6
264,4,오후 4:51:15.5,2.05,43.64,16.27
265,4,오후 4:51:20.5,1.99,42.08,18.92
266,4,오후 4:51:25.6,1.95,41.43,15.34
267,4,오후 4:51:30.6,2.01,41.85,17.88
268,4,오후 4:51:35.6,1.84,42.31,18.94
269,4,오후 4:51:40.6,1.86,41.22,19.21
270,4,오후 4:51:45.6,1.81,44.53,18.29
271,4,오후 4:51:50.6,1.96,42.05,16.34
272,4,오후 4:51:55.6,1.85,44.74,16.07
273,4,오후 4:52:00.6,1.92,40.21,15.7
274,4,오후 4:52:05.6,1.84,40.98,15.31
275,4,오후 4:52:10.6,2.09,41.6,18.99
276,4,오후 4:52:15.6,1.98,42.57,17.09
277,5,오후 4:52:41.1,2.05,42.77,17.75
278,5,오후 4:52:46.1,1.84,43.42,16.11
279,5,오후 4:52:51.1,1.9,40.94,18.96
280,5,오후 4:52:56.1,1.95,42.61,15.31
281,5,오후 4:53:01.2,2.12,40.62,17.15
282,5,오후 4:53:06.2,2.03,43.29,17.27
283,5,오후 4:53:11.2,2.18,44.64,18.31
284,5,오후 4:53:16.2,2.13,42.52,16.68
285,5,오후 4:53:21.2,2.01,42.13,17.93
286,5,오후 4:53:26.2,1.96,42.6,16.76
287,5,오후 4:53:31.2,1.95,41.14,19.34
288,5,오후 4:53:36.2,2.17,42.02,15.28
289,5,오후 4:53:41.2,1.81,43.4,19.97
290,5,오후 4:53:46.2,1.92,41.09,12.94
291,5,오후 4:53:51.2,1.87,44.89,15.3
292,5,오후 4:53:56.2,2.19,41.77,15.19
293,5,오후 4:54:01.2,1.95,43.44,17.7
294,5,오후 4:54:06.2,1.98,40.16,15.74
295,5,오후 4:54:11.2,2.16,41.4,19.45
296,5,오후 4:54:16.2,1.89,41.94,18.48
297,5,오후 4:54:21.2,2.13,40.63,19.47
298,5,오후 4:54:26.2,2.12,43.8,19.23
299,5,오후 4:54:31.2,1.89,40.18,17.42
300,5,오후 4:54:36.3,2.0,43.02,16.77
301,5,오후 4:54:41.3,1.87,40.12,15.29
302,5,오후 4:54:46.3,1.93,42.06,17.35
303,5,오후 4:54:51.3,1.96,44.43,19.9
304,5,오후 4:54:56.3,1.99,44.15,15.1
305,5,오후 4:55:01.3,2.05,43.43,19.52
306,5,오후 4:55:06.3,2.15,41.02,18.83
307,5,오후 4:55:11.3,1.9,44.81,17.52
308,5,오후 4:55:16.3,2.09,40.54,15.81
309,5,오후 4:55:21.3,1.9,40.24,19.21
310,5,오후 4:55:26.3,2.0,42.01,16.85
311,5,오후 4:55:31.3,2.18,43.79,15.32
312,5,오후 4:55:36.3,2.17,40.14,16.93
313,5,오후 4:55:41.3,2.09,43.49,16.99
314,5,오후 4:55:46.3,1.83,43.8,19.99
315,5,오후 4:55:51.3,2.08,41.1,17.44
316,5,오후 4:55:56.4,1.94,41.17,18.98
317,5,오후 4:56:01.4,2.15,43.14,17.26
318,5,오후 4:56:06.4,1.82,42.4,19.17
319,5,오후 4:56:11.4,2.12,42.79,18.5
320,5,오후 4:56:16.4,2.13,41.1,18.87
321,5,오후 4:56:21.4,1.98,42.94,17.01
322,5,오후 4:56:26.4,1.88,42.21,15.3
323,5,오후 4:56:31.4,1.94,43.44,19.28
324,5,오후 4:56:36.4,1.82,43.45,17.81
325,5,오후 4:56:41.4,1.89,40.98,16.59
326,5,오후 4:56:46.4,1.95,44.41,19.14
327,5,오후 4:56:51.4,1.81,40.79,16.07
328,5,오후 4:56:56.4,2.15,42.02,17.61
329,5,오후 4:57:01.4,2.16,41.04,17.45
330,5,오후 4:57:06.4,2.06,40.81,17.28
331,5,오후 4:57:11.4,1.84,43.49,16.29
332,5,오후 4:57:16.4,1.91,40.77,18.71
333,5,오후 4:57:21.4,2.02,44.61,19.73
334,5,오후 4:57:26.4,1.89,44.98,17.01
335,5,오후 4:57:31.4,1.96,40.66,17.26
336,5,오후 4:57:36.5,2.18,41.71,18.16
337,5,오후 4:57:41.5,2.12,41.16,19.65
338,5,오후 4:57:46.5,1.88,40.56,13.85
339,5,오후 4:57:51.5,2.19,40.55,19.93
340,5,오후 4:57:56.5,1.83,41.14,17.68
341,5,오후 4:58:01.5,2.03,42.44,15.77
342,5,오후 4:58:06.5,1.94,42.76,16.03
343,5,오후 4:58:11.5,2.16,41.53,18.74
344,5,오후 4:58:16.5,2.25,41.91,18.58
345,5,오후 4:58:21.5,1.98,44.9,16.9
346,6,오후 4:58:47.0,1.95,40.42,15.36
347,6,오후 4:58:52.0,1.87,43.09,16.57
348,6,오후 4:58:57.0,1.97,44.76,19.46
349,6,오후 4:59:02.0,2.17,44.55,19.09
350,6,오후 4:59:07.1,1.88,43.29,18.6
351,6,오후 4:59:12.1,2.18,43.56,16.03
352,6,오후 4:59:17.1,1.95,41.8,15.97
353,6,오후 4:59:22.1,2.01,42.5,15.85
354,6,오후 4:59:27.1,2.08,43.76,16.8
355,6,오후 4:59:32.1,2.07,40.36,19.25
356,6,오후 4:59:37.1,1.9,40.21,17.79
357,6,오후 4:59:42.1,2.16,44.26,18.83
358,6,오후 4:59:47.1,2.03,41.81,15.74
359,6,오후 4:59:52.1,1.83,43.95,15.59
360,6,오후 4:59:57.1,2.16,40.59,15.29
361,6,오후 5:00:02.1,1.81,41.73,17.37
362,6,오후 5:00:07.1,2.0,41.61,18.03
363,6,오후 5:00:12.1,2.45,44.1,18.22
364,6,오후 5:00:17.1,2.05,40.47,17.29
365,6,오후 5:00:22.1,1.85,41.79,16.71
366,6,오후 5:00:27.1,2.16,42.01,18.06
367,6,오후 5:00:32.1,1.98,41.46,16.67
368,6,오후 5:00:37.1,2.1,43.41,16.63
369,6,오후 5:00:42.1,2.1,42.86,16.0
370,6,오후 5:00:47.1,2.15,44.59,18.71
371,6,오후 5:00:52.1,2.17,40.36,18.81
372,6,오후 5:00:57.1,2.18,42.02,18.89
373,6,오후 5:01:02.2,1.95,44.54,19.17
374,6,오후 5:01:07.2,1.89,40.58,19.47
375,6,오후 5:01:12.2,2.17,43.96,15.59
376,6,오후 5:01:17.2,1.93,43.85,18.85
377,6,오후 5:01:22.2,1.87,43.44,15.99
378,6,오후 5:01:27.2,1.96,43.1,16.75
379,6,오후 5:01:32.2,2.12,42.58,18.18
380,6,오후 5:01:37.2,2.06,41.98,19.14
381,6,오후 5:01:42.2,1.96,40.67,16.67
382,6,오후 5:01:47.2,2.17,42.17,19.26
383,6,오후 5:01:52.2,1.83,40.14,19.74
384,6,오후 5:01:57.2,1.87,43.64,18.59
385,6,오후 5:02:02.2,2.08,40.46,17.47
386,6,오후 5:02:07.2,1.9,41.83,16.05
387,6,오후 5:02:12.2,2.18,44.17,17.65
388,6,오후 5:02:17.2,1.83,44.12,15.28
389,6,오후 5:02:22.2,2.15,42.03,18.93
390,6,오후 5:02:27.2,2.09,44.52,17.94
391,6,오후 5:02:32.2,1.99,43.54,19.72
392,6,오후 5:02:37.3,1.95,41.97,16.27
393,6,오후 5:02:42.3,1.99,41.76,19.46
394,6,오후 5:02:47.3,2.06,44.81,19.23
395,6,오후 5:02:52.3,1.93,43.06,15.94
396,6,오후 5:02:57.3,1.94,41.67,18.86
397,6,오후 5:03:02.3,2.03,43.72,17.47
398,6,오후 5:03:07.3,1.88,44.68,17.28
399,6,오후 5:03:12.3,1.84,41.93,18.48
400,6,오후 5:03:17.3,2.1,44.88,17.58
401,6,오후 5:03:22.3,1.94,42.75,15.2
402,6,오후 5:03:27.3,1.91,41.41,17.99
403,6,오후 5:03:32.3,2.12,43.02,15.76
404,6,오후 5:03:37.3,1.89,42.27,18.14
405,6,오후 5:03:42.3,2.12,42.91,19.71
406,6,오후 5:03:47.3,2.16,40.11,16.02
407,6,오후 5:03:52.3,1.82,42.8,18.53
408,6,오후 5:03:57.4,1.96,44.4,18.15
409,6,오후 5:04:02.4,2.13,40.89,18.88
410,6,오후 5:04:07.4,2.09,43.44,15.41
411,6,오후 5:04:12.4,1.9,37.39,13.65
412,6,오후 5:04:17.4,2.12,43.89,17.7
413,6,오후 5:04:22.4,1.96,41.14,15.08
414,6,오후 5:04:27.4,1.94,44.17,18.01
415,7,오후 5:04:53.3,2.14,44.27,19.36
416,7,오후 5:04:58.4,2.1,41.0,16.67
417,7,오후 5:05:03.4,1.98,43.84,18.33
418,7,오후 5:05:08.4,1.97,42.66,18.93
419,7,오후 5:05:13.4,1.92,42.13,15.82
420,7,오후 5:05:18.4,1.88,44.72,16.1
421,7,오후 5:05:23.4,1.97,42.33,17.46
422,7,오후 5:05:28.4,2.12,40.84,16.4
423,7,오후 5:05:33.4,1.97,42.85,17.51
424,7,오후 5:05:38.4,2.15,40.03,17.57
425,7,오후 5:05:43.4,1.99,41.18,18.0
426,7,오후 5:05:48.4,2.15,44.48,19.06
427,7,오후 5:05:53.4,2.15,42.02,18.58
428,7,오후 5:05:58.4,2.04,41.75,16.68
429,7,오후 5:06:03.4,1.82,43.16,15.13
430,7,오후 5:06:08.4,1.97,43.44,19.58
431,7,오후 5:06:13.4,2.08,42.56,19.83
432,7,오후 5:06:18.4,1.93,44.87,17.0
433,7,오후 5:06:23.4,2.04,40.87,18.13
434,7,오후 5:06:28.4,2.09,40.31,16.98
435,7,오후 5:06:33.4,1.88,42.31,15.14
436,7,오후 5:06:38.4,2.03,42.98,17.4
437,7,오후 5:06:43.4,2.13,40.3,16.34
438,7,오후 5:06:48.4,2.32,37.59,17.87
439,7,오후 5:06:53.5,2.15,44.72,19.34
440,7,오후 5:06:58.5,2.18,42.71,18.0
441,7,오후 5:07:03.5,2.17,41.88,17.03
442,7,오후 5:07:08.5,1.99,42.99,18.03
443,7,오후 5:07:13.5,1.96,43.17,18.73
444,7,오후 5:07:18.5,1.91,40.3,17.71
445,7,오후 5:07:23.5,2.14,43.51,16.33
446,7,오후 5:07:28.5,2.02,40.83,16.38
447,7,오후 5:07:33.5,2.15,42.6,19.81
448,7,오후 5:07:38.5,2.01,44.7,18.61
449,7,오후 5:07:43.5,1.84,42.64,15.29
450,7,오후 5:07:48.5,2.06,43.5,15.24
451,7,오후 5:07:53.5,1.99,44.05,16.85
452,7,오후 5:07:58.5,2.25,40.02,16.99
453,7,오후 5:08:03.5,1.84,41.05,17.12
454,7,오후 5:08:08.5,2.0,44.36,18.34
455,7,오후 5:08:13.5,2.08,40.7,19.16
456,7,오후 5:08:18.6,2.06,43.08,17.18
457,7,오후 5:08:23.6,2.14,40.19,16.61
458,7,오후 5:08:28.6,1.87,43.54,17.85
459,7,오후 5:08:33.6,1.82,42.3,17.25
460,7,오후 5:08:38.6,1.94,43.57,19.49
461,7,오후 5:08:43.6,2.09,43.22,16.94
462,7,오후 5:08:48.6,1.92,43.13,19.55
463,7,오후 5:08:53.6,2.04,42.94,19.48
464,7,오후 5:08:58.6,2.1,41.59,16.74
465,7,오후 5:09:03.6,2.07,42.98,18.79
466,7,오후 5:09:08.6,1.85,44.04,18.16
467,7,오후 5:09:13.6,2.02,43.6,15.71
468,7,오후 5:09:18.6,2.07,40.69,15.6
469,7,오후 5:09:23.6,1.82,40.32,18.59
470,7,오후 5:09:28.6,1.97,42.84,19.77
471,7,오후 5:09:33.6,1.98,43.17,18.5
472,7,오후 5:09:38.6,2.08,40.69,19.99
473,7,오후 5:09:43.6,2.19,43.55,18.62
474,7,오후 5:09:48.6,1.91,44.69,18.65
475,7,오후 5:09:53.7,2.09,41.2,17.73
476,7,오후 5:09:58.7,1.85,44.2,16.31
477,7,오후 5:10:03.7,2.05,42.84,15.55
478,7,오후 5:10:08.7,2.09,44.22,18.51
479,7,오후 5:10:13.7,1.88,42.0,18.17
480,7,오후 5:10:18.7,2.18,43.22,18.89
481,7,오후 5:10:23.7,1.93,42.52,17.59
482,7,오후 5:10:28.7,2.18,41.39,19.9
483,7,오후 5:10:33.7,2.18,41.19,18.96
484,8,오후 5:10:58.9,1.93,41.99,16.82
485,8,오후 5:11:03.9,1.86,40.07,18.77
486,8,오후 5:11:08.9,1.88,41.29,19.44
487,8,오후 5:11:13.9,2.08,42.69,19.38
488,8,오후 5:11:18.9,2.01,40.14,16.47
489,8,오후 5:11:23.9,2.03,41.65,15.92
490,8,오후 5:11:28.9,1.88,42.2,18.15
491,8,오후 5:11:33.9,1.84,40.26,15.82
492,8,오후 5:11:38.9,1.91,41.99,17.32
493,8,오후 5:11:43.9,2.17,40.75,15.91
494,8,오후 5:11:49.0,2.15,43.04,19.23
495,8,오후 5:11:54.0,1.92,41.83,17.66
496,8,오후 5:11:59.0,2.19,40.76,15.23
497,8,오후 5:12:04.0,1.82,40.67,15.48
498,8,오후 5:12:09.0,1.89,42.3,18.18
499,8,오후 5:12:14.0,2.11,42.07,17.53
500,8,오후 5:12:19.0,2.03,41.81,15.25
501,8,오후 5:12:24.0,2.16,41.86,15.56
502,8,오후 5:12:29.0,1.86,42.73,18.31
503,8,오후 5:12:34.0,1.97,41.09,19.94
504,8,오후 5:12:39.0,1.98,44.55,18.25
505,8,오후 5:12:44.0,2.11,44.47,19.6
506,8,오후 5:12:49.0,1.99,41.84,16.9
507,8,오후 5:12:54.0,1.88,43.71,19.11
508,8,오후 5:12:59.0,2.08,40.41,15.15
509,8,오후 5:13:04.0,2.17,42.28,15.6
510,8,오후 5:13:09.0,1.91,44.47,19.32
511,8,오후 5:13:14.0,1.93,40.26,17.61
512,8,오후 5:13:19.0,2.15,42.07,17.34
513,8,오후 5:13:24.0,1.91,42.0,18.04
514,8,오후 5:13:29.0,1.88,44.04,18.56
515,8,오후 5:13:34.1,1.97,44.11,15.23
516,8,오후 5:13:39.1,1.97,40.51,16.56
