Index,Lot,Time,pH,Temp,Voltage
63,1,오후 4:32:01.3,1.81,42.69,16.78
64,1,오후 4:32:06.3,2.16,43.75,17.61
65,1,오후 4:32:11.3,2.13,44.57,19.13
66,1,오후 4:32:16.3,2.06,42.17,15.89
67,1,오후 4:32:21.3,1.99,44.79,18.3
68,1,오후 4:32:26.3,1.85,40.88,17.38
69,1,오후 4:32:31.3,2.07,41.28,19.24
70,2,오후 4:32:58.8,2.09,44.23,19.6
71,2,오후 4:33:03.8,2.02,44.01,15.05
72,2,오후 4:33:08.8,2.09,44.34,19.02
73,2,오후 4:33:13.8,2.0,40.2,19.08
74,2,오후 4:33:18.9,2.04,44.24,17.88
75,2,오후 4:33:23.9,2.06,44.02,16.13
76,2,오후 4:33:28.9,1.92,40.08,15.06
77,2,오후 4:33:33.9,2.15,44.91,15.38
78,2,오후 4:33:38.9,2.17,40.58,17.63
79,2,오후 4:33:43.9,1.93,41.38,17.58
80,2,오후 4:33:48.9,2.13,42.26,19.51
81,2,오후 4:33:53.9,2.18,44.15,18.77
82,2,오후 4:33:58.9,1.86,42.11,15.52
83,2,오후 4:34:03.9,1.99,41.41,15.94
84,2,오후 4:34:08.9,2.02,44.83,15.48
85,2,오후 4:34:13.9,2.15,43.91,15.79
86,2,오후 4:34:18.9,2.04,40.4,17.84
87,2,오후 4:34:23.9,1.94,44.93,17.84
88,2,오후 4:34:28.9,2.14,43.15,19.82
89,2,오후 4:34:33.9,2.18,41.94,18.95
90,2,오후 4:34:38.9,1.93,42.24,17.85
91,2,오후 4:34:44.0,1.89,42.91,16.04
92,2,오후 4:34:49.0,1.98,40.61,19.52
93,2,오후 4:34:54.0,1.81,43.03,18.33
94,2,오후 4:34:59.0,2.0,40.27,16.34
95,2,오후 4:35:04.0,1.93,41.11,17.29
96,2,오후 4:35:09.0,2.01,42.35,16.51
97,2,오후 4:35:14.0,1.87,42.89,18.54
98,2,오후 4:35:19.0,2.09,42.1,17.77
99,2,오후 4:35:24.0,1.88,40.17,18.94
100,2,오후 4:35:29.0,1.89,42.7,18.28
101,2,오후 4:35:34.0,2.07,40.88,19.6
102,2,오후 4:35:39.0,2.14,41.9,19.86
103,2,오후 4:35:44.0,1.93,41.95,15.89
104,2,오후 4:35:49.0,2.02,43.44,15.63
105,2,오후 4:35:54.0,1.9,43.5,16.3
106,2,오후 4:35:59.0,1.89,42.64,16.84
107,2,오후 4:36:04.0,1.95,44.22,17.54
108,2,오후 4:36:09.0,2.19,40.71,16.35
109,2,오후 4:36:14.1,2.16,41.53,16.98
110,2,오후 4:36:19.1,2.15,40.45,15.87
111,2,오후 4:36:24.1,2.12,43.55,17.41
112,2,오후 4:36:29.1,1.97,44.71,18.02
113,2,오후 4:36:34.1,1.93,40.94,17.61
114,2,오후 4:36:39.1,2.07,43.36,18.17
115,2,오후 4:36:44.1,1.86,42.46,16.14
116,2,오후 4:36:49.1,1.93,40.71,17.41
117,2,오후 4:36:54.1,1.91,44.34,19.07
118,2,오후 4:36:59.1,1.94,42.01,19.5
119,2,오후 4:37:04.1,1.95,43.47,16.39
120,2,오후 4:37:09.1,1.92,41.31,15.55
121,2,오후 4:37:14.1,2.11,42.77,18.26
122,2,오후 4:37:19.1,1.91,42.34,15.88
123,2,오후 4:37:24.1,2.07,41.98,18.67
124,2,오후 4:37:29.1,2.09,43.19,17.65
125,2,오후 4:37:34.1,2.01,40.92,19.55
126,2,오후 4:37:39.1,1.81,40.4,15.47
127,2,오후 4:37:44.1,2.29,43.78,17.58
128,2,오후 4:37:49.2,1.9,43.82,16.95
129,2,오후 4:37:54.2,2.14,41.75,19.04
130,2,오후 4:37:59.2,2.28,44.29,16.43
131,2,오후 4:38:04.2,2.18,43.56,18.95
132,2,오후 4:38:09.2,1.97,43.46,16.12
133,2,오후 4:38:14.2,2.18,42.45,19.56
134,2,오후 4:38:19.2,2.16,43.63,16.4
135,2,오후 4:38:24.2,1.94,42.76,18.3
136,2,오후 4:38:29.2,2.02,40.81,18.24
137,2,오후 4:38:34.2,1.97,40.31,16.1
138,2,오후 4:38:39.2,1.81,41.56,17.63
139,3,오후 4:39:04.9,1.92,40.43,17.55
140,3,오후 4:39:09.9,2.27,43.42,17.58
141,3,오후 4:39:14.9,2.01,42.31,16.33
142,3,오후 4:39:19.9,1.88,40.24,16.01
143,3,오후 4:39:24.9,1.92,41.41,18.71
144,3,오후 4:39:29.9,1.96,41.43,17.42
145,3,오후 4:39:34.9,1.9,44.66,19.73
146,3,오후 4:39:39.9,2.01,41.74,19.58
147,3,오후 4:39:44.9,2.16,43.63,18.06
148,3,오후 4:39:49.9,2.01,41.64,19.84
149,3,오후 4:39:54.9,2.16,41.03,16.52
150,3,오후 4:39:59.9,1.88,43.03,19.78
151,3,오후 4:40:04.9,1.81,44.63,19.57
152,3,오후 4:40:09.9,1.82,42.39,16.07
153,3,오후 4:40:14.9,2.13,42.04,19.73
154,3,오후 4:40:19.9,1.91,42.48,16.4
155,3,오후 4:40:24.9,1.94,40.19,17.18
156,3,오후 4:40:29.9,1.84,42.03,17.42
157,3,오후 4:40:34.9,2.09,41.89,19.31
158,3,오후 4:40:40.0,2.12,41.39,17.81
159,3,오후 4:40:45.0,1.96,44.78,19.69
160,3,오후 4:40:50.0,2.13,40.93,18.78
161,3,오후 4:40:55.0,2.0,44.48,15.81
162,3,오후 4:41:00.0,1.91,42.91,17.98
163,3,오후 4:41:05.0,2.18,41.91,19.06
164,3,오후 4:41:10.0,2.27,43.42,17.58
165,3,오후 4:41:15.0,2.27,43.42,17.58
166,3,오후 4:41:20.0,2.06,41.14,18.88
167,3,오후 4:41:25.0,2.18,42.68,15.93
168,3,오후 4:41:30.0,2.01,44.3,16.02
169,3,오후 4:41:35.0,1.93,41.97,19.05
170,3,오후 4:41:40.0,2.02,41.97,18.72
171,3,오후 4:41:45.0,1.89,42.34,16.77
172,3,오후 4:41:50.0,1.96,42.19,17.53
173,3,오후 4:41:55.0,2.01,44.05,17.31
174,3,오후 4:42:00.0,1.94,42.88,18.16
175,3,오후 4:42:05.0,1.84,41.82,18.46
176,3,오후 4:42:10.0,1.87,44.81,18.73
177,3,오후 4:42:15.0,2.06,43.8,19.55
178,3,오후 4:42:20.0,2.0,42.41,19.57
179,3,오후 4:42:25.1,2.17,43.08,17.61
180,3,오후 4:42:30.1,1.84,42.54,17.15
181,3,오후 4:42:35.1,1.83,42.57,17.78
182,3,오후 4:42:40.1,1.86,42.45,19.41
183,3,오후 4:42:45.1,1.88,41.29,18.18
184,3,오후 4:42:50.1,2.27,43.42,17.58
185,3,오후 4:42:55.1,1.93,42.68,18.3
186,3,오후 4:43:00.1,2.07,43.32,19.18
187,3,오후 4:43:05.1,2.04,43.71,15.16
188,3,오후 4:43:10.1,2.18,40.99,18.73
189,3,오후 4:43:15.1,1.96,42.66,18.67
190,3,오후 4:43:20.1,1.92,44.06,16.02
191,3,오후 4:43:25.1,2.04,40.61,19.21
192,3,오후 4:43:30.1,1.93,42.78,15.84
193,3,오후 4:43:35.1,2.03,43.56,18.4
194,3,오후 4:43:40.1,1.93,42.3,17.74
195,3,오후 4:43:45.2,1.99,41.49,15.75
196,3,오후 4:43:50.2,1.89,40.46,15.71
197,3,오후 4:43:55.2,2.01,40.3,18.53
198,3,오후 4:44:00.2,1.9,42.52,15.39
199,3,오후 4:44:05.2,1.93,40.23,18.98
200,3,오후 4:44:10.2,2.0,43.23,18.48
201,3,오후 4:44:15.2,1.82,41.98,18.04
202,3,오후 4:44:20.2,1.97,44.01,17.02
203,3,오후 4:44:25.2,1.81,42.2,16.71
204,3,오후 4:44:30.2,2.17,42.24,18.25
205,3,오후 4:44:35.2,2.11,43.17,17.78
206,3,오후 4:44:40.2,1.86,43.4,15.7
207,3,오후 4:44:45.2,2.02,41.41,15.63
208,4,오후 4:45:11.6,1.81,41.58,18.44
209,4,오후 4:45:16.6,1.89,41.5,19.36
210,4,오후 4:45:21.6,2.07,44.56,16.16
211,4,오후 4:45:26.6,2.02,41.21,16.65
212,4,오후 4:45:31.6,2.0,44.72,17.71
213,4,오후 4:45:36.6,2.09,43.1,18.68
214,4,오후 4:45:41.6,2.16,42.16,19.62
215,4,오후 4:45:46.6,2.13,43.07,15.67
216,4,오후 4:45:51.6,1.86,42.63,17.73
217,4,오후 4:45:56.6,1.85,44.08,18.36
218,4,오후 4:46:01.6,1.81,41.74,18.61
219,4,오후 4:46:06.6,2.19,44.29,16.11
220,4,오후 4:46:11.6,2.17,44.74,15.58
221,4,오후 4:46:16.6,1.88,41.02,17.71
222,4,오후 4:46:21.6,1.89,41.79,17.86
223,4,오후 4:46:26.7,2.13,42.2,19.72
224,4,오후 4:46:31.7,2.14,40.66,18.82
225,4,오후 4:46:36.7,2.03,44.33,19.15
226,4,오후 4:46:41.7,2.17,40.57,19.07
227,4,오후 4:46:46.7,1.98,42.95,15.44
228,4,오후 4:46:51.7,2.17,43.54,18.4
229,4,오후 4:46:56.7,1.93,42.63,16.32
230,4,오후 4:47:01.7,1.94,42.93,19.26
231,4,오후 4:47:06.7,2.05,40.08,19.13
232,4,오후 4:47:11.7,2.09,42.4,18.24
233,4,오후 4:47:16.7,1.92,40.85,17.66
234,4,오후 4:47:21.7,1.81,43.48,15.81
235,4,오후 4:47:26.7,2.05,43.85,19.83
236,4,오후 4:47:31.7,2.11,41.63,17.46
237,4,오후 4:47:36.7,1.97,42.97,16.2
238,4,오후 4:47:41.7,2.0,41.64,19.31
239,4,오후 4:47:46.7,2.16,44.36,16.24
240,4,오후 4:47:51.7,2.06,40.17,18.7
241,4,오후 4:47:56.7,1.9,44.45,18.94
242,4,오후 4:48:01.7,1.86,40.43,15.11
243,4,오후 4:48:06.7,1.97,44.9,17.09
244,4,오후 4:48:11.7,2.0,43.6,16.35
245,4,오후 4:48:16.7,1.85,41.39,19.02
246,4,오후 4:48:21.7,1.86,42.74,18.5
247,4,오후 4:48:26.8,2.03,41.8,19.88
248,4,오후 4:48:31.8,1.89,42.22,18.28
249,4,오후 4:48:36.8,2.0,40.44,19.31
250,4,오후 4:48:41.8,1.83,43.73,15.3
251,4,오후 4:48:46.8,2.18,41.74,16.74
252,4,오후 4:48:51.8,1.89,44.18,19.7
253,4,오후 4:48:56.8,2.08,40.99,19.4
254,4,오후 4:49:01.8,1.88,43.33,17.91
255,4,오후 4:49:06.8,2.16,41.58,19.92
256,4,오후 4:49:11.8,2.22,41.85,12.97
257,4,오후 4:49:16.8,2.12,44.09,19.03
258,4,오후 4:49:21.8,2.07,41.9,17.8
259,4,오후 4:49:26.8,1.82,40.64,19.12
260,4,오후 4:49:31.8,1.83,42.81,16.06
261,4,오후 4:49:36.8,2.16,42.43,19.08
262,4,오후 4:49:41.8,1.91,44.48,18.03
263,4,오후 4:49:46.8,1.83,41.6,19.57
264,4,오후 4:49:51.8,1.97,41.76,15.62
265,4,오후 4:49:56.8,2.08,43.99,15.7
266,4,오후 4:50:01.8,2.07,41.66,16.65
267,4,오후 4:50:06.8,1.86,43.08,17.26
268,4,오후 4:50:11.9,1.81,42.69,16.66
269,4,오후 4:50:16.9,2.19,41.03,17.19
270,4,오후 4:50:21.9,2.24,43.64,18.92
271,4,오후 4:50:26.9,2.17,43.31,18.69
272,4,오후 4:50:31.9,1.86,40.74,15.78
273,4,오후 4:50:36.9,2.1,43.8,15.24
274,4,오후 4:50:41.9,1.85,40.23,16.86
275,4,오후 4:50:46.9,2.16,44.39,17.31
276,4,오후 4:50:51.9,2.03,42.35,15.24
277,5,오후 4:51:18.1,2.14,42.73,17.48
278,5,오후 4:51:23.1,2.06,42.81,17.0
279,5,오후 4:51:28.2,2.02,40.1,17.45
280,5,오후 4:51:33.2,1.92,42.72,18.18
281,5,오후 4:51:38.2,1.97,40.94,17.47
282,5,오후 4:51:43.2,2.04,40.69,15.64
283,5,오후 4:51:48.2,2.06,44.8,17.63
284,5,오후 4:51:53.2,1.84,40.27,17.79
285,5,오후 4:51:58.2,1.88,43.7,17.85
286,5,오후 4:52:03.2,1.81,43.28,16.87
287,5,오후 4:52:08.2,1.83,43.16,18.29
288,5,오후 4:52:13.2,1.84,44.8,18.47
289,5,오후 4:52:18.2,1.88,43.34,18.38
290,5,오후 4:52:23.2,1.99,40.95,15.18
291,5,오후 4:52:28.2,1.9,43.07,17.09
292,5,오후 4:52:33.2,1.91,42.75,16.56
293,5,오후 4:52:38.2,2.04,43.73,18.15
294,5,오후 4:52:43.2,2.1,43.87,17.92
295,5,오후 4:52:48.2,2.15,43.98,19.03
296,5,오후 4:52:53.2,1.85,41.52,16.53
297,5,오후 4:52:58.2,1.88,44.82,17.21
298,5,오후 4:53:03.2,1.86,43.09,15.05
299,5,오후 4:53:08.3,2.17,43.72,16.93
300,5,오후 4:53:13.3,1.86,40.35,19.59
301,5,오후 4:53:18.3,1.93,43.06,18.35
302,5,오후 4:53:23.3,2.19,42.99,18.62
303,5,오후 4:53:28.3,2.13,40.64,16.55
304,5,오후 4:53:33.3,1.96,43.94,19.99
305,5,오후 4:53:38.3,2.04,42.71,15.88
306,5,오후 4:53:43.3,1.93,44.08,15.46
307,5,오후 4:53:48.3,1.96,43.92,15.91
308,5,오후 4:53:53.3,2.14,42.99,17.56
309,5,오후 4:53:58.3,2.08,44.49,16.76
310,5,오후 4:54:03.3,1.81,41.32,18.91
311,5,오후 4:54:08.3,1.83,43.44,19.52
312,5,오후 4:54:13.3,2.08,40.99,16.47
313,5,오후 4:54:18.3,2.05,41.49,16.33
314,5,오후 4:54:23.3,2.17,44.11,19.02
315,5,오후 4:54:28.3,1.99,40.72,17.26
316,5,오후 4:54:33.3,1.92,44.22,17.97
317,5,오후 4:54:38.3,1.9,40.18,15.04
318,5,오후 4:54:43.3,2.17,42.97,18.85
319,5,오후 4:54:48.3,1.87,44.36,15.05
320,5,오후 4:54:53.4,1.83,43.04,15.42
321,5,오후 4:54:58.4,2.01,42.67,17.73
322,5,오후 4:55:03.4,1.86,40.61,18.74
323,5,오후 4:55:08.4,2.11,43.85,15.97
324,5,오후 4:55:13.4,2.14,40.23,15.42
325,5,오후 4:55:18.4,2.03,41.86,18.57
326,5,오후 4:55:23.4,2.03,43.39,18.59
327,5,오후 4:55:28.4,1.84,43.63,19.53
328,5,오후 4:55:33.4,2.1,42.77,17.05
329,5,오후 4:55:38.4,1.97,41.89,16.3
330,5,오후 4:55:43.4,1.95,42.08,18.84
331,5,오후 4:55:48.4,1.87,44.12,17.26
332,5,오후 4:55:53.4,2.12,43.77,19.54
333,5,오후 4:55:58.4,1.91,42.95,15.11
334,5,오후 4:56:03.4,1.93,40.1,16.54
335,5,오후 4:56:08.4,1.82,43.92,16.28
336,5,오후 4:56:13.4,2.13,42.87,15.39
337,5,오후 4:56:18.5,1.9,44.2,19.97
338,5,오후 4:56:23.5,2.01,43.37,15.88
339,5,오후 4:56:28.5,2.06,41.54,19.14
340,5,오후 4:56:33.5,2.09,44.56,19.33
341,5,오후 4:56:38.5,1.96,41.52,18.33
342,5,오후 4:56:43.5,2.0,44.74,15.29
343,5,오후 4:56:48.5,2.0,44.37,17.88
344,5,오후 4:56:53.5,2.01,44.26,17.63
345,5,오후 4:56:58.5,2.04,43.83,19.57
346,6,오후 4:57:23.5,1.82,41.64,19.66
347,6,오후 4:57:28.6,2.0,41.85,17.59
348,6,오후 4:57:33.6,1.93,44.42,16.54
349,6,오후 4:57:38.6,1.99,43.81,15.95
350,6,오후 4:57:43.6,1.82,40.25,17.64
351,6,오후 4:57:48.6,1.91,42.35,16.16
352,6,오후 4:57:53.6,1.92,43.62,19.56
353,6,오후 4:57:58.6,1.94,41.56,18.74
354,6,오후 4:58:03.6,1.96,41.21,15.86
355,6,오후 4:58:08.6,2.16,44.61,18.32
356,6,오후 4:58:13.6,1.92,41.78,15.07
357,6,오후 4:58:18.6,1.99,41.38,19.39
358,6,오후 4:58:23.6,2.14,42.18,15.88
359,6,오후 4:58:28.6,2.0,43.64,18.38
360,6,오후 4:58:33.6,1.94,40.62,16.22
361,6,오후 4:58:38.6,2.09,41.39,16.01
362,6,오후 4:58:43.6,1.83,44.12,17.72
363,6,오후 4:58:48.6,2.12,43.58,18.19
364,6,오후 4:58:53.6,1.96,40.57,19.55
365,6,오후 4:58:58.6,1.91,42.75,18.52
366,6,오후 4:59:03.6,1.88,42.2,18.39
367,6,오후 4:59:08.6,1.94,43.94,16.15
368,6,오후 4:59:13.6,1.97,43.11,18.0
369,6,오후 4:59:18.7,1.88,43.96,19.63
370,6,오후 4:59:23.7,1.87,42.64,19.66
371,6,오후 4:59:28.7,1.94,42.12,15.89
372,6,오후 4:59:33.7,1.9,44.53,18.35
373,6,오후 4:59:38.7,1.97,43.26,15.09
374,6,오후 4:59:43.7,2.01,44.38,17.7
375,6,오후 4:59:48.7,2.03,42.02,15.5
376,6,오후 4:59:53.7,1.84,42.37,19.47
377,6,오후 4:59:58.7,2.13,43.56,18.64
378,6,오후 5:00:03.7,1.97,42.54,17.49
379,6,오후 5:00:08.7,1.93,41.69,15.42
380,6,오후 5:00:13.7,2.1,44.68,18.36
381,6,오후 5:00:18.7,1.9,41.74,15.88
382,6,오후 5:00:23.7,1.82,43.74,16.29
383,6,오후 5:00:28.7,2.16,40.09,17.3
384,6,오후 5:00:33.7,2.04,41.43,18.45
385,6,오후 5:00:38.7,1.87,41.12,17.83
386,6,오후 5:00:43.7,2.13,40.58,19.12
387,6,오후 5:00:48.7,2.11,43.58,17.32
388,6,오후 5:00:53.7,1.87,42.83,18.2
389,6,오후 5:00:58.7,2.05,43.63,15.45
390,6,오후 5:01:03.7,1.93,40.96,16.69
391,6,오후 5:01:08.7,2.03,41.58,13.69
392,6,오후 5:01:13.7,2.01,42.72,18.58
393,6,오후 5:01:18.7,2.15,43.79,16.77
394,6,오후 5:01:23.7,1.83,42.85,17.62
395,6,오후 5:01:28.8,1.94,44.3,19.3
396,6,오후 5:01:33.8,1.87,41.59,18.92
397,6,오후 5:01:38.8,2.17,44.92,17.71
398,6,오후 5:01:43.8,1.9,43.34,19.58
399,6,오후 5:01:48.8,2.08,43.44,16.29
400,6,오후 5:01:53.8,1.84,44.08,16.42
401,6,오후 5:01:58.8,2.07,41.88,17.97
402,6,오후 5:02:03.8,2.13,42.44,15.46
403,6,오후 5:02:08.8,1.98,40.16,17.26
404,6,오후 5:02:13.8,2.12,43.99,19.53
405,6,오후 5:02:18.8,2.27,40.57,12.29
406,6,오후 5:02:23.8,2.06,42.03,19.38
407,6,오후 5:02:28.8,1.9,40.42,19.35
408,6,오후 5:02:33.8,1.97,40.57,17.02
409,6,오후 5:02:38.8,1.87,44.61,18.66
410,6,오후 5:02:43.8,1.89,42.64,17.86
411,6,오후 5:02:48.9,1.83,43.17,19.27
412,6,오후 5:02:53.9,2.02,43.53,16.52
413,6,오후 5:02:58.9,2.0,44.67,16.03
414,6,오후 5:03:03.9,1.96,42.95,15.68
415,7,오후 5:03:31.1,2.13,44.9,16.59
416,7,오후 5:03:36.1,2.18,42.03,19.04
417,7,오후 5:03:41.1,1.87,41.71,19.07
418,7,오후 5:03:46.1,2.06,40.04,16.11
419,7,오후 5:03:51.1,2.0,44.7,18.0
420,7,오후 5:03:56.1,1.82,41.35,16.41
421,7,오후 5:04:01.1,1.86,42.56,16.51
422,7,오후 5:04:06.1,1.91,40.6,18.9
423,7,오후 5:04:11.1,2.14,40.64,15.8
424,7,오후 5:04:16.1,2.03,44.29,19.36
425,7,오후 5:04:21.1,1.98,42.63,19.95
426,7,오후 5:04:26.1,2.07,40.19,19.2
427,7,오후 5:04:31.1,1.83,40.9,16.69
428,7,오후 5:04:36.1,1.87,40.91,17.36
429,7,오후 5:04:41.1,2.1,43.91,18.39
430,7,오후 5:04:46.1,1.94,43.09,18.44
431,7,오후 5:04:51.1,1.84,43.23,15.02
432,7,오후 5:04:56.2,2.16,44.14,17.22
433,7,오후 5:05:01.2,2.02,41.0,17.74
434,7,오후 5:05:06.2,1.83,43.43,16.98
435,7,오후 5:05:11.2,1.88,40.16,19.23
436,7,오후 5:05:16.2,2.05,40.4,19.94
437,7,오후 5:05:21.2,1.99,43.45,16.44
438,7,오후 5:05:26.2,1.9,44.93,19.46
439,7,오후 5:05:31.2,2.04,43.81,15.41
440,7,오후 5:05:36.2,1.88,42.96,16.81
441,7,오후 5:05:41.2,2.11,41.51,19.12
442,7,오후 5:05:46.2,1.85,43.82,18.94
443,7,오후 5:05:51.2,1.89,43.88,15.75
444,7,오후 5:05:56.2,2.08,44.44,16.59
445,7,오후 5:06:01.2,2.04,43.13,15.03
446,7,오후 5:06:06.2,1.95,42.92,17.45
447,7,오후 5:06:11.2,2.06,41.95,17.38
448,7,오후 5:06:16.2,1.91,42.1,18.5
449,7,오후 5:06:21.2,2.08,44.44,19.89
450,7,오후 5:06:26.2,2.19,43.87,18.67
451,7,오후 5:06:31.2,2.05,41.08,19.07
452,7,오후 5:06:36.2,2.06,43.81,17.06
453,7,오후 5:06:41.3,1.83,41.54,19.72
454,7,오후 5:06:46.3,1.82,42.75,19.48
455,7,오후 5:06:51.3,1.93,40.06,16.1
456,7,오후 5:06:56.3,2.04,44.36,15.67
457,7,오후 5:07:01.3,2.02,43.84,19.14
458,7,오후 5:07:06.3,2.19,41.97,19.09
459,7,오후 5:07:11.3,2.09,42.21,19.32
460,7,오후 5:07:16.3,2.1,43.86,15.46
461,7,오후 5:07:21.3,2.07,40.93,16.57
462,7,오후 5:07:26.3,1.98,42.53,18.23
463,7,오후 5:07:31.3,2.02,43.38,17.02
464,7,오후 5:07:36.3,2.05,44.47,18.6
465,7,오후 5:07:41.3,2.17,42.98,18.52
466,7,오후 5:07:46.3,1.83,44.28,15.64
467,7,오후 5:07:51.3,2.16,42.08,16.51
468,7,오후 5:07:56.3,2.06,44.19,18.14
469,7,오후 5:08:01.3,2.18,43.53,15.63
470,7,오후 5:08:06.3,2.09,42.85,18.73
471,7,오후 5:08:11.3,2.12,40.28,19.57
472,7,오후 5:08:16.3,2.02,43.45,19.81
473,7,오후 5:08:21.3,2.0,42.32,19.59
474,7,오후 5:08:26.4,1.96,43.46,15.84
475,7,오후 5:08:31.4,1.97,43.41,17.23
476,7,오후 5:08:36.4,2.14,43.38,19.24
477,7,오후 5:08:41.4,1.99,40.49,15.6
478,7,오후 5:08:46.4,1.96,43.14,19.89
479,7,오후 5:08:51.4,1.87,42.52,17.78
480,7,오후 5:08:56.4,2.0,43.17,16.95
481,7,오후 5:09:01.4,1.89,44.14,16.07
482,7,오후 5:09:06.4,2.08,41.78,18.46
483,7,오후 5:09:11.4,1.87,41.26,17.15
484,8,오후 5:09:37.0,2.0,42.63,16.61
485,8,오후 5:09:42.0,2.11,42.56,19.76
486,8,오후 5:09:47.0,1.98,42.05,19.43
487,8,오후 5:09:52.0,1.86,42.08,18.21
488,8,오후 5:09:57.0,2.17,42.07,17.93
489,8,오후 5:10:02.0,2.13,40.38,17.77
490,8,오후 5:10:07.0,2.0,44.66,16.55
491,8,오후 5:10:12.1,2.18,44.75,17.8
492,8,오후 5:10:17.1,1.9,43.55,15.24
493,8,오후 5:10:22.1,1.81,44.05,15.35
494,8,오후 5:10:27.1,1.87,40.43,17.04
495,8,오후 5:10:32.1,1.91,42.57,17.08
496,8,오후 5:10:37.1,1.95,43.5,19.0
497,8,오후 5:10:42.1,1.83,40.52,16.26
498,8,오후 5:10:47.1,1.88,43.59,15.51
499,8,오후 5:10:52.1,2.13,41.89,15.08
500,8,오후 5:10:57.1,2.13,40.4,16.56
501,8,오후 5:11:02.1,1.86,44.58,16.22
502,8,오후 5:11:07.1,2.05,41.59,17.1
503,8,오후 5:11:12.1,1.89,44.03,15.43
504,8,오후 5:11:17.1,2.02,42.3,17.08
505,8,오후 5:11:22.1,1.98,43.47,18.74
506,8,오후 5:11:27.1,2.03,40.95,16.13
507,8,오후 5:11:32.1,1.91,40.93,19.04
508,8,오후 5:11:37.1,1.89,44.15,16.29
509,8,오후 5:11:42.1,1.89,43.03,16.21
510,8,오후 5:11:47.1,2.1,42.17,17.04
511,8,오후 5:11:52.1,1.87,44.75,16.47
512,8,오후 5:11:57.1,1.95,43.03,19.15
513,8,오후 5:12:02.2,2.08,44.53,19.08
514,8,오후 5:12:07.2,2.13,44.05,16.8
515,8,오후 5:12:12.2,1.9,41.32,19.52
516,8,오후 5:12:17.2,1.84,43.4,18.05
