Index,Lot,Time,pH,Temp,Voltage
208,4,오후 4:43:32.1,2.13,44.78,17.3
209,4,오후 4:43:37.1,1.87,44.57,15.38
210,4,오후 4:43:42.1,2.09,44.97,18.22
211,4,오후 4:43:47.1,2.14,40.33,17.1
212,4,오후 4:43:52.1,1.87,40.77,15.84
213,4,오후 4:43:57.1,1.89,42.69,18.05
214,4,오후 4:44:02.1,1.98,40.43,17.03
215,4,오후 4:44:07.1,1.84,44.44,19.64
216,4,오후 4:44:12.1,2.49,43.53,12.18
217,4,오후 4:44:17.1,1.87,40.78,19.47
218,4,오후 4:44:22.1,1.97,40.55,15.21
219,4,오후 4:44:27.1,1.86,44.05,17.78
220,4,오후 4:44:32.2,1.94,43.31,17.39
221,4,오후 4:44:37.2,1.9,43.91,17.33
222,4,오후 4:44:42.2,2.34,43.59,19.21
223,4,오후 4:44:47.2,2.0,44.66,18.78
224,4,오후 4:44:52.2,2.12,43.96,15.15
225,4,오후 4:44:57.2,2.15,42.95,17.82
226,4,오후 4:45:02.2,1.92,44.24,19.32
227,4,오후 4:45:07.2,2.02,43.2,16.01
228,4,오후 4:45:12.2,2.01,44.91,18.72
229,4,오후 4:45:17.2,2.03,42.23,16.72
230,4,오후 4:45:22.2,2.09,40.95,18.4
231,4,오후 4:45:27.2,2.12,42.47,19.97
232,4,오후 4:45:32.2,1.88,42.59,16.37
233,4,오후 4:45:37.2,2.08,40.05,18.06
234,4,오후 4:45:42.2,2.1,42.85,18.3
235,4,오후 4:45:47.2,1.9,43.88,18.92
236,4,오후 4:45:52.2,1.95,44.75,17.88
237,4,오후 4:45:57.2,2.0,42.95,18.73
238,4,오후 4:46:02.2,2.12,43.77,16.43
239,4,오후 4:46:07.2,1.97,42.85,16.92
240,4,오후 4:46:12.2,1.96,42.6,15.12
241,4,오후 4:46:17.2,1.96,41.07,17.69
242,4,오후 4:46:22.3,1.9,43.04,18.48
243,4,오후 4:46:27.3,2.19,43.48,15.28
244,4,오후 4:46:32.3,2.17,41.8,17.44
245,4,오후 4:46:37.3,2.1,41.21,17.25
246,4,오후 4:46:42.3,2.08,40.54,18.96
247,4,오후 4:46:47.3,2.16,40.96,16.94
248,4,오후 4:46:52.3,1.97,41.09,15.53
249,4,오후 4:46:57.3,2.0,40.98,17.1
250,4,오후 4:47:02.3,1.83,43.44,17.77
251,4,오후 4:47:07.3,2.0,44.98,17.76
252,4,오후 4:47:12.3,1.84,43.59,16.8
253,4,오후 4:47:17.3,1.87,40.46,18.82
254,4,오후 4:47:22.3,1.94,42.68,16.05
255,4,오후 4:47:27.3,2.11,43.6,18.29
256,4,오후 4:47:32.3,2.11,44.32,16.86
257,4,오후 4:47:37.3,1.88,40.16,15.96
258,4,오후 4:47:42.3,1.94,43.0,15.76
259,4,오후 4:47:47.3,1.92,40.21,18.94
260,4,오후 4:47:52.4,1.92,37.49,17.27
261,4,오후 4:47:57.4,2.14,43.65,18.43
262,4,오후 4:48:02.4,2.11,42.73,17.96
263,4,오후 4:48:07.4,1.89,44.63,17.06
264,4,오후 4:48:12.4,2.07,42.29,19.5
265,4,오후 4:48:17.4,2.02,43.15,17.93
266,4,오후 4:48:22.4,2.09,42.9,15.26
267,4,오후 4:48:27.4,1.89,40.33,19.17
268,4,오후 4:48:32.4,1.83,42.94,18.42
269,4,오후 4:48:37.4,1.84,42.24,19.16
270,4,오후 4:48:42.4,2.09,44.5,15.29
271,4,오후 4:48:47.4,1.92,44.91,19.06
272,4,오후 4:48:52.4,1.82,40.49,18.7
273,4,오후 4:48:57.4,1.82,44.47,17.74
274,4,오후 4:49:02.4,2.14,40.87,18.7
275,4,오후 4:49:07.4,1.86,44.76,18.49
276,4,오후 4:49:12.4,1.91,44.39,16.09
277,5,오후 4:49:38.2,2.16,42.23,18.07
278,5,오후 4:49:43.2,2.14,43.19,17.33
279,5,오후 4:49:48.3,2.0,42.69,15.64
280,5,오후 4:49:53.3,1.99,40.39,18.92
281,5,오후 4:49:58.3,2.12,42.76,17.69
282,5,오후 4:50:03.3,1.98,42.93,18.47
283,5,오후 4:50:08.3,1.99,42.9,15.91
284,5,오후 4:50:13.3,2.0,43.24,16.78
285,5,오후 4:50:18.3,1.81,40.11,18.92
286,5,오후 4:50:23.3,2.09,44.89,18.07
287,5,오후 4:50:28.3,2.4,42.44,19.05
288,5,오후 4:50:33.3,2.19,40.18,16.74
289,5,오후 4:50:38.3,1.86,42.44,15.51
290,5,오후 4:50:43.3,1.93,43.96,18.2
291,5,오후 4:50:48.3,1.9,41.88,16.27
292,5,오후 4:50:53.3,1.94,42.28,18.3
293,5,오후 4:50:58.3,2.1,42.84,19.42
294,5,오후 4:51:03.3,2.15,41.54,18.88
295,5,오후 4:51:08.3,1.92,44.16,19.55
296,5,오후 4:51:13.4,1.9,40.64,17.33
297,5,오후 4:51:18.4,1.88,40.1,17.14
298,5,오후 4:51:23.4,1.87,41.47,16.42
299,5,오후 4:51:28.4,2.0,43.68,18.92
300,5,오후 4:51:33.4,1.89,42.23,18.76
301,5,오후 4:51:38.4,2.4,42.44,19.05
302,5,오후 4:51:43.4,2.16,40.19,16.09
303,5,오후 4:51:48.4,2.03,41.18,19.04
304,5,오후 4:51:53.4,2.04,43.83,17.44
305,5,오후 4:51:58.4,2.13,41.26,17.89
306,5,오후 4:52:03.4,2.09,42.03,17.64
307,5,오후 4:52:08.4,1.97,43.88,15.24
308,5,오후 4:52:13.4,1.92,44.26,19.8
309,5,오후 4:52:18.4,1.89,43.63,16.96
310,5,오후 4:52:23.4,1.87,43.76,15.98
311,5,오후 4:52:28.4,2.08,43.99,17.79
312,5,오후 4:52:33.4,2.03,43.85,18.04
313,5,오후 4:52:38.4,1.83,42.2,15.2
314,5,오후 4:52:43.5,1.99,40.49,18.28
315,5,오후 4:52:48.5,1.89,41.15,17.82
316,5,오후 4:52:53.5,1.84,41.96,19.79
317,5,오후 4:52:58.5,2.05,41.07,16.25
318,5,오후 4:53:03.5,1.95,41.26,15.74
319,5,오후 4:53:08.5,2.12,44.9,15.3
320,5,오후 4:53:13.5,2.19,41.72,19.07
321,5,오후 4:53:18.5,2.11,41.97,17.64
322,5,오후 4:53:23.5,2.07,40.54,18.81
323,5,오후 4:53:28.5,2.06,41.91,17.72
324,5,오후 4:53:33.5,2.12,42.48,16.36
325,5,오후 4:53:38.5,2.09,40.73,16.06
326,5,오후 4:53:43.5,1.97,44.77,18.25
327,5,오후 4:53:48.5,1.85,44.55,15.82
328,5,오후 4:53:53.5,2.4,42.44,19.05
329,5,오후 4:53:58.5,1.84,43.09,18.11
330,5,오후 4:54:03.5,2.4,42.44,19.05
331,5,오후 4:54:08.6,1.92,41.59,15.59
332,5,오후 4:54:13.6,1.97,41.53,16.64
333,5,오후 4:54:18.6,2.07,42.11,18.85
334,5,오후 4:54:23.6,1.89,42.23,19.14
335,5,오후 4:54:28.6,1.95,41.16,16.28
336,5,오후 4:54:33.6,2.05,40.27,18.16
337,5,오후 4:54:38.6,1.84,44.34,19.46
338,5,오후 4:54:43.6,2.06,41.72,16.02
339,5,오후 4:54:48.6,1.89,43.61,17.97
340,5,오후 4:54:53.6,2.15,41.03,18.44
341,5,오후 4:54:58.6,1.83,42.53,19.56
342,5,오후 4:55:03.6,2.09,43.42,18.58
343,5,오후 4:55:08.6,1.93,42.97,16.24
344,5,오후 4:55:13.6,1.93,40.91,17.07
345,5,오후 4:55:18.6,1.87,40.53,17.27
346,6,오후 4:55:43.9,2.05,44.92,15.31
347,6,오후 4:55:48.9,2.07,44.09,17.03
348,6,오후 4:55:53.9,2.0,40.17,17.53
349,6,오후 4:55:58.9,1.96,41.91,17.11
350,6,오후 4:56:03.9,1.84,40.51,16.17
351,6,오후 4:56:08.9,1.87,43.73,19.73
352,6,오후 4:56:13.9,1.99,42.03,15.91
353,6,오후 4:56:18.9,2.1,43.66,17.5
354,6,오후 4:56:24.0,1.93,41.37,16.77
355,6,오후 4:56:29.0,1.91,43.7,16.5
356,6,오후 4:56:34.0,1.95,43.81,18.52
357,6,오후 4:56:39.0,2.09,41.59,18.06
358,6,오후 4:56:44.0,1.83,44.03,16.5
359,6,오후 4:56:49.0,1.98,43.17,19.73
360,6,오후 4:56:54.0,1.88,40.31,19.55
361,6,오후 4:56:59.0,2.02,43.65,15.18
362,6,오후 4:57:04.0,2.03,42.45,15.95
363,6,오후 4:57:09.0,2.02,42.2,15.35
364,6,오후 4:57:14.0,1.84,41.6,18.22
365,6,오후 4:57:19.0,2.37,40.76,15.35
366,6,오후 4:57:24.0,1.93,41.28,17.15
367,6,오후 4:57:29.0,1.84,42.33,19.34
368,6,오후 4:57:34.0,2.08,40.91,16.65
369,6,오후 4:57:39.0,1.88,40.84,15.61
370,6,오후 4:57:44.0,2.07,42.44,19.0
371,6,오후 4:57:49.0,1.88,43.08,19.39
372,6,오후 4:57:54.0,1.84,40.88,19.17
373,6,오후 4:57:59.0,2.16,42.01,17.41
374,6,오후 4:58:04.0,1.93,41.74,19.04
375,6,오후 4:58:09.0,2.0,40.17,18.22
376,6,오후 4:58:14.0,1.83,41.92,15.37
377,6,오후 4:58:19.1,1.82,42.87,15.11
378,6,오후 4:58:24.1,2.19,44.57,19.51
379,6,오후 4:58:29.1,2.03,44.5,18.47
380,6,오후 4:58:34.1,1.89,42.35,16.68
381,6,오후 4:58:39.1,2.1,44.71,15.03
382,6,오후 4:58:44.1,2.18,41.72,15.12
383,6,오후 4:58:49.1,1.92,40.43,15.78
384,6,오후 4:58:54.1,1.81,41.84,19.92
385,6,오후 4:58:59.1,2.01,40.45,16.91
386,6,오후 4:59:04.1,2.09,43.91,19.96
387,6,오후 4:59:09.1,2.04,41.84,16.56
388,6,오후 4:59:14.1,1.84,43.8,17.68
389,6,오후 4:59:19.1,1.93,41.2,18.64
390,6,오후 4:59:24.1,2.21,43.84,13.83
391,6,오후 4:59:29.1,2.11,42.42,16.4
392,6,오후 4:59:34.1,2.04,40.73,17.76
393,6,오후 4:59:39.1,2.13,41.89,16.0
394,6,오후 4:59:44.1,1.84,43.56,19.1
395,6,오후 4:59:49.1,1.81,42.37,15.18
396,6,오후 4:59:54.1,1.93,41.71,16.44
397,6,오후 4:59:59.1,1.99,43.59,17.09
398,6,오후 5:00:04.1,1.98,43.27,17.18
399,6,오후 5:00:09.2,2.04,42.92,16.42
400,6,오후 5:00:14.2,2.19,41.07,17.27
401,6,오후 5:00:19.2,1.85,43.66,15.41
402,6,오후 5:00:24.2,2.04,42.82,15.95
403,6,오후 5:00:29.2,2.04,43.77,17.95
404,6,오후 5:00:34.2,2.04,44.78,18.44
405,6,오후 5:00:39.2,2.08,43.63,15.62
406,6,오후 5:00:44.2,1.89,40.99,18.05
407,6,오후 5:00:49.2,2.18,42.32,15.63
408,6,오후 5:00:54.2,2.08,43.81,15.49
409,6,오후 5:00:59.2,2.09,41.37,15.47
410,6,오후 5:01:04.2,1.9,43.21,18.29
411,6,오후 5:01:09.2,1.93,41.22,17.77
412,6,오후 5:01:14.2,2.12,44.39,18.05
413,6,오후 5:01:19.2,1.87,42.28,16.55
414,6,오후 5:01:24.2,2.02,44.12,16.79
415,7,오후 5:01:50.5,2.04,41.87,16.55
416,7,오후 5:01:55.5,1.92,41.41,16.75
417,7,오후 5:02:00.5,1.94,42.64,17.75
418,7,오후 5:02:05.5,2.02,41.58,19.64
419,7,오후 5:02:10.5,1.85,43.19,15.57
420,7,오후 5:02:15.5,2.17,40.69,17.29
421,7,오후 5:02:20.5,2.14,42.37,18.34
422,7,오후 5:02:25.5,1.84,42.1,19.19
423,7,오후 5:02:30.5,1.85,42.12,16.84
424,7,오후 5:02:35.5,2.1,43.68,18.38
425,7,오후 5:02:40.5,2.12,41.13,19.36
426,7,오후 5:02:45.5,1.99,42.55,19.46
427,7,오후 5:02:50.5,2.07,43.72,17.45
428,7,오후 5:02:55.5,2.06,42.73,16.2
429,7,오후 5:03:00.5,1.85,42.91,16.67
430,7,오후 5:03:05.6,2.0,42.24,16.48
431,7,오후 5:03:10.6,2.07,44.01,15.18
432,7,오후 5:03:15.6,2.08,40.58,17.21
433,7,오후 5:03:20.6,2.15,41.49,15.69
434,7,오후 5:03:25.6,2.14,44.01,11.47
435,7,오후 5:03:30.6,1.81,43.39,19.52
436,7,오후 5:03:35.6,2.06,43.86,16.78
437,7,오후 5:03:40.6,2.16,44.23,17.12
438,7,오후 5:03:45.6,1.91,41.34,16.98
439,7,오후 5:03:50.6,1.94,42.39,19.6
440,7,오후 5:03:55.6,1.87,43.06,17.18
441,7,오후 5:04:00.6,1.92,43.3,16.99
442,7,오후 5:04:05.6,1.83,41.87,16.4
443,7,오후 5:04:10.6,2.05,42.3,17.58
444,7,오후 5:04:15.6,1.82,42.25,18.96
445,7,오후 5:04:20.6,1.83,42.53,17.54
446,7,오후 5:04:25.6,2.1,41.05,19.95
447,7,오후 5:04:30.6,2.06,44.08,17.15
448,7,오후 5:04:35.6,1.81,40.67,16.71
449,7,오후 5:04:40.7,1.81,40.02,17.96
450,7,오후 5:04:45.7,1.93,41.43,19.13
451,7,오후 5:04:50.7,1.88,42.94,17.57
452,7,오후 5:04:55.7,2.15,43.42,18.43
453,7,오후 5:05:00.7,1.99,44.54,15.6
454,7,오후 5:05:05.7,2.0,42.95,19.19
455,7,오후 5:05:10.7,1.91,40.77,18.54
456,7,오후 5:05:15.7,2.01,41.47,15.46
457,7,오후 5:05:20.7,2.13,40.99,15.42
458,7,오후 5:05:25.7,2.16,43.86,19.11
459,7,오후 5:05:30.7,2.02,41.14,18.26
460,7,오후 5:05:35.7,1.86,40.67,17.21
461,7,오후 5:05:40.7,2.01,40.12,18.69
462,7,오후 5:05:45.7,1.81,42.87,16.77
463,7,오후 5:05:50.7,2.13,40.84,15.95
464,7,오후 5:05:55.7,2.03,42.26,19.16
465,7,오후 5:06:00.7,1.92,40.94,16.89
466,7,오후 5:06:05.7,1.93,40.3,16.6
467,7,오후 5:06:10.7,2.16,41.07,16.89
468,7,오후 5:06:15.7,2.0,43.75,17.11
469,7,오후 5:06:20.8,1.96,43.04,19.61
470,7,오후 5:06:25.8,1.89,43.04,19.93
471,7,오후 5:06:30.8,1.9,43.48,19.43
472,7,오후 5:06:35.8,1.91,40.77,19.12
473,7,오후 5:06:40.8,1.86,40.37,17.65
474,7,오후 5:06:45.8,1.89,43.61,17.4
475,7,오후 5:06:50.8,2.18,41.4,16.76
476,7,오후 5:06:55.8,2.14,41.55,18.16
477,7,오후 5:07:00.8,2.1,41.36,15.17
478,7,오후 5:07:05.8,1.98,41.63,18.56
479,7,오후 5:07:10.8,2.18,41.57,18.55
480,7,오후 5:07:15.8,1.86,40.97,16.99
481,7,오후 5:07:20.8,2.28,34.09,18.37
482,7,오후 5:07:25.8,2.09,40.83,18.77
483,7,오후 5:07:30.8,1.81,43.72,17.32
484,8,오후 5:07:57.2,1.93,42.85,19.61
485,8,오후 5:08:02.2,1.82,40.32,18.37
486,8,오후 5:08:07.2,2.08,43.78,18.51
487,8,오후 5:08:12.2,1.93,44.89,16.35
488,8,오후 5:08:17.3,1.88,44.54,16.49
489,8,오후 5:08:22.3,1.87,44.65,17.5
490,8,오후 5:08:27.3,2.03,41.19,17.46
491,8,오후 5:08:32.3,1.98,43.23,19.9
492,8,오후 5:08:37.3,1.97,41.46,19.37
493,8,오후 5:08:42.3,2.06,44.13,16.17
494,8,오후 5:08:47.3,1.85,40.92,16.6
495,8,오후 5:08:52.3,2.06,41.89,16.89
496,8,오후 5:08:57.3,1.81,44.22,19.96
497,8,오후 5:09:02.3,1.96,41.89,19.9
498,8,오후 5:09:07.3,1.81,43.2,15.42
499,8,오후 5:09:12.3,2.07,40.9,16.7
500,8,오후 5:09:17.3,2.02,41.23,17.18
501,8,오후 5:09:22.3,2.13,43.49,18.16
502,8,오후 5:09:27.3,2.06,41.22,17.59
503,8,오후 5:09:32.3,2.03,40.88,19.42
504,8,오후 5:09:37.3,1.9,44.19,17.94
505,8,오후 5:09:42.3,1.96,43.65,18.89
506,8,오후 5:09:47.3,2.09,41.37,15.67
507,8,오후 5:09:52.3,1.83,43.91,16.63
508,8,오후 5:09:57.4,2.17,43.45,18.09
509,8,오후 5:10:02.4,1.91,40.1,17.68
510,8,오후 5:10:07.4,2.02,41.92,19.46
511,8,오후 5:10:12.4,2.06,41.04,19.14
512,8,오후 5:10:17.4,2.04,40.88,18.19
513,8,오후 5:10:22.4,2.0,44.93,18.79
514,8,오후 5:10:27.4,2.01,44.88,16.34
515,8,오후 5:10:32.4,2.16,40.73,16.56
516,8,오후 5:10:37.4,2.12,43.81,18.77
