Index,Lot,Time,pH,Temp,Voltage
70,2,오후 4:30:40.6,2.0,41.76,16.29
71,2,오후 4:30:45.6,1.83,44.21,16.72
72,2,오후 4:30:50.6,2.18,40.98,17.94
73,2,오후 4:30:55.6,2.13,44.29,17.79
74,2,오후 4:31:00.6,1.86,40.21,16.15
75,2,오후 4:31:05.6,2.01,41.95,17.96
76,2,오후 4:31:10.6,2.03,40.31,17.69
77,2,오후 4:31:15.6,1.91,42.83,11.57
78,2,오후 4:31:20.6,1.99,44.82,15.33
79,2,오후 4:31:25.6,2.08,43.03,17.9
80,2,오후 4:31:30.6,2.16,44.59,18.39
81,2,오후 4:31:35.6,2.01,44.91,15.55
82,2,오후 4:31:40.6,1.85,44.09,16.99
83,2,오후 4:31:45.6,1.91,42.98,18.3
84,2,오후 4:31:50.7,1.9,44.8,17.46
85,2,오후 4:31:55.7,2.03,41.47,19.56
86,2,오후 4:32:00.7,2.17,41.01,16.19
87,2,오후 4:32:05.7,1.88,44.99,19.54
88,2,오후 4:32:10.7,2.17,41.13,18.05
89,2,오후 4:32:15.7,2.07,43.09,18.55
90,2,오후 4:32:20.7,2.13,43.76,17.6
91,2,오후 4:32:25.7,2.08,43.29,15.84
92,2,오후 4:32:30.7,2.01,44.84,17.26
93,2,오후 4:32:35.7,2.01,41.22,15.02
94,2,오후 4:32:40.7,1.91,40.39,19.43
95,2,오후 4:32:45.7,2.08,40.14,17.13
96,2,오후 4:32:50.7,1.99,43.52,18.07
97,2,오후 4:32:55.7,1.91,42.83,11.57
98,2,오후 4:33:00.7,1.99,44.54,19.98
99,2,오후 4:33:05.7,2.08,40.63,18.71
100,2,오후 4:33:10.7,2.09,44.32,19.45
101,2,오후 4:33:15.7,1.83,42.47,19.64
102,2,오후 4:33:20.7,1.93,43.32,17.46
103,2,오후 4:33:25.7,2.11,41.01,16.77
104,2,오후 4:33:30.8,2.11,42.82,19.93
105,2,오후 4:33:35.8,2.07,42.61,17.54
106,2,오후 4:33:40.8,1.98,40.63,19.39
107,2,오후 4:33:45.8,1.83,44.03,19.24
108,2,오후 4:33:50.8,1.86,42.87,19.97
109,2,오후 4:33:55.8,2.07,40.9,17.3
110,2,오후 4:34:00.8,2.04,40.89,18.23
111,2,오후 4:34:05.8,2.13,40.69,17.73
112,2,오후 4:34:10.8,1.83,42.89,17.51
113,2,오후 4:34:15.8,1.89,42.81,18.75
114,2,오후 4:34:20.8,2.1,44.72,19.72
115,2,오후 4:34:25.8,1.91,42.83,11.57
116,2,오후 4:34:30.8,1.99,42.27,15.28
117,2,오후 4:34:35.8,1.99,40.63,17.99
118,2,오후 4:34:40.8,1.99,41.43,18.17
119,2,오후 4:34:45.8,2.03,42.74,18.47
120,2,오후 4:34:50.8,1.92,42.21,17.75
121,2,오후 4:34:55.8,1.93,42.66,17.78
122,2,오후 4:35:00.8,2.09,40.3,15.89
123,2,오후 4:35:05.8,1.82,42.42,16.9
124,2,오후 4:35:10.9,1.91,40.57,15.45
125,2,오후 4:35:15.9,2.19,43.12,19.34
126,2,오후 4:35:20.9,1.83,41.57,18.84
127,2,오후 4:35:25.9,1.92,41.89,15.13
128,2,오후 4:35:30.9,2.11,43.01,18.52
129,2,오후 4:35:35.9,1.93,42.99,18.67
130,2,오후 4:35:40.9,2.09,42.86,16.68
131,2,오후 4:35:45.9,2.15,42.51,19.87
132,2,오후 4:35:50.9,2.0,42.92,16.78
133,2,오후 4:35:55.9,2.05,43.94,17.56
134,2,오후 4:36:00.9,2.19,41.77,15.95
135,2,오후 4:36:05.9,1.92,42.97,15.82
136,2,오후 4:36:10.9,1.92,40.83,15.31
137,2,오후 4:36:15.9,2.16,44.57,18.36
138,2,오후 4:36:20.9,1.91,42.83,11.57
139,3,오후 4:36:48.0,2.37,41.56,15.87
140,3,오후 4:36:53.0,2.37,41.56,15.87
141,3,오후 4:36:58.0,2.01,40.94,18.24
142,3,오후 4:37:03.0,1.9,42.59,16.3
143,3,오후 4:37:08.0,1.83,44.17,15.6
144,3,오후 4:37:13.0,2.37,41.56,15.87
145,3,오후 4:37:18.0,1.84,43.47,15.49
146,3,오후 4:37:23.0,1.92,42.15,16.99
147,3,오후 4:37:28.0,2.1,42.5,18.71
148,3,오후 4:37:33.0,2.19,43.85,16.43
149,3,오후 4:37:38.0,1.84,42.1,18.13
150,3,오후 4:37:43.0,2.0,40.19,17.67
151,3,오후 4:37:48.0,2.1,44.31,19.19
152,3,오후 4:37:53.1,2.01,42.54,19.37
153,3,오후 4:37:58.1,2.05,40.78,17.12
154,3,오후 4:38:03.1,1.86,43.52,19.58
155,3,오후 4:38:08.1,2.17,40.56,15.44
156,3,오후 4:38:13.1,1.83,41.08,15.38
157,3,오후 4:38:18.1,2.19,43.09,19.84
158,3,오후 4:38:23.1,1.82,43.58,16.52
159,3,오후 4:38:28.1,1.83,42.35,17.95
160,3,오후 4:38:33.1,2.03,41.51,15.43
161,3,오후 4:38:38.1,1.95,40.08,17.17
162,3,오후 4:38:43.1,1.87,42.29,18.45
163,3,오후 4:38:48.1,2.16,41.76,16.64
164,3,오후 4:38:53.1,1.86,40.27,15.58
165,3,오후 4:38:58.1,1.89,41.21,19.82
166,3,오후 4:39:03.1,2.0,43.81,15.89
167,3,오후 4:39:08.1,1.84,40.84,17.45
168,3,오후 4:39:13.1,2.09,40.6,16.17
169,3,오후 4:39:18.1,1.99,44.87,19.91
170,3,오후 4:39:23.1,1.94,43.36,16.51
171,3,오후 4:39:28.1,2.17,43.11,15.65
172,3,오후 4:39:33.1,2.09,42.65,19.0
173,3,오후 4:39:38.2,2.1,40.26,19.52
174,3,오후 4:39:43.2,1.89,44.66,16.58
175,3,오후 4:39:48.2,1.91,40.99,18.56
176,3,오후 4:39:53.2,1.95,44.91,17.86
177,3,오후 4:39:58.2,2.04,44.62,19.71
178,3,오후 4:40:03.2,2.1,40.39,19.11
179,3,오후 4:40:08.2,2.18,42.58,19.14
180,3,오후 4:40:13.2,1.81,42.21,19.04
181,3,오후 4:40:18.2,1.95,44.51,18.57
182,3,오후 4:40:23.2,2.05,42.96,19.63
183,3,오후 4:40:28.2,1.84,44.48,16.36
184,3,오후 4:40:33.2,1.9,43.87,15.24
185,3,오후 4:40:38.2,1.87,40.06,17.96
186,3,오후 4:40:43.2,1.98,40.81,16.79
187,3,오후 4:40:48.2,2.12,43.87,17.65
188,3,오후 4:40:53.2,2.37,41.56,15.87
189,3,오후 4:40:58.2,2.11,43.76,18.82
190,3,오후 4:41:03.2,1.92,43.04,17.74
191,3,오후 4:41:08.2,2.03,40.95,18.24
192,3,오후 4:41:13.2,2.02,43.21,16.04
193,3,오후 4:41:18.2,2.19,41.92,16.38
194,3,오후 4:41:23.3,2.11,44.1,19.55
195,3,오후 4:41:28.3,1.83,42.13,16.37
196,3,오후 4:41:33.3,2.08,40.2,19.52
197,3,오후 4:41:38.3,2.07,44.24,17.31
198,3,오후 4:41:43.3,2.1,42.41,19.37
199,3,오후 4:41:48.3,1.97,43.97,19.1
200,3,오후 4:41:53.3,1.96,42.42,19.31
201,3,오후 4:41:58.3,2.06,43.54,19.81
202,3,오후 4:42:03.3,1.92,43.56,17.06
203,3,오후 4:42:08.3,2.06,40.11,18.04
204,3,오후 4:42:13.3,1.87,40.15,19.65
205,3,오후 4:42:18.3,1.96,40.77,18.76
206,3,오후 4:42:23.3,1.91,43.7,17.31
207,3,오후 4:42:28.3,1.89,42.29,16.52
208,4,오후 4:42:55.3,2.17,42.54,16.08
209,4,오후 4:43:00.3,1.82,42.53,17.32
210,4,오후 4:43:05.3,1.82,44.22,16.14
211,4,오후 4:43:10.3,1.97,41.2,18.3
212,4,오후 4:43:15.3,2.1,43.37,16.52
213,4,오후 4:43:20.3,2.01,42.79,18.29
214,4,오후 4:43:25.3,1.95,41.79,19.13
215,4,오후 4:43:30.3,2.12,41.99,19.83
216,4,오후 4:43:35.3,1.9,42.9,17.56
217,4,오후 4:43:40.3,2.09,41.5,16.65
218,4,오후 4:43:45.3,2.17,43.11,16.09
219,4,오후 4:43:50.3,2.07,44.8,18.17
220,4,오후 4:43:55.3,2.37,41.56,15.87
221,4,오후 4:44:00.3,1.97,40.79,17.17
222,4,오후 4:44:05.3,1.98,43.27,17.81
223,4,오후 4:44:10.4,2.08,41.32,15.05
224,4,오후 4:44:15.4,1.96,41.56,16.48
225,4,오후 4:44:20.4,2.18,42.59,15.52
226,4,오후 4:44:25.4,1.99,42.82,17.06
227,4,오후 4:44:30.4,2.16,40.15,19.99
228,4,오후 4:44:35.4,2.15,44.64,16.89
229,4,오후 4:44:40.4,2.08,43.74,18.17
230,4,오후 4:44:45.4,2.05,42.22,19.04
231,4,오후 4:44:50.4,2.06,41.91,18.11
232,4,오후 4:44:55.4,2.01,44.59,19.42
233,4,오후 4:45:00.4,2.14,42.9,19.62
234,4,오후 4:45:05.4,1.99,42.46,19.69
235,4,오후 4:45:10.4,2.03,41.85,18.81
236,4,오후 4:45:15.4,1.87,42.85,19.48
237,4,오후 4:45:20.4,1.9,40.39,19.28
238,4,오후 4:45:25.4,1.97,43.49,17.68
239,4,오후 4:45:30.4,1.9,44.87,17.48
240,4,오후 4:45:35.4,2.03,41.33,19.76
241,4,오후 4:45:40.4,2.03,40.63,18.69
242,4,오후 4:45:45.4,1.9,40.63,17.84
243,4,오후 4:45:50.5,2.03,42.52,15.53
244,4,오후 4:45:55.5,2.08,43.72,19.98
245,4,오후 4:46:00.5,2.17,41.66,16.24
246,4,오후 4:46:05.5,2.15,42.76,18.16
247,4,오후 4:46:10.5,1.91,40.63,19.55
248,4,오후 4:46:15.5,1.92,44.22,19.14
249,4,오후 4:46:20.5,1.85,44.94,19.68
250,4,오후 4:46:25.5,2.1,41.06,18.22
251,4,오후 4:46:30.5,2.19,40.88,17.99
252,4,오후 4:46:35.5,1.88,42.14,18.63
253,4,오후 4:46:40.5,2.14,40.04,18.45
254,4,오후 4:46:45.5,1.87,41.22,15.52
255,4,오후 4:46:50.5,1.87,40.84,16.66
256,4,오후 4:46:55.5,2.09,41.48,15.57
257,4,오후 4:47:00.5,2.12,42.49,15.26
258,4,오후 4:47:05.5,1.84,42.46,19.27
259,4,오후 4:47:10.5,2.05,43.89,19.28
260,4,오후 4:47:15.5,1.86,42.44,18.4
261,4,오후 4:47:20.5,2.03,42.88,16.24
262,4,오후 4:47:25.5,1.82,43.69,19.66
263,4,오후 4:47:30.5,2.19,42.45,16.22
264,4,오후 4:47:35.5,2.05,41.47,18.53
265,4,오후 4:47:40.5,1.96,44.16,18.71
266,4,오후 4:47:45.5,1.82,42.28,18.27
267,4,오후 4:47:50.6,1.97,43.29,16.55
268,4,오후 4:47:55.6,1.82,40.73,19.16
269,4,오후 4:48:00.6,2.15,40.81,18.15
270,4,오후 4:48:05.6,2.06,43.0,19.81
271,4,오후 4:48:10.6,2.02,42.81,16.78
272,4,오후 4:48:15.6,1.84,42.07,16.28
273,4,오후 4:48:20.6,1.98,42.09,19.1
274,4,오후 4:48:25.6,1.82,41.13,17.06
275,4,오후 4:48:30.6,2.0,41.71,15.57
276,4,오후 4:48:35.6,2.11,44.9,19.16
277,5,오후 4:49:02.6,2.03,43.61,15.69
278,5,오후 4:49:07.6,2.04,42.98,18.63
279,5,오후 4:49:12.6,2.1,43.54,19.24
280,5,오후 4:49:17.6,2.13,43.94,16.9
281,5,오후 4:49:22.6,1.98,41.4,19.77
282,5,오후 4:49:27.6,2.12,42.89,16.46
283,5,오후 4:49:32.6,2.04,40.53,17.3
284,5,오후 4:49:37.6,2.12,44.99,16.67
285,5,오후 4:49:42.6,1.94,43.37,19.6
286,5,오후 4:49:47.6,1.91,40.84,15.32
287,5,오후 4:49:52.6,1.88,42.67,19.5
288,5,오후 4:49:57.6,1.98,43.77,18.68
289,5,오후 4:50:02.6,2.02,42.01,17.92
290,5,오후 4:50:07.6,1.85,41.74,19.56
291,5,오후 4:50:12.6,1.82,43.46,19.36
292,5,오후 4:50:17.6,1.93,44.53,16.82
293,5,오후 4:50:22.6,1.92,42.15,17.94
294,5,오후 4:50:27.6,2.11,42.31,18.21
295,5,오후 4:50:32.6,2.12,43.34,18.99
296,5,오후 4:50:37.7,1.98,42.68,16.63
297,5,오후 4:50:42.7,2.13,43.82,19.64
298,5,오후 4:50:47.7,2.15,40.57,17.08
299,5,오후 4:50:52.7,1.98,41.03,18.72
300,5,오후 4:50:57.7,1.93,43.61,16.54
301,5,오후 4:51:02.7,2.0,41.45,17.18
302,5,오후 4:51:07.7,1.98,40.36,18.55
303,5,오후 4:51:12.7,2.17,40.8,18.03
304,5,오후 4:51:17.7,2.12,43.93,16.8
305,5,오후 4:51:22.7,2.19,44.74,15.71
306,5,오후 4:51:27.7,2.15,42.72,15.39
307,5,오후 4:51:32.7,1.9,44.73,17.73
308,5,오후 4:51:37.7,1.91,44.67,19.45
309,5,오후 4:51:42.7,2.16,44.73,19.02
310,5,오후 4:51:47.7,2.12,42.09,18.94
311,5,오후 4:51:52.7,2.06,44.2,15.31
312,5,오후 4:51:57.7,2.07,43.76,15.84
313,5,오후 4:52:02.8,1.85,43.03,19.39
314,5,오후 4:52:07.8,2.02,44.3,17.03
315,5,오후 4:52:12.8,1.81,43.06,17.08
316,5,오후 4:52:17.8,1.9,41.81,15.39
317,5,오후 4:52:22.8,1.81,42.52,17.84
318,5,오후 4:52:27.8,1.99,43.78,18.22
319,5,오후 4:52:32.8,2.14,43.05,16.85
320,5,오후 4:52:37.8,1.97,41.6,16.49
321,5,오후 4:52:42.8,1.99,44.74,17.56
322,5,오후 4:52:47.8,1.84,41.0,15.43
323,5,오후 4:52:52.8,2.04,40.5,15.19
324,5,오후 4:52:57.8,2.15,44.68,19.51
325,5,오후 4:53:02.8,2.07,41.73,17.73
326,5,오후 4:53:07.8,1.88,41.75,19.52
327,5,오후 4:53:12.8,1.88,41.51,15.27
328,5,오후 4:53:17.8,2.16,41.05,19.88
329,5,오후 4:53:22.8,2.06,42.67,19.3
330,5,오후 4:53:27.8,2.16,41.95,15.97
331,5,오후 4:53:32.8,1.82,44.91,18.11
332,5,오후 4:53:37.8,1.92,44.08,19.01
333,5,오후 4:53:42.8,1.87,44.34,18.94
334,5,오후 4:53:47.9,1.85,40.17,18.26
335,5,오후 4:53:52.9,1.94,40.37,15.19
336,5,오후 4:53:57.9,1.97,43.07,17.49
337,5,오후 4:54:02.9,1.82,40.65,19.34
338,5,오후 4:54:07.9,2.04,40.88,16.12
339,5,오후 4:54:12.9,2.06,44.53,15.98
340,5,오후 4:54:17.9,1.96,40.19,18.33
341,5,오후 4:54:22.9,2.07,42.57,18.96
342,5,오후 4:54:27.9,1.81,43.0,15.66
343,5,오후 4:54:32.9,1.84,41.02,18.5
344,5,오후 4:54:37.9,1.86,43.12,19.06
345,5,오후 4:54:42.9,2.03,40.85,16.95
346,6,오후 4:55:08.2,1.99,44.54,19.89
347,6,오후 4:55:13.2,1.9,42.17,16.72
348,6,오후 4:55:18.2,1.84,44.04,18.31
349,6,오후 4:55:23.2,2.19,41.08,17.66
350,6,오후 4:55:28.2,1.95,43.79,17.99
351,6,오후 4:55:33.2,2.07,43.21,17.31
352,6,오후 4:55:38.2,1.95,44.24,16.64
353,6,오후 4:55:43.2,2.03,40.98,19.91
354,6,오후 4:55:48.2,2.0,44.74,16.45
355,6,오후 4:55:53.2,2.17,43.64,17.76
356,6,오후 4:55:58.2,2.09,40.27,18.58
357,6,오후 4:56:03.2,2.0,41.15,18.22
358,6,오후 4:56:08.2,2.01,40.28,19.85
359,6,오후 4:56:13.2,2.04,41.94,18.67
360,6,오후 4:56:18.3,2.17,40.23,15.29
361,6,오후 4:56:23.3,1.93,40.69,18.87
362,6,오후 4:56:28.3,2.15,44.28,19.21
363,6,오후 4:56:33.3,1.91,42.83,11.57
364,6,오후 4:56:38.3,2.19,44.6,16.19
365,6,오후 4:56:43.3,2.02,44.71,19.66
366,6,오후 4:56:48.3,1.89,42.36,15.31
367,6,오후 4:56:53.3,2.08,43.97,16.27
368,6,오후 4:56:58.3,1.85,41.01,17.07
369,6,오후 4:57:03.3,2.0,41.31,16.58
370,6,오후 4:57:08.3,1.83,42.28,18.4
371,6,오후 4:57:13.3,2.07,43.52,17.93
372,6,오후 4:57:18.3,1.87,42.14,16.68
373,6,오후 4:57:23.3,2.13,42.6,16.1
374,6,오후 4:57:28.3,1.81,44.03,19.13
375,6,오후 4:57:33.3,2.01,41.06,17.48
376,6,오후 4:57:38.3,1.98,44.57,16.78
377,6,오후 4:57:43.3,2.12,43.98,17.48
378,6,오후 4:57:48.3,2.12,44.25,15.28
379,6,오후 4:57:53.4,1.89,42.86,18.73
380,6,오후 4:57:58.4,1.91,42.83,11.57
381,6,오후 4:58:03.4,2.0,44.34,15.99
382,6,오후 4:58:08.4,1.99,41.43,15.03
383,6,오후 4:58:13.4,1.98,40.59,17.29
384,6,오후 4:58:18.4,1.97,44.05,18.18
385,6,오후 4:58:23.4,1.9,44.4,15.22
386,6,오후 4:58:28.4,1.81,43.5,15.31
387,6,오후 4:58:33.4,1.9,43.72,19.22
388,6,오후 4:58:38.4,1.91,42.83,11.57
389,6,오후 4:58:43.4,1.86,43.09,16.72
390,6,오후 4:58:48.4,1.85,43.74,18.58
391,6,오후 4:58:53.4,1.91,42.83,11.57
392,6,오후 4:58:58.4,1.99,41.89,18.23
393,6,오후 4:59:03.4,1.97,42.79,18.83
394,6,오후 4:59:08.4,2.16,42.95,18.35
395,6,오후 4:59:13.4,2.17,42.55,15.07
396,6,오후 4:59:18.4,2.19,42.91,19.12
397,6,오후 4:59:23.4,2.12,44.55,15.43
398,6,오후 4:59:28.5,1.9,42.02,16.25
399,6,오후 4:59:33.5,1.97,42.41,17.49
400,6,오후 4:59:38.5,1.89,43.66,18.12
401,6,오후 4:59:43.5,1.89,40.87,19.23
402,6,오후 4:59:48.5,2.13,42.22,18.82
403,6,오후 4:59:53.5,2.0,42.38,15.47
404,6,오후 4:59:58.5,1.83,44.42,15.75
405,6,오후 5:00:03.5,1.96,42.75,19.2
406,6,오후 5:00:08.5,2.08,40.71,18.63
407,6,오후 5:00:13.5,1.99,40.6,16.6
408,6,오후 5:00:18.5,2.02,44.0,19.88
409,6,오후 5:00:23.5,2.01,44.53,17.35
410,6,오후 5:00:28.5,1.86,43.31,16.51
411,6,오후 5:00:33.5,2.19,44.65,19.25
412,6,오후 5:00:38.5,2.05,43.95,17.65
413,6,오후 5:00:43.5,1.89,41.96,19.84
414,6,오후 5:00:48.6,2.11,41.5,19.4
415,7,오후 5:01:15.7,1.9,44.96,15.49
416,7,오후 5:01:20.7,2.02,42.4,18.55
417,7,오후 5:01:25.7,2.16,42.94,15.32
418,7,오후 5:01:30.7,1.99,44.83,16.29
419,7,오후 5:01:35.7,2.01,42.29,19.33
420,7,오후 5:01:40.7,1.94,40.74,18.36
421,7,오후 5:01:45.7,2.46,41.14,18.22
422,7,오후 5:01:50.7,2.02,43.93,15.77
423,7,오후 5:01:55.7,1.95,41.63,17.66
424,7,오후 5:02:00.7,1.82,42.47,15.51
425,7,오후 5:02:05.7,2.13,40.61,18.65
426,7,오후 5:02:10.7,2.01,43.69,18.08
427,7,오후 5:02:15.7,1.87,41.56,15.85
428,7,오후 5:02:20.7,2.09,43.24,18.19
429,7,오후 5:02:25.7,1.96,40.11,16.14
430,7,오후 5:02:30.7,1.94,42.06,16.51
431,7,오후 5:02:35.7,1.89,40.26,16.28
432,7,오후 5:02:40.8,2.11,43.48,17.44
433,7,오후 5:02:45.8,2.11,40.65,19.11
434,7,오후 5:02:50.8,2.01,44.44,16.78
435,7,오후 5:02:55.8,1.85,40.07,15.32
436,7,오후 5:03:00.8,1.85,43.27,18.81
437,7,오후 5:03:05.8,2.08,43.0,15.89
438,7,오후 5:03:10.8,1.99,44.66,16.77
439,7,오후 5:03:15.8,1.89,42.37,15.05
440,7,오후 5:03:20.8,1.82,44.11,18.37
441,7,오후 5:03:25.8,2.14,41.71,15.29
442,7,오후 5:03:30.8,2.0,41.8,19.88
443,7,오후 5:03:35.8,1.93,42.41,16.25
444,7,오후 5:03:40.8,2.04,41.44,16.46
445,7,오후 5:03:45.8,2.01,42.42,19.88
446,7,오후 5:03:50.8,1.85,42.82,18.18
447,7,오후 5:03:55.8,1.96,43.77,17.27
448,7,오후 5:04:00.8,2.09,41.71,17.48
449,7,오후 5:04:05.8,1.99,43.74,19.23
450,7,오후 5:04:10.8,2.18,42.56,18.26
451,7,오후 5:04:15.8,1.84,44.35,16.84
452,7,오후 5:04:20.9,1.92,41.47,15.59
453,7,오후 5:04:25.9,1.92,41.59,15.4
454,7,오후 5:04:30.9,2.35,42.95,17.4
455,7,오후 5:04:35.9,1.99,43.89,18.73
456,7,오후 5:04:40.9,2.0,43.05,17.43
457,7,오후 5:04:45.9,1.9,40.99,19.13
458,7,오후 5:04:50.9,1.94,43.31,16.18
459,7,오후 5:04:55.9,1.84,44.78,16.84
460,7,오후 5:05:00.9,2.02,41.17,19.23
461,7,오후 5:05:05.9,2.17,42.96,19.46
462,7,오후 5:05:10.9,2.07,40.53,18.57
463,7,오후 5:05:15.9,1.98,43.91,16.01
464,7,오후 5:05:20.9,2.15,43.48,17.1
465,7,오후 5:05:25.9,2.06,42.04,16.78
466,7,오후 5:05:30.9,2.08,44.74,19.43
467,7,오후 5:05:35.9,1.91,43.69,15.94
468,7,오후 5:05:40.9,1.91,40.9,18.85
469,7,오후 5:05:45.9,2.1,41.44,16.64
470,7,오후 5:05:51.0,1.91,44.5,17.2
471,7,오후 5:05:56.0,2.06,41.3,19.65
472,7,오후 5:06:01.0,2.12,42.11,19.97
473,7,오후 5:06:06.0,1.84,44.15,19.85
474,7,오후 5:06:11.0,2.04,41.01,19.22
475,7,오후 5:06:16.0,2.18,44.83,18.24
476,7,오후 5:06:21.0,2.08,42.37,17.21
477,7,오후 5:06:26.0,1.98,42.04,19.44
478,7,오후 5:06:31.0,2.17,41.13,15.55
479,7,오후 5:06:36.0,1.95,42.99,17.28
480,7,오후 5:06:41.0,1.94,44.09,17.83
481,7,오후 5:06:46.0,2.06,41.55,15.52
482,7,오후 5:06:51.0,1.98,41.6,15.12
483,7,오후 5:06:56.0,1.87,42.04,16.16
484,8,오후 5:07:22.8,2.18,42.3,17.68
485,8,오후 5:07:27.8,2.12,41.3,18.89
486,8,오후 5:07:32.8,2.06,44.16,17.57
487,8,오후 5:07:37.8,2.09,40.47,18.49
488,8,오후 5:07:42.8,1.82,43.15,18.62
489,8,오후 5:07:47.8,1.99,41.52,18.34
490,8,오후 5:07:52.8,1.86,41.88,16.4
491,8,오후 5:07:57.8,2.18,40.26,18.97
492,8,오후 5:08:02.8,1.9,43.47,16.08
493,8,오후 5:08:07.8,1.88,44.6,18.89
494,8,오후 5:08:12.9,2.1,40.96,16.47
495,8,오후 5:08:17.9,2.09,41.34,16.08
496,8,오후 5:08:22.9,1.89,42.51,17.19
497,8,오후 5:08:27.9,2.0,40.18,18.68
498,8,오후 5:08:32.9,1.81,41.99,15.33
499,8,오후 5:08:37.9,1.82,40.84,15.55
500,8,오후 5:08:42.9,2.18,44.47,16.35
501,8,오후 5:08:47.9,2.11,42.02,17.18
502,8,오후 5:08:52.9,1.85,40.1,15.97
503,8,오후 5:08:57.9,2.01,41.03,17.54
504,8,오후 5:09:02.9,2.07,40.86,18.76
505,8,오후 5:09:07.9,1.86,42.1,18.94
506,8,오후 5:09:12.9,1.94,44.3,15.77
507,8,오후 5:09:17.9,2.07,40.9,15.33
508,8,오후 5:09:22.9,1.81,43.36,16.26
509,8,오후 5:09:27.9,1.81,43.55,15.47
510,8,오후 5:09:32.9,2.1,43.94,19.71
511,8,오후 5:09:37.9,2.15,43.44,19.6
512,8,오후 5:09:42.9,1.86,40.66,18.69
513,8,오후 5:09:47.9,1.95,42.58,17.37
514,8,오후 5:09:52.9,1.97,40.64,16.38
515,8,오후 5:09:57.9,1.87,42.1,18.85
516,8,오후 5:10:03.0,1.82,44.23,17.6
