Index,Lot,Time,pH,Temp,Voltage
69,1,오후 4:25:47.3,2.19,44.59,17.3
70,2,오후 4:26:13.9,1.83,43.2,18.12
71,2,오후 4:26:18.9,1.91,42.1,16.2
72,2,오후 4:26:23.9,2.19,43.32,16.85
73,2,오후 4:26:28.9,2.13,41.82,19.03
74,2,오후 4:26:33.9,1.99,44.51,16.76
75,2,오후 4:26:38.9,1.94,44.35,17.96
76,2,오후 4:26:43.9,2.1,42.41,15.94
77,2,오후 4:26:48.9,1.97,42.74,17.9
78,2,오후 4:26:53.9,1.81,41.67,17.16
79,2,오후 4:26:59.0,1.83,41.01,17.01
80,2,오후 4:27:04.0,2.19,41.76,16.3
81,2,오후 4:27:09.0,1.89,43.31,19.85
82,2,오후 4:27:14.0,2.06,43.04,16.35
83,2,오후 4:27:19.0,2.07,42.92,15.45
84,2,오후 4:27:24.0,2.15,40.84,19.52
85,2,오후 4:27:29.0,2.0,44.61,19.34
86,2,오후 4:27:34.0,2.19,41.69,17.11
87,2,오후 4:27:39.0,2.12,42.59,15.93
88,2,오후 4:27:44.0,2.09,42.09,18.16
89,2,오후 4:27:49.0,2.0,44.32,17.31
90,2,오후 4:27:54.0,1.88,41.83,19.94
91,2,오후 4:27:59.0,2.0,41.95,17.78
92,2,오후 4:28:04.0,1.94,41.61,19.68
93,2,오후 4:28:09.0,1.87,40.25,15.21
94,2,오후 4:28:14.0,1.96,44.51,15.14
95,2,오후 4:28:19.1,1.92,43.37,16.64
96,2,오후 4:28:24.1,1.83,44.31,19.63
97,2,오후 4:28:29.1,2.11,41.71,16.12
98,2,오후 4:28:34.1,1.94,43.79,15.32
99,2,오후 4:28:39.1,2.11,41.85,18.06
100,2,오후 4:28:44.1,2.12,41.35,18.54
101,2,오후 4:28:49.1,2.03,40.19,17.62
102,2,오후 4:28:54.1,2.04,44.06,17.18
103,2,오후 4:28:59.1,2.03,40.85,18.02
104,2,오후 4:29:04.1,2.04,42.4,19.71
105,2,오후 4:29:09.1,2.02,41.23,18.58
106,2,오후 4:29:14.1,2.11,43.04,15.93
107,2,오후 4:29:19.1,1.9,41.69,15.04
108,2,오후 4:29:24.1,1.85,44.08,19.09
109,2,오후 4:29:29.1,2.1,40.87,17.04
110,2,오후 4:29:34.1,1.87,41.1,17.8
111,2,오후 4:29:39.1,2.01,43.87,19.18
112,2,오후 4:29:44.1,2.08,41.6,17.76
113,2,오후 4:29:49.1,2.13,44.23,15.98
114,2,오후 4:29:54.1,1.9,42.81,17.87
115,2,오후 4:29:59.1,1.85,43.66,17.22
116,2,오후 4:30:04.1,1.92,43.2,15.96
117,2,오후 4:30:09.2,2.05,42.16,18.67
118,2,오후 4:30:14.2,1.97,42.39,15.2
119,2,오후 4:30:19.2,2.18,44.47,15.57
120,2,오후 4:30:24.2,2.0,41.36,18.7
121,2,오후 4:30:29.2,2.12,41.36,17.93
122,2,오후 4:30:34.2,2.11,41.79,15.47
123,2,오후 4:30:39.2,2.04,41.97,17.69
124,2,오후 4:30:44.2,1.96,41.41,18.81
125,2,오후 4:30:49.2,1.89,44.56,17.68
126,2,오후 4:30:54.2,1.89,41.54,19.76
127,2,오후 4:30:59.2,2.11,44.43,15.22
128,2,오후 4:31:04.2,2.05,43.14,17.94
129,2,오후 4:31:09.2,1.95,42.1,17.02
130,2,오후 4:31:14.2,2.13,42.08,17.8
131,2,오후 4:31:19.2,1.84,40.75,18.83
132,2,오후 4:31:24.2,1.87,40.89,19.25
133,2,오후 4:31:29.2,1.85,41.14,16.64
134,2,오후 4:31:34.2,1.97,42.59,15.97
135,2,오후 4:31:39.2,1.88,43.05,19.58
136,2,오후 4:31:44.2,2.02,40.06,19.22
137,2,오후 4:31:49.2,2.1,42.93,19.41
138,2,오후 4:31:54.2,2.15,42.15,15.51
139,3,오후 4:32:22.2,2.05,44.14,15.92
140,3,오후 4:32:27.2,1.85,40.76,17.82
141,3,오후 4:32:32.3,2.06,40.07,18.94
142,3,오후 4:32:37.3,1.93,43.34,19.9
143,3,오후 4:32:42.3,2.17,41.78,18.59
144,3,오후 4:32:47.3,2.03,41.06,17.46
145,3,오후 4:32:52.3,1.84,43.38,19.08
146,3,오후 4:32:57.3,2.25,40.44,18.59
147,3,오후 4:33:02.3,2.04,44.18,16.31
148,3,오후 4:33:07.3,1.99,41.63,19.1
149,3,오후 4:33:12.3,2.14,42.57,19.37
150,3,오후 4:33:17.3,2.11,40.61,17.09
151,3,오후 4:33:22.3,2.12,43.66,19.15
152,3,오후 4:33:27.3,2.18,42.4,17.32
153,3,오후 4:33:32.3,2.19,40.81,18.86
154,3,오후 4:33:37.3,2.11,40.55,18.47
155,3,오후 4:33:42.3,1.84,41.96,17.35
156,3,오후 4:33:47.3,1.83,43.29,17.56
157,3,오후 4:33:52.3,2.06,41.8,18.95
158,3,오후 4:33:57.3,1.84,42.53,17.95
159,3,오후 4:34:02.3,2.12,41.87,17.22
160,3,오후 4:34:07.3,2.1,40.36,15.68
161,3,오후 4:34:12.3,2.02,43.53,15.64
162,3,오후 4:34:17.3,2.0,40.17,15.21
163,3,오후 4:34:22.4,2.25,40.44,18.59
164,3,오후 4:34:27.4,2.07,43.18,15.35
165,3,오후 4:34:32.4,2.11,43.29,17.81
166,3,오후 4:34:37.4,2.01,42.89,17.48
167,3,오후 4:34:42.4,1.84,44.69,18.09
168,3,오후 4:34:47.4,2.05,44.52,19.94
169,3,오후 4:34:52.4,2.25,40.44,18.59
170,3,오후 4:34:57.4,1.84,41.98,15.16
171,3,오후 4:35:02.4,2.04,42.78,19.46
172,3,오후 4:35:07.4,1.87,44.19,19.69
173,3,오후 4:35:12.4,2.17,40.38,17.36
174,3,오후 4:35:17.4,2.25,40.44,18.59
175,3,오후 4:35:22.4,1.95,43.42,16.5
176,3,오후 4:35:27.4,1.81,44.68,19.55
177,3,오후 4:35:32.4,1.97,40.12,17.36
178,3,오후 4:35:37.4,1.92,43.88,17.86
179,3,오후 4:35:42.4,1.86,41.81,17.49
180,3,오후 4:35:47.4,1.87,42.53,15.02
181,3,오후 4:35:52.4,2.03,40.35,15.89
182,3,오후 4:35:57.5,1.98,43.31,18.64
183,3,오후 4:36:02.5,2.04,41.72,15.14
184,3,오후 4:36:07.5,1.82,42.73,16.03
185,3,오후 4:36:12.5,1.9,43.21,16.09
186,3,오후 4:36:17.5,2.08,44.38,19.81
187,3,오후 4:36:22.5,1.99,42.49,17.31
188,3,오후 4:36:27.5,2.07,43.55,18.7
189,3,오후 4:36:32.5,1.92,42.35,19.51
190,3,오후 4:36:37.5,1.86,43.92,16.22
191,3,오후 4:36:42.5,2.0,40.98,18.36
192,3,오후 4:36:47.5,2.11,42.59,17.51
193,3,오후 4:36:52.5,2.18,41.88,18.12
194,3,오후 4:36:57.5,1.95,42.42,19.59
195,3,오후 4:37:02.5,2.0,43.24,17.44
196,3,오후 4:37:07.5,2.0,40.59,15.74
197,3,오후 4:37:12.5,2.11,44.51,18.91
198,3,오후 4:37:17.5,1.89,42.14,16.99
199,3,오후 4:37:22.5,2.13,41.34,19.1
200,3,오후 4:37:27.5,1.86,40.07,19.74
201,3,오후 4:37:32.5,1.93,41.75,15.8
202,3,오후 4:37:37.5,2.18,40.76,18.45
203,3,오후 4:37:42.6,1.83,42.35,18.97
204,3,오후 4:37:47.6,1.96,41.64,17.68
205,3,오후 4:37:52.6,1.94,41.65,16.66
206,3,오후 4:37:57.6,2.12,42.45,19.35
207,3,오후 4:38:02.6,2.02,40.05,15.61
208,4,오후 4:38:30.1,2.05,42.93,16.29
209,4,오후 4:38:35.1,2.06,44.25,17.2
210,4,오후 4:38:40.1,2.02,43.13,15.03
211,4,오후 4:38:45.1,1.92,41.67,15.72
212,4,오후 4:38:50.1,1.88,43.84,18.81
213,4,오후 4:38:55.1,1.85,40.81,16.06
214,4,오후 4:39:00.1,1.99,41.61,15.84
215,4,오후 4:39:05.1,1.95,41.5,19.21
216,4,오후 4:39:10.1,1.87,42.99,17.17
217,4,오후 4:39:15.2,2.11,41.96,15.8
218,4,오후 4:39:20.2,2.14,40.08,17.39
219,4,오후 4:39:25.2,2.04,42.05,13.32
220,4,오후 4:39:30.2,1.85,41.49,19.36
221,4,오후 4:39:35.2,1.89,40.29,16.09
222,4,오후 4:39:40.2,2.17,40.14,16.79
223,4,오후 4:39:45.2,2.05,41.4,17.62
224,4,오후 4:39:50.2,1.93,40.87,19.9
225,4,오후 4:39:55.2,1.95,41.49,17.65
226,4,오후 4:40:00.2,1.87,41.65,18.96
227,4,오후 4:40:05.2,1.93,41.27,15.86
228,4,오후 4:40:10.2,2.12,40.75,18.92
229,4,오후 4:40:15.2,2.18,42.87,19.75
230,4,오후 4:40:20.2,1.97,41.54,17.41
231,4,오후 4:40:25.2,2.11,44.14,18.23
232,4,오후 4:40:30.2,1.92,43.22,18.0
233,4,오후 4:40:35.2,2.06,44.55,19.81
234,4,오후 4:40:40.2,2.13,40.28,18.11
235,4,오후 4:40:45.2,2.03,43.19,19.01
236,4,오후 4:40:50.2,2.08,43.87,16.37
237,4,오후 4:40:55.2,1.98,42.63,17.39
238,4,오후 4:41:00.2,1.96,42.59,16.45
239,4,오후 4:41:05.2,1.81,40.77,19.54
240,4,오후 4:41:10.2,2.05,42.71,18.07
241,4,오후 4:41:15.2,1.85,43.28,16.69
242,4,오후 4:41:20.3,1.82,44.21,19.88
243,4,오후 4:41:25.3,1.93,41.54,15.42
244,4,오후 4:41:30.3,1.96,44.47,17.82
245,4,오후 4:41:35.3,2.09,41.5,18.02
246,4,오후 4:41:40.3,2.03,40.05,16.03
247,4,오후 4:41:45.3,1.99,41.81,15.78
248,4,오후 4:41:50.3,2.18,43.09,17.47
249,4,오후 4:41:55.3,1.87,44.55,16.0
250,4,오후 4:42:00.3,1.85,43.78,17.86
251,4,오후 4:42:05.3,2.07,42.4,16.59
252,4,오후 4:42:10.3,1.85,43.6,15.6
253,4,오후 4:42:15.3,2.14,40.02,17.69
254,4,오후 4:42:20.3,1.94,42.36,15.64
255,4,오후 4:42:25.3,2.15,44.86,19.56
256,4,오후 4:42:30.3,2.13,43.48,19.13
257,4,오후 4:42:35.3,1.92,44.11,18.29
258,4,오후 4:42:40.4,2.02,43.99,17.41
259,4,오후 4:42:45.4,1.95,41.9,16.97
260,4,오후 4:42:50.4,2.08,42.79,19.56
261,4,오후 4:42:55.4,1.89,44.07,16.14
262,4,오후 4:43:00.4,2.15,41.08,16.32
263,4,오후 4:43:05.4,1.9,44.23,16.96
264,4,오후 4:43:10.4,1.98,43.56,15.86
265,4,오후 4:43:15.4,1.99,43.04,16.87
266,4,오후 4:43:20.4,2.18,44.24,17.67
267,4,오후 4:43:25.4,1.82,41.21,15.21
268,4,오후 4:43:30.4,2.16,41.95,18.51
269,4,오후 4:43:35.4,1.84,44.51,16.34
270,4,오후 4:43:40.4,2.14,42.13,15.03
271,4,오후 4:43:45.4,2.13,43.11,16.55
272,4,오후 4:43:50.4,2.11,42.86,17.07
273,4,오후 4:43:55.5,2.12,41.92,16.96
274,4,오후 4:44:00.5,1.96,44.25,19.05
275,4,오후 4:44:05.5,1.84,42.66,15.45
276,4,오후 4:44:10.5,1.96,40.03,18.51
277,5,오후 4:44:38.3,1.94,41.99,16.06
278,5,오후 4:44:43.3,2.07,41.0,16.23
279,5,오후 4:44:48.3,2.08,44.56,16.19
280,5,오후 4:44:53.3,2.04,42.69,18.36
281,5,오후 4:44:58.3,1.9,42.57,16.06
282,5,오후 4:45:03.3,1.83,43.84,18.01
283,5,오후 4:45:08.3,1.82,42.19,15.8
284,5,오후 4:45:13.3,1.82,41.9,19.11
285,5,오후 4:45:18.3,2.0,44.71,15.93
286,5,오후 4:45:23.3,2.07,42.13,15.83
287,5,오후 4:45:28.3,2.15,43.58,19.08
288,5,오후 4:45:33.3,1.89,40.99,18.35
289,5,오후 4:45:38.3,1.87,40.37,17.99
290,5,오후 4:45:43.3,2.01,43.25,15.13
291,5,오후 4:45:48.3,2.09,44.78,17.72
292,5,오후 4:45:53.3,2.05,41.25,18.27
293,5,오후 4:45:58.3,2.1,42.47,19.48
294,5,오후 4:46:03.3,2.04,43.58,15.72
295,5,오후 4:46:08.4,2.17,40.31,15.28
296,5,오후 4:46:13.4,1.9,42.85,16.12
297,5,오후 4:46:18.4,1.83,44.63,17.56
298,5,오후 4:46:23.4,1.91,40.59,19.52
299,5,오후 4:46:28.4,1.85,44.19,17.51
300,5,오후 4:46:33.4,2.18,41.57,15.3
301,5,오후 4:46:38.4,1.85,43.29,17.45
302,5,오후 4:46:43.4,2.05,43.76,17.39
303,5,오후 4:46:48.4,2.09,41.63,17.65
304,5,오후 4:46:53.4,2.43,42.27,18.69
305,5,오후 4:46:58.4,1.81,42.17,19.47
306,5,오후 4:47:03.4,1.92,40.7,19.66
307,5,오후 4:47:08.4,1.81,41.13,19.65
308,5,오후 4:47:13.4,1.91,43.11,16.69
309,5,오후 4:47:18.4,2.05,44.27,19.25
310,5,오후 4:47:23.4,1.99,43.13,16.39
311,5,오후 4:47:28.4,2.06,42.52,17.52
312,5,오후 4:47:33.4,1.86,44.19,19.02
313,5,오후 4:47:38.5,2.19,40.03,15.92
314,5,오후 4:47:43.5,2.18,44.2,19.86
315,5,오후 4:47:48.5,2.15,41.48,17.54
316,5,오후 4:47:53.5,2.03,40.95,15.77
317,5,오후 4:47:58.5,1.99,40.66,18.05
318,5,오후 4:48:03.5,1.92,42.46,16.51
319,5,오후 4:48:08.5,1.91,41.5,18.0
320,5,오후 4:48:13.5,2.13,40.56,19.29
321,5,오후 4:48:18.5,2.18,42.6,15.67
322,5,오후 4:48:23.5,2.17,44.9,15.85
323,5,오후 4:48:28.5,2.11,44.18,15.05
324,5,오후 4:48:33.5,2.05,40.07,19.4
325,5,오후 4:48:38.5,1.82,44.48,19.17
326,5,오후 4:48:43.5,2.17,43.79,17.71
327,5,오후 4:48:48.5,1.94,42.54,19.22
328,5,오후 4:48:53.5,2.16,41.06,16.95
329,5,오후 4:48:58.5,1.92,44.36,15.71
330,5,오후 4:49:03.5,2.16,43.6,16.53
331,5,오후 4:49:08.6,2.06,42.1,16.01
332,5,오후 4:49:13.6,1.99,42.66,19.84
333,5,오후 4:49:18.6,2.12,44.28,16.16
334,5,오후 4:49:23.6,1.97,40.81,16.13
335,5,오후 4:49:28.6,1.89,43.05,16.41
336,5,오후 4:49:33.6,1.85,40.52,16.66
337,5,오후 4:49:38.6,2.04,44.4,17.66
338,5,오후 4:49:43.6,1.84,44.32,18.78
339,5,오후 4:49:48.6,2.43,42.48,13.36
340,5,오후 4:49:53.6,2.17,41.22,16.48
341,5,오후 4:49:58.6,1.9,43.8,16.53
342,5,오후 4:50:03.6,2.02,41.82,19.24
343,5,오후 4:50:08.6,2.09,44.71,15.26
344,5,오후 4:50:13.6,1.95,44.25,19.05
345,5,오후 4:50:18.6,2.03,43.08,19.08
346,6,오후 4:50:43.7,2.16,42.26,18.93
347,6,오후 4:50:48.7,1.99,40.31,16.6
348,6,오후 4:50:53.7,2.12,41.04,15.17
349,6,오후 4:50:58.7,1.81,41.66,16.56
350,6,오후 4:51:03.7,1.88,43.33,19.84
351,6,오후 4:51:08.7,1.87,41.55,15.33
352,6,오후 4:51:13.7,2.07,42.8,18.27
353,6,오후 4:51:18.7,1.98,40.34,18.79
354,6,오후 4:51:23.7,1.87,42.33,17.23
355,6,오후 4:51:28.7,2.13,44.27,17.4
356,6,오후 4:51:33.7,1.88,42.43,15.75
357,6,오후 4:51:38.7,2.05,44.64,17.32
358,6,오후 4:51:43.7,2.07,41.73,18.59
359,6,오후 4:51:48.7,1.82,44.62,19.83
360,6,오후 4:51:53.7,1.89,41.38,18.24
361,6,오후 4:51:58.7,1.9,40.05,19.37
362,6,오후 4:52:03.7,1.84,41.61,18.84
363,6,오후 4:52:08.7,1.85,43.05,19.25
364,6,오후 4:52:13.7,2.02,40.33,17.27
365,6,오후 4:52:18.7,1.83,41.38,18.06
366,6,오후 4:52:23.7,2.1,43.21,19.8
367,6,오후 4:52:28.8,1.85,42.83,17.61
368,6,오후 4:52:33.8,2.12,41.34,18.24
369,6,오후 4:52:38.8,2.12,40.62,19.52
370,6,오후 4:52:43.8,1.95,40.81,15.19
371,6,오후 4:52:48.8,1.82,41.49,16.93
372,6,오후 4:52:53.8,1.99,44.68,18.51
373,6,오후 4:52:58.8,2.04,44.44,19.37
374,6,오후 4:53:03.8,1.97,42.97,15.67
375,6,오후 4:53:08.8,1.96,43.5,18.3
376,6,오후 4:53:13.8,2.1,41.68,18.47
377,6,오후 4:53:18.8,2.17,42.63,19.02
378,6,오후 4:53:23.8,2.19,41.91,18.5
379,6,오후 4:53:28.8,2.05,41.37,16.34
380,6,오후 4:53:33.8,1.98,41.62,17.36
381,6,오후 4:53:38.8,2.01,41.38,17.15
382,6,오후 4:53:43.8,2.01,43.51,16.3
383,6,오후 4:53:48.8,1.88,43.12,19.13
384,6,오후 4:53:53.8,2.12,41.56,17.49
385,6,오후 4:53:58.8,2.05,44.42,19.83
386,6,오후 4:54:03.8,1.85,41.8,16.08
387,6,오후 4:54:08.8,2.26,36.82,19.01
388,6,오후 4:54:13.8,2.04,43.83,18.85
389,6,오후 4:54:18.8,1.85,42.25,15.51
390,6,오후 4:54:23.9,1.98,43.1,19.69
391,6,오후 4:54:28.9,2.19,40.42,18.2
392,6,오후 4:54:33.9,2.12,42.59,15.57
393,6,오후 4:54:38.9,1.91,41.71,16.89
394,6,오후 4:54:43.9,1.92,44.74,19.4
395,6,오후 4:54:48.9,2.12,40.1,17.48
396,6,오후 4:54:53.9,1.98,43.36,18.97
397,6,오후 4:54:58.9,1.97,41.99,18.19
398,6,오후 4:55:03.9,2.11,40.39,19.2
399,6,오후 4:55:08.9,2.15,41.03,17.9
400,6,오후 4:55:13.9,2.0,41.65,15.74
401,6,오후 4:55:18.9,2.26,36.82,19.01
402,6,오후 4:55:23.9,1.81,43.54,16.1
403,6,오후 4:55:28.9,1.9,41.86,18.2
404,6,오후 4:55:33.9,1.92,40.09,15.52
405,6,오후 4:55:38.9,2.01,41.92,19.73
406,6,오후 4:55:43.9,2.1,43.94,16.21
407,6,오후 4:55:49.0,2.05,40.66,19.02
408,6,오후 4:55:54.0,2.15,41.77,16.72
409,6,오후 4:55:59.0,1.84,44.55,18.8
410,6,오후 4:56:04.0,2.12,44.48,16.97
411,6,오후 4:56:09.0,2.26,36.82,19.01
412,6,오후 4:56:14.0,2.26,36.82,19.01
413,6,오후 4:56:19.0,2.1,44.55,18.93
414,6,오후 4:56:24.0,2.12,42.25,19.46
415,7,오후 4:56:51.0,1.89,43.58,19.35
416,7,오후 4:56:56.0,1.89,40.71,16.27
417,7,오후 4:57:01.0,1.83,44.64,16.29
418,7,오후 4:57:06.0,2.13,42.71,18.57
419,7,오후 4:57:11.0,2.18,42.24,15.25
420,7,오후 4:57:16.0,1.94,41.36,15.95
421,7,오후 4:57:21.0,1.82,44.36,15.41
422,7,오후 4:57:26.0,2.19,43.22,18.77
423,7,오후 4:57:31.1,1.89,41.2,16.88
424,7,오후 4:57:36.1,1.99,43.25,16.85
425,7,오후 4:57:41.1,2.05,44.03,19.98
426,7,오후 4:57:46.1,1.87,42.56,18.09
427,7,오후 4:57:51.1,1.88,44.14,19.47
428,7,오후 4:57:56.1,1.88,41.92,15.34
429,7,오후 4:58:01.1,2.15,41.87,17.53
430,7,오후 4:58:06.1,1.82,43.73,16.68
431,7,오후 4:58:11.1,2.07,41.51,15.88
432,7,오후 4:58:16.1,2.07,43.73,19.53
433,7,오후 4:58:21.1,2.17,42.14,17.41
434,7,오후 4:58:26.1,1.93,44.91,16.11
435,7,오후 4:58:31.1,1.96,42.89,15.95
436,7,오후 4:58:36.1,1.9,44.23,16.41
437,7,오후 4:58:41.1,1.86,43.97,17.75
438,7,오후 4:58:46.1,1.99,41.7,18.03
439,7,오후 4:58:51.1,1.81,41.12,15.93
440,7,오후 4:58:56.1,1.89,44.33,17.28
441,7,오후 4:59:01.1,1.99,40.83,17.63
442,7,오후 4:59:06.1,1.9,41.11,18.18
443,7,오후 4:59:11.1,2.05,41.32,15.54
444,7,오후 4:59:16.2,1.93,44.81,15.49
445,7,오후 4:59:21.2,2.06,40.99,16.96
446,7,오후 4:59:26.2,2.17,41.82,16.94
447,7,오후 4:59:31.2,2.01,43.09,18.61
448,7,오후 4:59:36.2,2.12,44.68,19.89
449,7,오후 4:59:41.2,1.95,42.8,17.95
450,7,오후 4:59:46.2,2.1,44.56,19.52
451,7,오후 4:59:51.2,1.86,42.13,18.21
452,7,오후 4:59:56.2,1.94,43.24,17.71
453,7,오후 5:00:01.2,2.0,43.03,15.63
454,7,오후 5:00:06.2,2.07,44.23,15.1
455,7,오후 5:00:11.2,1.98,40.78,15.32
456,7,오후 5:00:16.2,1.83,44.81,17.54
457,7,오후 5:00:21.2,1.94,44.35,16.28
458,7,오후 5:00:26.2,1.85,44.1,15.9
459,7,오후 5:00:31.2,2.01,40.13,15.09
460,7,오후 5:00:36.2,1.92,42.15,18.81
461,7,오후 5:00:41.2,1.85,43.02,18.55
462,7,오후 5:00:46.2,2.17,44.5,19.13
463,7,오후 5:00:51.2,2.0,43.95,17.38
464,7,오후 5:00:56.2,1.87,42.18,17.94
465,7,오후 5:01:01.2,2.18,43.04,19.07
466,7,오후 5:01:06.2,2.05,43.64,17.35
467,7,오후 5:01:11.2,2.0,43.48,15.6
468,7,오후 5:01:16.3,2.05,40.19,16.97
469,7,오후 5:01:21.3,2.12,40.48,17.18
470,7,오후 5:01:26.3,1.9,43.7,18.98
471,7,오후 5:01:31.3,1.9,42.01,16.82
472,7,오후 5:01:36.3,1.97,42.2,18.88
473,7,오후 5:01:41.3,2.02,43.57,16.25
474,7,오후 5:01:46.3,2.0,41.07,17.76
475,7,오후 5:01:51.3,1.89,40.01,19.66
476,7,오후 5:01:56.3,1.86,42.9,16.98
477,7,오후 5:02:01.3,1.84,44.03,17.55
478,7,오후 5:02:06.3,2.13,42.83,18.96
479,7,오후 5:02:11.3,2.04,42.98,18.43
480,7,오후 5:02:16.3,1.83,43.95,15.68
481,7,오후 5:02:21.3,2.04,41.01,17.02
482,7,오후 5:02:26.3,1.86,44.7,18.81
483,7,오후 5:02:31.3,2.06,41.55,17.7
484,8,오후 5:02:57.8,1.97,44.44,15.18
485,8,오후 5:03:02.8,1.9,41.23,19.16
486,8,오후 5:03:07.8,2.11,41.66,19.6
487,8,오후 5:03:12.8,2.19,42.29,15.89
488,8,오후 5:03:17.8,1.84,42.74,19.9
489,8,오후 5:03:22.8,1.86,43.16,19.45
490,8,오후 5:03:27.8,2.03,41.31,16.91
491,8,오후 5:03:32.8,1.9,44.04,16.67
492,8,오후 5:03:37.8,2.15,43.12,18.28
493,8,오후 5:03:42.8,1.91,41.5,17.93
494,8,오후 5:03:47.8,1.92,43.15,15.32
495,8,오후 5:03:52.8,2.09,40.82,18.96
496,8,오후 5:03:57.8,2.15,41.97,17.61
497,8,오후 5:04:02.8,2.19,40.78,17.12
498,8,오후 5:04:07.8,2.0,41.89,15.4
499,8,오후 5:04:12.8,1.82,42.37,17.47
500,8,오후 5:04:17.8,1.89,43.94,18.02
501,8,오후 5:04:22.9,2.0,42.65,17.12
502,8,오후 5:04:27.9,2.14,42.89,18.59
503,8,오후 5:04:32.9,2.02,42.47,18.63
504,8,오후 5:04:37.9,2.09,43.48,16.37
505,8,오후 5:04:42.9,2.0,40.4,18.02
506,8,오후 5:04:47.9,1.99,43.5,19.97
507,8,오후 5:04:52.9,1.92,43.31,17.4
508,8,오후 5:04:57.9,2.08,43.38,15.32
509,8,오후 5:05:02.9,2.15,40.55,19.33
510,8,오후 5:05:07.9,2.19,41.2,15.98
511,8,오후 5:05:12.9,1.93,41.68,16.23
512,8,오후 5:05:17.9,1.87,43.53,17.63
513,8,오후 5:05:22.9,1.92,41.46,18.66
514,8,오후 5:05:27.9,1.98,44.32,17.24
515,8,오후 5:05:32.9,2.06,40.33,18.34
516,8,오후 5:05:37.9,1.93,40.77,19.14
