Index,Lot,Time,pH,Temp,Voltage
97,2,오후 4:36:32.4,2.02,42.6,18.95
98,2,오후 4:36:37.4,2.04,44.52,17.72
99,2,오후 4:36:42.4,1.86,43.57,17.74
100,2,오후 4:36:47.4,2.17,44.28,17.57
101,2,오후 4:36:52.4,2.19,42.59,15.59
102,2,오후 4:36:57.4,2.01,41.8,16.74
103,2,오후 4:37:02.4,1.83,41.55,19.76
104,2,오후 4:37:07.4,2.15,41.67,17.77
105,2,오후 4:37:12.4,1.97,41.93,18.88
106,2,오후 4:37:17.4,1.97,44.03,15.89
107,2,오후 4:37:22.4,2.05,43.44,16.72
108,2,오후 4:37:27.5,2.03,40.93,16.45
109,2,오후 4:37:32.5,2.01,41.86,19.93
110,2,오후 4:37:37.5,1.99,43.09,19.04
111,2,오후 4:37:42.5,1.81,41.92,16.63
112,2,오후 4:37:47.5,1.99,42.14,17.12
113,2,오후 4:37:52.5,1.96,41.45,18.52
114,2,오후 4:37:57.5,1.87,43.6,15.46
115,2,오후 4:38:02.5,1.9,42.76,16.75
116,2,오후 4:38:07.5,2.12,40.09,18.04
117,2,오후 4:38:12.5,2.13,40.22,19.63
118,2,오후 4:38:17.5,1.82,41.77,16.25
119,2,오후 4:38:22.5,1.87,44.31,16.24
120,2,오후 4:38:27.5,1.83,44.27,16.37
121,2,오후 4:38:32.5,2.04,40.69,19.88
122,2,오후 4:38:37.5,1.85,40.51,18.12
123,2,오후 4:38:42.5,2.18,43.75,16.96
124,2,오후 4:38:47.5,1.99,44.47,19.74
125,2,오후 4:38:52.5,1.92,44.58,19.29
126,2,오후 4:38:57.5,2.17,40.69,17.44
127,2,오후 4:39:02.5,1.93,43.14,18.14
128,2,오후 4:39:07.5,2.1,43.78,19.02
129,2,오후 4:39:12.6,1.95,41.75,19.35
130,2,오후 4:39:17.6,2.07,40.19,16.67
131,2,오후 4:39:22.6,2.0,43.51,15.79
132,2,오후 4:39:27.6,1.98,41.61,19.5
133,2,오후 4:39:32.6,2.09,43.65,18.45
134,2,오후 4:39:37.6,2.05,41.42,16.94
135,2,오후 4:39:42.6,1.83,44.24,19.35
136,2,오후 4:39:47.6,2.04,41.27,15.17
137,2,오후 4:39:52.6,1.93,43.98,18.46
138,2,오후 4:39:57.6,1.94,40.03,15.57
139,3,오후 4:40:23.2,2.1,43.76,17.25
140,3,오후 4:40:28.2,2.12,41.82,16.44
141,3,오후 4:40:33.2,2.05,43.69,19.17
142,3,오후 4:40:38.2,1.88,43.79,16.25
143,3,오후 4:40:43.2,1.84,41.21,18.26
144,3,오후 4:40:48.2,2.08,44.56,19.32
145,3,오후 4:40:53.2,2.06,41.13,17.91
146,3,오후 4:40:58.2,2.17,40.96,15.02
147,3,오후 4:41:03.2,2.02,41.87,15.94
148,3,오후 4:41:08.2,2.11,43.56,15.57
149,3,오후 4:41:13.2,1.81,43.18,15.37
150,3,오후 4:41:18.2,2.03,44.95,17.51
151,3,오후 4:41:23.2,1.87,43.31,15.86
152,3,오후 4:41:28.2,2.05,41.57,19.26
153,3,오후 4:41:33.2,2.1,43.57,19.14
154,3,오후 4:41:38.3,1.84,44.1,19.01
155,3,오후 4:41:43.3,2.02,44.96,19.87
156,3,오후 4:41:48.3,2.05,43.68,17.65
157,3,오후 4:41:53.3,2.08,40.3,17.73
158,3,오후 4:41:58.3,2.05,43.93,15.36
159,3,오후 4:42:03.3,2.17,43.14,18.63
160,3,오후 4:42:08.3,2.01,42.56,16.7
161,3,오후 4:42:13.3,1.86,42.18,16.78
162,3,오후 4:42:18.3,1.81,41.67,16.54
163,3,오후 4:42:23.3,2.04,41.01,16.53
164,3,오후 4:42:28.3,1.96,41.84,12.85
165,3,오후 4:42:33.3,1.95,43.79,17.09
166,3,오후 4:42:38.3,2.16,42.95,15.27
167,3,오후 4:42:43.3,1.89,42.81,16.74
168,3,오후 4:42:48.3,2.18,41.97,18.94
169,3,오후 4:42:53.3,2.38,37.52,16.19
170,3,오후 4:42:58.3,2.12,44.0,19.16
171,3,오후 4:43:03.3,2.19,40.16,17.62
172,3,오후 4:43:08.3,2.47,42.86,17.0
173,3,오후 4:43:13.3,1.86,44.79,15.32
174,3,오후 4:43:18.3,1.87,42.37,15.17
175,3,오후 4:43:23.4,2.22,42.76,15.27
176,3,오후 4:43:28.4,1.87,43.87,15.21
177,3,오후 4:43:33.4,1.95,40.66,16.56
178,3,오후 4:43:38.4,2.14,35.07,16.56
179,3,오후 4:43:43.4,1.88,41.66,17.57
180,3,오후 4:43:48.4,1.91,43.31,18.63
181,3,오후 4:43:53.4,2.1,44.63,17.03
182,3,오후 4:43:58.4,2.07,41.5,16.68
183,3,오후 4:44:03.4,2.15,40.74,17.2
184,3,오후 4:44:08.4,2.07,44.43,15.6
185,3,오후 4:44:13.4,2.05,42.86,19.73
186,3,오후 4:44:18.4,1.86,44.68,16.68
187,3,오후 4:44:23.4,2.17,40.94,19.56
188,3,오후 4:44:28.4,1.85,43.68,18.67
189,3,오후 4:44:33.4,1.81,43.26,15.48
190,3,오후 4:44:38.4,2.02,42.02,15.71
191,3,오후 4:44:43.4,1.91,42.12,16.64
192,3,오후 4:44:48.4,1.96,41.02,15.68
193,3,오후 4:44:53.4,2.47,41.38,16.66
194,3,오후 4:44:58.4,2.05,35.62,19.0
195,3,오후 4:45:03.5,2.04,40.36,15.89
196,3,오후 4:45:08.5,1.99,42.96,16.88
197,3,오후 4:45:13.5,1.84,40.66,15.11
198,3,오후 4:45:18.5,1.89,41.63,19.0
199,3,오후 4:45:23.5,1.88,40.89,15.91
200,3,오후 4:45:28.5,2.21,41.9,16.33
201,3,오후 4:45:33.5,2.1,40.25,15.55
202,3,오후 4:45:38.5,1.82,44.13,17.49
203,3,오후 4:45:43.5,2.05,43.36,19.13
204,3,오후 4:45:48.5,2.0,42.92,17.95
205,3,오후 4:45:53.5,1.92,41.17,15.61
206,3,오후 4:45:58.5,1.85,44.09,18.82
207,3,오후 4:46:03.5,2.05,44.49,16.33
208,4,오후 4:46:29.8,2.18,37.93,15.62
209,4,오후 4:46:34.8,1.97,43.91,19.51
210,4,오후 4:46:39.9,1.96,41.77,19.08
211,4,오후 4:46:44.9,1.97,43.97,19.95
212,4,오후 4:46:49.9,1.99,44.44,18.39
213,4,오후 4:46:54.9,2.08,42.68,15.93
214,4,오후 4:46:59.9,1.89,41.85,16.94
215,4,오후 4:47:04.9,2.17,43.31,18.62
216,4,오후 4:47:09.9,1.91,41.71,17.84
217,4,오후 4:47:14.9,2.14,41.17,16.46
218,4,오후 4:47:19.9,2.03,44.91,15.64
219,4,오후 4:47:24.9,1.88,43.76,16.65
220,4,오후 4:47:29.9,1.97,43.76,17.04
221,4,오후 4:47:34.9,2.14,41.22,17.18
222,4,오후 4:47:39.9,1.83,42.33,15.6
223,4,오후 4:47:44.9,2.18,43.13,17.54
224,4,오후 4:47:49.9,2.07,42.02,19.3
225,4,오후 4:47:54.9,1.93,40.11,17.61
226,4,오후 4:47:59.9,2.19,40.63,17.3
227,4,오후 4:48:04.9,1.91,42.37,18.22
228,4,오후 4:48:09.9,1.96,40.05,16.48
229,4,오후 4:48:15.0,2.09,43.42,18.24
230,4,오후 4:48:20.0,2.08,40.24,19.71
231,4,오후 4:48:25.0,1.89,44.5,19.29
232,4,오후 4:48:30.0,1.99,42.24,15.72
233,4,오후 4:48:35.0,1.89,40.23,13.3
234,4,오후 4:48:40.0,2.12,42.98,19.66
235,4,오후 4:48:45.0,2.15,44.97,19.7
236,4,오후 4:48:50.0,1.99,41.93,16.24
237,4,오후 4:48:55.0,1.83,42.36,15.57
238,4,오후 4:49:00.0,2.01,42.16,16.1
239,4,오후 4:49:05.0,2.0,40.07,15.4
240,4,오후 4:49:10.0,1.91,40.53,19.45
241,4,오후 4:49:15.0,2.02,40.93,18.92
242,4,오후 4:49:20.0,1.82,41.38,17.57
243,4,오후 4:49:25.0,1.86,44.16,15.32
244,4,오후 4:49:30.0,2.33,40.32,19.96
245,4,오후 4:49:35.0,1.97,44.73,19.43
246,4,오후 4:49:40.0,1.96,43.84,17.96
247,4,오후 4:49:45.0,2.08,44.14,16.97
248,4,오후 4:49:50.0,1.95,42.23,16.2
249,4,오후 4:49:55.1,2.07,42.01,19.85
250,4,오후 4:50:00.1,2.09,41.98,18.95
251,4,오후 4:50:05.1,2.12,41.94,15.52
252,4,오후 4:50:10.1,2.13,41.88,15.83
253,4,오후 4:50:15.1,2.09,41.82,15.46
254,4,오후 4:50:20.1,1.9,40.16,17.8
255,4,오후 4:50:25.1,1.9,43.7,16.29
256,4,오후 4:50:30.1,2.0,42.48,18.04
257,4,오후 4:50:35.1,1.96,42.19,16.5
258,4,오후 4:50:40.1,1.9,40.9,17.69
259,4,오후 4:50:45.1,1.83,41.76,17.54
260,4,오후 4:50:50.1,2.14,43.58,17.73
261,4,오후 4:50:55.1,2.05,41.46,19.05
262,4,오후 4:51:00.1,1.96,41.61,16.99
263,4,오후 4:51:05.1,1.98,44.01,18.74
264,4,오후 4:51:10.1,1.92,44.66,16.95
265,4,오후 4:51:15.1,1.93,41.22,18.55
266,4,오후 4:51:20.1,1.96,44.63,16.38
267,4,오후 4:51:25.1,1.86,41.82,16.29
268,4,오후 4:51:30.1,1.95,44.49,19.81
269,4,오후 4:51:35.1,1.99,40.02,16.3
270,4,오후 4:51:40.1,2.01,41.27,15.99
271,4,오후 4:51:45.2,2.16,43.27,17.86
272,4,오후 4:51:50.2,2.1,42.22,16.12
273,4,오후 4:51:55.2,1.96,41.69,18.73
274,4,오후 4:52:00.2,2.16,41.84,16.24
275,4,오후 4:52:05.2,1.98,42.88,16.42
276,4,오후 4:52:10.2,2.04,43.88,19.16
277,5,오후 4:52:36.3,2.15,44.46,15.8
278,5,오후 4:52:41.3,1.93,44.31,15.8
279,5,오후 4:52:46.3,2.11,40.4,16.95
280,5,오후 4:52:51.3,2.04,43.22,16.25
281,5,오후 4:52:56.3,1.98,41.42,16.91
282,5,오후 4:53:01.3,2.13,44.41,16.64
283,5,오후 4:53:06.3,1.87,41.91,16.76
284,5,오후 4:53:11.3,1.99,41.18,16.37
285,5,오후 4:53:16.3,1.91,44.29,19.04
286,5,오후 4:53:21.3,1.86,44.36,17.72
287,5,오후 4:53:26.3,1.92,41.52,17.21
288,5,오후 4:53:31.3,1.98,43.28,18.96
289,5,오후 4:53:36.3,1.99,40.38,16.73
290,5,오후 4:53:41.3,1.99,40.25,19.57
291,5,오후 4:53:46.3,1.87,43.87,16.29
292,5,오후 4:53:51.3,1.84,40.51,17.41
293,5,오후 4:53:56.3,2.07,40.69,16.71
294,5,오후 4:54:01.3,2.19,43.74,15.93
295,5,오후 4:54:06.4,2.06,44.45,18.08
296,5,오후 4:54:11.4,1.9,43.56,19.8
297,5,오후 4:54:16.4,1.96,44.83,17.04
298,5,오후 4:54:21.4,2.01,43.77,15.03
299,5,오후 4:54:26.4,2.18,41.39,19.07
300,5,오후 4:54:31.4,1.99,42.95,15.11
301,5,오후 4:54:36.4,1.97,44.65,18.56
302,5,오후 4:54:41.4,2.15,40.38,18.87
303,5,오후 4:54:46.4,2.03,40.97,15.46
304,5,오후 4:54:51.4,2.19,41.65,18.23
305,5,오후 4:54:56.4,2.02,41.14,15.67
306,5,오후 4:55:01.4,2.11,41.71,19.71
307,5,오후 4:55:06.4,2.14,41.72,16.59
308,5,오후 4:55:11.4,2.19,40.12,15.5
309,5,오후 4:55:16.4,1.9,40.36,16.18
310,5,오후 4:55:21.4,1.81,44.61,16.85
311,5,오후 4:55:26.4,1.95,43.91,19.97
312,5,오후 4:55:31.4,2.27,40.03,17.67
313,5,오후 4:55:36.4,1.88,41.01,19.27
314,5,오후 4:55:41.4,1.91,40.63,17.81
315,5,오후 4:55:46.4,2.27,40.03,17.67
316,5,오후 4:55:51.5,1.81,42.2,15.85
317,5,오후 4:55:56.5,1.92,44.93,17.37
318,5,오후 4:56:01.5,2.27,40.03,17.67
319,5,오후 4:56:06.5,2.08,44.16,18.78
320,5,오후 4:56:11.5,1.92,40.42,17.2
321,5,오후 4:56:16.5,2.27,40.03,17.67
322,5,오후 4:56:21.5,2.09,41.44,16.42
323,5,오후 4:56:26.5,2.06,42.82,19.61
324,5,오후 4:56:31.5,2.09,40.91,16.37
325,5,오후 4:56:36.5,2.11,42.46,16.2
326,5,오후 4:56:41.5,1.93,44.66,17.17
327,5,오후 4:56:46.5,2.14,41.71,19.78
328,5,오후 4:56:51.5,1.87,41.88,17.19
329,5,오후 4:56:56.5,2.02,40.61,18.35
330,5,오후 4:57:01.5,2.16,41.96,16.21
331,5,오후 4:57:06.5,1.87,41.56,19.93
332,5,오후 4:57:11.5,2.06,44.17,17.6
333,5,오후 4:57:16.5,2.01,41.37,17.84
334,5,오후 4:57:21.5,2.03,41.31,18.17
335,5,오후 4:57:26.6,2.18,41.44,17.78
336,5,오후 4:57:31.6,2.05,43.4,18.97
337,5,오후 4:57:36.6,2.07,40.77,17.32
338,5,오후 4:57:41.6,1.96,44.0,17.08
339,5,오후 4:57:46.6,2.17,44.24,17.62
340,5,오후 4:57:51.6,1.91,41.93,16.21
341,5,오후 4:57:56.6,1.92,41.54,15.27
342,5,오후 4:58:01.6,1.82,42.98,18.94
343,5,오후 4:58:06.6,2.17,42.52,19.28
344,5,오후 4:58:11.6,1.83,44.69,16.03
345,5,오후 4:58:16.6,1.92,44.34,18.1
346,6,오후 4:58:42.4,2.35,40.65,11.85
347,6,오후 4:58:47.4,1.88,41.63,18.25
348,6,오후 4:58:52.5,1.86,42.27,16.09
349,6,오후 4:58:57.5,2.13,43.02,18.23
350,6,오후 4:59:02.5,1.84,41.05,17.94
351,6,오후 4:59:07.5,1.87,44.18,16.1
352,6,오후 4:59:12.5,1.84,42.88,18.7
353,6,오후 4:59:17.5,2.09,44.14,15.82
354,6,오후 4:59:22.5,1.92,41.72,16.81
355,6,오후 4:59:27.5,2.17,42.86,16.73
356,6,오후 4:59:32.5,1.96,44.32,18.19
357,6,오후 4:59:37.5,2.08,43.13,15.84
358,6,오후 4:59:42.5,2.1,40.26,16.47
359,6,오후 4:59:47.5,1.81,42.96,16.08
360,6,오후 4:59:52.5,1.93,43.27,17.7
361,6,오후 4:59:57.5,1.9,41.12,19.82
362,6,오후 5:00:02.5,2.0,42.71,18.94
363,6,오후 5:00:07.5,2.06,42.11,15.22
364,6,오후 5:00:12.5,2.35,40.65,11.85
365,6,오후 5:00:17.5,2.13,44.53,16.48
366,6,오후 5:00:22.6,2.13,42.28,18.0
367,6,오후 5:00:27.6,2.04,42.09,18.16
368,6,오후 5:00:32.6,1.86,40.78,17.85
369,6,오후 5:00:37.6,1.91,42.84,15.01
370,6,오후 5:00:42.6,2.09,42.81,15.98
371,6,오후 5:00:47.6,1.99,42.46,15.16
372,6,오후 5:00:52.6,2.06,43.5,17.62
373,6,오후 5:00:57.6,2.03,44.73,17.52
374,6,오후 5:01:02.6,1.93,41.41,19.26
375,6,오후 5:01:07.6,1.92,44.57,16.58
376,6,오후 5:01:12.6,2.1,43.39,17.67
377,6,오후 5:01:17.6,1.97,42.11,16.23
378,6,오후 5:01:22.6,2.15,42.76,19.18
379,6,오후 5:01:27.6,1.98,44.18,18.16
380,6,오후 5:01:32.6,1.87,42.63,19.47
381,6,오후 5:01:37.6,2.35,40.65,11.85
382,6,오후 5:01:42.6,1.85,43.42,17.16
383,6,오후 5:01:47.6,2.02,42.15,19.0
384,6,오후 5:01:52.7,1.83,44.69,17.79
385,6,오후 5:01:57.7,2.09,42.14,15.05
386,6,오후 5:02:02.7,1.95,41.86,15.08
387,6,오후 5:02:07.7,2.09,44.93,15.79
388,6,오후 5:02:12.7,1.83,42.86,19.72
389,6,오후 5:02:17.7,1.94,40.95,15.55
390,6,오후 5:02:22.7,2.03,43.59,16.3
391,6,오후 5:02:27.7,2.07,42.29,19.2
392,6,오후 5:02:32.7,1.98,40.38,15.02
393,6,오후 5:02:37.7,1.89,41.75,15.55
394,6,오후 5:02:42.7,1.92,40.17,16.86
395,6,오후 5:02:47.7,1.94,40.56,17.9
396,6,오후 5:02:52.7,1.99,44.23,17.59
397,6,오후 5:02:57.7,1.98,44.79,18.4
398,6,오후 5:03:02.7,2.17,40.59,17.46
399,6,오후 5:03:07.7,1.97,41.31,18.83
400,6,오후 5:03:12.7,1.88,41.95,18.8
401,6,오후 5:03:17.7,1.94,42.62,15.32
402,6,오후 5:03:22.7,2.16,44.2,17.57
403,6,오후 5:03:27.8,1.94,41.42,16.01
404,6,오후 5:03:32.8,2.1,41.29,19.01
405,6,오후 5:03:37.8,1.86,41.96,18.08
406,6,오후 5:03:42.8,1.84,44.94,16.37
407,6,오후 5:03:47.8,2.11,41.72,17.01
408,6,오후 5:03:52.8,2.01,41.62,16.18
409,6,오후 5:03:57.8,2.0,42.56,17.43
410,6,오후 5:04:02.8,1.96,43.73,19.11
411,6,오후 5:04:07.8,2.35,40.65,11.85
412,6,오후 5:04:12.8,2.1,41.29,16.59
413,6,오후 5:04:17.8,2.11,41.38,15.13
414,6,오후 5:04:22.8,1.82,42.72,18.6
415,7,오후 5:04:50.0,1.84,42.67,19.19
416,7,오후 5:04:55.1,2.06,42.16,16.75
417,7,오후 5:05:00.1,2.03,41.87,16.35
418,7,오후 5:05:05.1,1.94,41.83,17.51
419,7,오후 5:05:10.1,1.93,44.98,17.15
420,7,오후 5:05:15.1,2.16,41.98,15.57
421,7,오후 5:05:20.1,2.04,41.06,18.82
422,7,오후 5:05:25.1,1.85,43.44,19.84
423,7,오후 5:05:30.1,1.99,40.2,16.05
424,7,오후 5:05:35.1,2.19,41.29,15.12
425,7,오후 5:05:40.1,1.97,42.14,18.57
426,7,오후 5:05:45.1,2.15,40.08,16.33
427,7,오후 5:05:50.1,1.99,40.84,15.35
428,7,오후 5:05:55.1,2.07,42.34,18.49
429,7,오후 5:06:00.1,1.98,42.84,18.29
430,7,오후 5:06:05.1,1.9,42.06,15.73
431,7,오후 5:06:10.1,1.87,44.12,16.38
432,7,오후 5:06:15.1,2.06,41.06,17.03
433,7,오후 5:06:20.1,2.11,41.02,17.87
434,7,오후 5:06:25.1,2.02,41.88,15.23
435,7,오후 5:06:30.1,2.17,43.05,15.73
436,7,오후 5:06:35.1,2.12,40.08,16.38
437,7,오후 5:06:40.2,1.83,42.32,16.85
438,7,오후 5:06:45.2,2.09,42.77,19.08
439,7,오후 5:06:50.2,2.11,42.01,15.07
440,7,오후 5:06:55.2,2.16,44.98,15.5
441,7,오후 5:07:00.2,2.15,41.73,15.32
442,7,오후 5:07:05.2,1.99,44.13,15.29
443,7,오후 5:07:10.2,1.91,41.1,18.45
444,7,오후 5:07:15.2,1.81,42.43,18.83
445,7,오후 5:07:20.2,1.95,40.97,17.97
446,7,오후 5:07:25.2,1.95,44.06,17.41
447,7,오후 5:07:30.2,1.97,40.19,17.28
448,7,오후 5:07:35.2,1.94,40.13,16.85
449,7,오후 5:07:40.2,2.08,42.58,16.38
450,7,오후 5:07:45.2,1.95,41.5,16.21
451,7,오후 5:07:50.2,2.02,42.03,16.59
452,7,오후 5:07:55.2,2.17,43.43,15.64
453,7,오후 5:08:00.2,1.97,41.85,18.05
454,7,오후 5:08:05.2,1.96,42.03,15.18
455,7,오후 5:08:10.2,1.99,41.56,17.3
456,7,오후 5:08:15.2,1.91,42.14,15.86
457,7,오후 5:08:20.2,2.18,44.51,16.07
458,7,오후 5:08:25.2,2.18,43.33,19.31
459,7,오후 5:08:30.2,2.17,41.83,18.91
460,7,오후 5:08:35.3,1.83,41.6,18.29
461,7,오후 5:08:40.3,2.03,42.68,15.76
462,7,오후 5:08:45.3,2.11,42.02,17.82
463,7,오후 5:08:50.3,1.96,43.02,15.41
464,7,오후 5:08:55.3,1.89,41.77,18.33
465,7,오후 5:09:00.3,2.12,40.23,16.43
466,7,오후 5:09:05.3,2.11,41.79,18.89
467,7,오후 5:09:10.3,1.81,42.11,18.13
468,7,오후 5:09:15.3,2.19,44.0,17.13
469,7,오후 5:09:20.3,1.98,42.17,17.82
470,7,오후 5:09:25.3,1.93,44.29,17.13
471,7,오후 5:09:30.3,1.82,44.62,17.12
472,7,오후 5:09:35.3,1.86,42.2,17.19
473,7,오후 5:09:40.3,2.16,42.88,19.01
474,7,오후 5:09:45.3,1.98,42.75,18.99
475,7,오후 5:09:50.3,1.94,44.1,15.98
476,7,오후 5:09:55.3,2.0,42.41,16.77
477,7,오후 5:10:00.3,2.04,43.89,19.32
478,7,오후 5:10:05.3,1.98,42.59,17.47
479,7,오후 5:10:10.3,1.88,42.65,17.78
480,7,오후 5:10:15.3,1.95,41.74,16.11
481,7,오후 5:10:20.3,1.91,43.4,15.59
482,7,오후 5:10:25.3,2.13,42.25,18.93
483,7,오후 5:10:30.3,2.16,43.05,16.05
484,8,오후 5:10:58.2,2.06,40.57,17.6
485,8,오후 5:11:03.2,2.14,43.18,15.63
486,8,오후 5:11:08.2,1.83,44.92,19.34
487,8,오후 5:11:13.2,1.82,43.81,19.67
488,8,오후 5:11:18.2,1.84,44.35,19.37
489,8,오후 5:11:23.2,2.08,42.61,15.84
490,8,오후 5:11:28.2,2.02,43.15,15.02
491,8,오후 5:11:33.2,1.89,43.26,19.72
492,8,오후 5:11:38.2,2.05,43.69,18.95
493,8,오후 5:11:43.2,2.0,43.33,15.54
494,8,오후 5:11:48.2,1.93,42.04,16.92
495,8,오후 5:11:53.3,2.17,42.9,17.3
496,8,오후 5:11:58.3,1.87,40.96,17.38
497,8,오후 5:12:03.3,2.13,44.31,18.08
498,8,오후 5:12:08.3,2.0,44.73,16.22
499,8,오후 5:12:13.3,2.13,40.41,17.2
500,8,오후 5:12:18.3,2.12,37.99,18.4
501,8,오후 5:12:23.3,1.82,43.28,17.86
502,8,오후 5:12:28.3,1.91,40.27,15.44
503,8,오후 5:12:33.3,2.11,43.3,18.85
504,8,오후 5:12:38.3,1.96,44.62,19.27
505,8,오후 5:12:43.3,1.87,41.44,19.1
506,8,오후 5:12:48.3,1.95,41.1,18.56
507,8,오후 5:12:53.3,2.11,40.55,16.46
508,8,오후 5:12:58.3,1.91,43.69,17.96
509,8,오후 5:13:03.3,1.89,40.52,16.29
510,8,오후 5:13:08.3,2.07,40.75,18.52
511,8,오후 5:13:13.3,2.13,40.9,17.37
512,8,오후 5:13:18.3,2.11,43.63,17.85
513,8,오후 5:13:23.3,2.03,43.34,17.61
514,8,오후 5:13:28.4,2.12,42.04,19.41
515,8,오후 5:13:33.4,2.09,44.99,16.48
516,8,오후 5:13:38.4,1.84,42.49,16.49
