Index,Lot,Time,pH,Temp,Voltage
118,2,오후 4:30:28.9,1.97,40.98,18.27
119,2,오후 4:30:33.9,1.97,40.34,19.48
120,2,오후 4:30:38.9,2.03,43.3,16.09
121,2,오후 4:30:43.9,2.06,42.77,18.72
122,2,오후 4:30:48.9,1.94,42.54,18.65
123,2,오후 4:30:53.9,1.87,41.42,15.19
124,2,오후 4:30:58.9,2.16,42.4,15.56
125,2,오후 4:31:03.9,2.12,41.19,17.65
126,2,오후 4:31:09.0,2.05,43.17,16.21
127,2,오후 4:31:14.0,2.14,41.32,18.25
128,2,오후 4:31:19.0,1.89,40.45,19.08
129,2,오후 4:31:24.0,2.03,42.19,16.82
130,2,오후 4:31:29.0,2.12,44.05,15.22
131,2,오후 4:31:34.0,2.17,43.15,15.09
132,2,오후 4:31:39.0,2.15,43.34,16.31
133,2,오후 4:31:44.0,1.84,41.89,18.42
134,2,오후 4:31:49.0,1.89,43.33,15.83
135,2,오후 4:31:54.0,2.11,42.28,15.31
136,2,오후 4:31:59.0,1.87,41.45,15.77
137,2,오후 4:32:04.0,1.96,41.85,19.97
138,2,오후 4:32:09.0,2.05,43.35,19.85
139,3,오후 4:32:36.3,2.04,40.62,18.98
140,3,오후 4:32:41.3,2.11,41.28,19.76
141,3,오후 4:32:46.3,1.81,40.11,17.47
142,3,오후 4:32:51.3,2.12,42.76,17.55
143,3,오후 4:32:56.3,2.14,42.43,19.58
144,3,오후 4:33:01.3,2.16,42.48,17.7
145,3,오후 4:33:06.3,2.02,44.79,15.49
146,3,오후 4:33:11.3,1.98,40.9,17.75
147,3,오후 4:33:16.3,2.39,41.0,17.46
148,3,오후 4:33:21.3,1.83,43.04,18.09
149,3,오후 4:33:26.3,1.9,40.52,15.28
150,3,오후 4:33:31.4,1.95,42.33,15.92
151,3,오후 4:33:36.4,2.31,42.17,19.79
152,3,오후 4:33:41.4,2.15,41.35,16.6
153,3,오후 4:33:46.4,2.05,42.05,17.03
154,3,오후 4:33:51.4,2.07,44.22,18.38
155,3,오후 4:33:56.4,1.89,40.58,16.01
156,3,오후 4:34:01.4,1.95,41.97,16.65
157,3,오후 4:34:06.4,1.89,42.92,15.77
158,3,오후 4:34:11.4,1.9,41.44,16.2
159,3,오후 4:34:16.4,2.17,43.54,15.71
160,3,오후 4:34:21.4,1.9,43.55,15.89
161,3,오후 4:34:26.4,1.94,44.71,17.47
162,3,오후 4:34:31.4,1.97,41.42,15.49
163,3,오후 4:34:36.4,1.88,44.05,18.08
164,3,오후 4:34:41.4,2.04,40.33,17.4
165,3,오후 4:34:46.4,1.94,42.26,15.77
166,3,오후 4:34:51.4,1.89,43.49,18.8
167,3,오후 4:34:56.4,1.86,42.68,18.53
168,3,오후 4:35:01.4,1.94,41.72,17.15
169,3,오후 4:35:06.4,1.93,41.56,16.44
170,3,오후 4:35:11.4,2.16,43.23,18.89
171,3,오후 4:35:16.4,2.05,43.22,18.57
172,3,오후 4:35:21.4,2.06,44.72,17.79
173,3,오후 4:35:26.4,1.87,42.52,18.7
174,3,오후 4:35:31.4,1.94,40.66,19.37
175,3,오후 4:35:36.4,2.1,44.55,19.62
176,3,오후 4:35:41.5,1.88,44.19,16.67
177,3,오후 4:35:46.5,2.15,43.8,15.92
178,3,오후 4:35:51.5,2.12,42.22,19.19
179,3,오후 4:35:56.5,2.04,42.15,16.64
180,3,오후 4:36:01.5,2.06,40.59,18.78
181,3,오후 4:36:06.5,1.94,43.36,18.71
182,3,오후 4:36:11.5,1.89,42.57,19.8
183,3,오후 4:36:16.5,2.02,40.74,16.39
184,3,오후 4:36:21.5,2.09,41.17,15.74
185,3,오후 4:36:26.5,1.89,43.76,18.12
186,3,오후 4:36:31.5,1.84,42.06,19.51
187,3,오후 4:36:36.5,2.14,42.12,16.72
188,3,오후 4:36:41.5,2.13,40.14,16.16
189,3,오후 4:36:46.5,2.01,40.3,17.75
190,3,오후 4:36:51.5,1.97,40.05,16.51
191,3,오후 4:36:56.5,1.96,40.61,19.84
192,3,오후 4:37:01.5,1.91,43.02,16.62
193,3,오후 4:37:06.5,1.89,41.54,19.18
194,3,오후 4:37:11.5,1.86,44.44,16.35
195,3,오후 4:37:16.5,2.11,44.64,17.09
196,3,오후 4:37:21.6,2.17,42.93,15.47
197,3,오후 4:37:26.6,2.03,44.31,18.74
198,3,오후 4:37:31.6,2.45,42.22,10.66
199,3,오후 4:37:36.6,2.01,41.06,16.94
200,3,오후 4:37:41.6,1.86,44.23,16.82
201,3,오후 4:37:46.6,2.05,43.64,18.12
202,3,오후 4:37:51.6,1.97,43.66,15.92
203,3,오후 4:37:56.6,1.96,43.22,15.9
204,3,오후 4:38:01.6,1.83,43.96,19.33
205,3,오후 4:38:06.6,2.18,43.67,16.23
206,3,오후 4:38:11.6,1.88,44.1,18.45
207,3,오후 4:38:16.6,1.9,40.06,16.94
208,4,오후 4:38:43.1,1.89,44.51,18.5
209,4,오후 4:38:48.1,2.06,44.56,17.15
210,4,오후 4:38:53.1,2.19,37.96,17.26
211,4,오후 4:38:58.1,2.18,41.87,17.94
212,4,오후 4:39:03.1,1.97,40.99,16.48
213,4,오후 4:39:08.1,2.1,41.26,16.07
214,4,오후 4:39:13.1,2.06,40.32,17.9
215,4,오후 4:39:18.2,2.07,44.09,18.38
216,4,오후 4:39:23.2,1.98,43.34,18.24
217,4,오후 4:39:28.2,2.18,41.88,17.82
218,4,오후 4:39:33.2,1.81,41.72,16.89
219,4,오후 4:39:38.2,2.08,42.03,16.75
220,4,오후 4:39:43.2,2.13,40.93,15.73
221,4,오후 4:39:48.2,1.86,43.04,19.85
222,4,오후 4:39:53.2,1.83,43.49,19.29
223,4,오후 4:39:58.2,2.07,44.14,18.83
224,4,오후 4:40:03.2,2.16,40.9,17.69
225,4,오후 4:40:08.2,2.16,40.41,19.95
226,4,오후 4:40:13.2,1.92,42.6,19.95
227,4,오후 4:40:18.2,2.19,37.96,17.26
228,4,오후 4:40:23.2,2.12,42.2,18.76
229,4,오후 4:40:28.2,2.04,42.54,16.08
230,4,오후 4:40:33.2,2.0,43.84,15.47
231,4,오후 4:40:38.2,2.12,43.57,19.59
232,4,오후 4:40:43.2,2.19,44.07,19.23
233,4,오후 4:40:48.2,1.82,42.32,18.86
234,4,오후 4:40:53.2,2.12,41.33,19.45
235,4,오후 4:40:58.2,1.86,42.22,16.63
236,4,오후 4:41:03.2,1.86,42.66,17.94
237,4,오후 4:41:08.3,2.01,43.47,16.49
238,4,오후 4:41:13.3,2.15,40.65,17.39
239,4,오후 4:41:18.3,2.17,44.35,17.18
240,4,오후 4:41:23.3,2.18,44.71,18.89
241,4,오후 4:41:28.3,2.16,41.41,18.69
242,4,오후 4:41:33.3,1.87,43.18,18.94
243,4,오후 4:41:38.3,1.9,40.85,16.52
244,4,오후 4:41:43.3,2.19,42.68,18.92
245,4,오후 4:41:48.3,2.0,42.04,18.67
246,4,오후 4:41:53.3,2.08,43.13,16.57
247,4,오후 4:41:58.3,2.13,43.65,19.02
248,4,오후 4:42:03.3,2.01,42.23,19.06
249,4,오후 4:42:08.3,2.02,43.92,15.19
250,4,오후 4:42:13.3,2.18,41.29,17.93
251,4,오후 4:42:18.3,1.98,40.37,19.81
252,4,오후 4:42:23.3,1.9,44.6,18.83
253,4,오후 4:42:28.3,1.96,42.9,16.69
254,4,오후 4:42:33.3,2.02,43.5,15.6
255,4,오후 4:42:38.3,2.09,42.24,18.04
256,4,오후 4:42:43.4,2.0,42.47,17.64
257,4,오후 4:42:48.4,2.01,42.26,18.8
258,4,오후 4:42:53.4,2.19,37.96,17.26
259,4,오후 4:42:58.4,2.18,41.94,17.42
260,4,오후 4:43:03.4,2.16,42.53,19.78
261,4,오후 4:43:08.4,1.81,44.04,17.03
262,4,오후 4:43:13.4,2.02,41.41,15.47
263,4,오후 4:43:18.4,2.04,44.5,16.2
264,4,오후 4:43:23.4,2.09,43.44,15.08
265,4,오후 4:43:28.4,1.9,42.23,19.5
266,4,오후 4:43:33.4,2.19,37.96,17.26
267,4,오후 4:43:38.4,1.97,41.02,17.73
268,4,오후 4:43:43.4,2.12,42.27,16.86
269,4,오후 4:43:48.4,2.18,43.96,19.77
270,4,오후 4:43:53.4,1.84,42.48,17.87
271,4,오후 4:43:58.4,1.88,41.8,15.5
272,4,오후 4:44:03.4,2.06,44.47,16.25
273,4,오후 4:44:08.4,2.19,42.52,16.23
274,4,오후 4:44:13.5,2.01,41.9,18.28
275,4,오후 4:44:18.5,1.98,42.52,16.34
276,4,오후 4:44:23.5,2.12,41.11,19.27
277,5,오후 4:44:49.0,1.91,44.46,15.65
278,5,오후 4:44:54.1,1.96,42.91,16.38
279,5,오후 4:44:59.1,1.81,40.48,16.67
280,5,오후 4:45:04.1,1.82,40.99,16.5
281,5,오후 4:45:09.1,2.05,40.71,19.21
282,5,오후 4:45:14.1,2.1,42.46,18.8
283,5,오후 4:45:19.1,1.98,41.95,17.73
284,5,오후 4:45:24.1,2.02,43.4,17.6
285,5,오후 4:45:29.1,2.18,40.72,18.03
286,5,오후 4:45:34.1,2.03,43.54,17.72
287,5,오후 4:45:39.1,2.07,42.47,17.73
288,5,오후 4:45:44.1,2.12,41.77,16.11
289,5,오후 4:45:49.1,2.02,43.59,16.55
290,5,오후 4:45:54.1,2.05,41.93,18.49
291,5,오후 4:45:59.1,2.17,41.04,17.34
292,5,오후 4:46:04.1,2.04,40.01,16.61
293,5,오후 4:46:09.1,1.81,44.85,17.65
294,5,오후 4:46:14.1,1.82,42.03,15.68
295,5,오후 4:46:19.1,1.97,43.18,18.84
296,5,오후 4:46:24.1,1.87,44.46,17.63
297,5,오후 4:46:29.1,1.95,41.1,18.78
298,5,오후 4:46:34.1,1.91,41.52,18.76
299,5,오후 4:46:39.2,2.12,44.39,17.54
300,5,오후 4:46:44.2,1.82,44.34,15.43
301,5,오후 4:46:49.2,2.19,41.29,18.86
302,5,오후 4:46:54.2,2.02,44.93,15.74
303,5,오후 4:46:59.2,1.83,43.88,15.56
304,5,오후 4:47:04.2,2.11,43.66,18.85
305,5,오후 4:47:09.2,2.16,44.29,18.94
306,5,오후 4:47:14.2,2.18,41.9,17.42
307,5,오후 4:47:19.2,1.94,41.69,18.8
308,5,오후 4:47:24.2,2.13,42.29,17.04
309,5,오후 4:47:29.2,1.85,41.65,19.82
310,5,오후 4:47:34.2,2.06,41.32,19.74
311,5,오후 4:47:39.2,1.99,42.47,16.35
312,5,오후 4:47:44.2,2.03,42.53,17.76
313,5,오후 4:47:49.2,2.17,40.8,15.16
314,5,오후 4:47:54.2,1.98,41.35,17.13
315,5,오후 4:47:59.2,2.05,44.84,17.33
316,5,오후 4:48:04.2,1.81,41.99,17.82
317,5,오후 4:48:09.2,1.92,40.58,16.93
318,5,오후 4:48:14.2,2.04,43.25,18.57
319,5,오후 4:48:19.2,2.16,41.74,18.5
320,5,오후 4:48:24.2,2.16,42.0,17.35
321,5,오후 4:48:29.2,1.99,44.02,17.66
322,5,오후 4:48:34.2,2.16,44.74,18.46
323,5,오후 4:48:39.3,1.85,41.73,18.85
324,5,오후 4:48:44.3,2.02,40.03,17.58
325,5,오후 4:48:49.3,2.07,42.07,16.4
326,5,오후 4:48:54.3,1.95,41.63,19.23
327,5,오후 4:48:59.3,1.97,44.16,15.76
328,5,오후 4:49:04.3,2.12,44.71,17.22
329,5,오후 4:49:09.3,2.11,42.69,15.24
330,5,오후 4:49:14.3,1.85,43.91,19.31
331,5,오후 4:49:19.3,1.96,40.32,18.13
332,5,오후 4:49:24.3,2.04,44.38,17.31
333,5,오후 4:49:29.3,2.0,41.52,16.6
334,5,오후 4:49:34.3,2.12,42.37,19.71
335,5,오후 4:49:39.3,1.82,43.65,19.34
336,5,오후 4:49:44.3,1.97,43.22,18.17
337,5,오후 4:49:49.3,2.03,43.57,15.05
338,5,오후 4:49:54.3,2.02,42.72,18.36
339,5,오후 4:49:59.3,2.08,40.39,15.2
340,5,오후 4:50:04.3,2.17,42.76,19.65
341,5,오후 4:50:09.4,2.08,44.96,18.93
342,5,오후 4:50:14.4,2.07,43.32,16.64
343,5,오후 4:50:19.4,2.14,44.59,18.64
344,5,오후 4:50:24.4,1.83,44.83,16.72
345,5,오후 4:50:29.4,1.92,42.22,17.5
346,6,오후 4:50:56.4,2.14,43.24,15.49
347,6,오후 4:51:01.4,2.17,43.6,19.76
348,6,오후 4:51:06.4,2.12,42.8,16.41
349,6,오후 4:51:11.4,2.01,41.58,15.49
350,6,오후 4:51:16.4,2.03,41.71,19.17
351,6,오후 4:51:21.4,1.91,43.71,18.56
352,6,오후 4:51:26.4,2.24,41.82,16.73
353,6,오후 4:51:31.4,2.1,41.22,15.91
354,6,오후 4:51:36.4,1.93,44.53,19.33
355,6,오후 4:51:41.4,2.01,40.41,16.66
356,6,오후 4:51:46.4,2.15,41.23,19.01
357,6,오후 4:51:51.4,1.88,42.65,16.65
358,6,오후 4:51:56.4,2.18,41.09,15.75
359,6,오후 4:52:01.4,2.13,42.19,16.51
360,6,오후 4:52:06.4,1.89,43.47,19.59
361,6,오후 4:52:11.5,1.9,42.3,18.46
362,6,오후 4:52:16.5,1.83,41.88,17.08
363,6,오후 4:52:21.5,2.08,41.34,19.96
364,6,오후 4:52:26.5,1.83,42.13,17.94
365,6,오후 4:52:31.5,1.81,41.27,15.56
366,6,오후 4:52:36.5,1.95,42.92,18.98
367,6,오후 4:52:41.5,1.86,41.96,19.67
368,6,오후 4:52:46.5,2.19,43.68,17.17
369,6,오후 4:52:51.5,1.96,41.07,15.62
370,6,오후 4:52:56.5,2.07,41.96,16.43
371,6,오후 4:53:01.5,1.9,44.6,18.42
372,6,오후 4:53:06.5,1.88,40.13,19.18
373,6,오후 4:53:11.5,2.07,44.64,17.84
374,6,오후 4:53:16.5,2.11,43.26,19.72
375,6,오후 4:53:21.5,2.07,42.48,17.01
376,6,오후 4:53:26.5,2.08,43.68,19.8
377,6,오후 4:53:31.6,2.04,44.92,16.41
378,6,오후 4:53:36.6,2.11,40.39,18.06
379,6,오후 4:53:41.6,2.35,44.63,16.82
380,6,오후 4:53:46.6,2.18,42.15,18.63
381,6,오후 4:53:51.6,1.91,42.45,19.51
382,6,오후 4:53:56.6,1.87,41.58,18.58
383,6,오후 4:54:01.6,1.85,42.7,16.04
384,6,오후 4:54:06.6,1.84,43.89,19.57
385,6,오후 4:54:11.6,2.13,40.42,18.91
386,6,오후 4:54:16.6,2.25,41.68,18.84
387,6,오후 4:54:21.6,2.13,43.08,18.9
388,6,오후 4:54:26.6,2.01,41.12,15.25
389,6,오후 4:54:31.6,2.11,40.67,16.01
390,6,오후 4:54:36.6,2.18,42.73,17.19
391,6,오후 4:54:41.6,2.13,44.88,17.31
392,6,오후 4:54:46.6,2.15,44.09,17.54
393,6,오후 4:54:51.6,1.86,43.82,18.4
394,6,오후 4:54:56.6,2.14,41.3,15.59
395,6,오후 4:55:01.6,2.06,43.45,19.92
396,6,오후 4:55:06.6,2.13,40.6,18.39
397,6,오후 4:55:11.7,1.85,44.81,19.81
398,6,오후 4:55:16.7,2.04,41.84,16.19
399,6,오후 4:55:21.7,1.95,43.39,16.84
400,6,오후 4:55:26.7,2.07,43.09,16.7
401,6,오후 4:55:31.7,1.95,42.21,18.77
402,6,오후 4:55:36.7,2.05,43.47,18.41
403,6,오후 4:55:41.7,2.06,41.22,16.97
404,6,오후 4:55:46.7,1.96,40.21,19.93
405,6,오후 4:55:51.7,1.82,40.18,18.65
406,6,오후 4:55:56.7,1.81,41.04,19.76
407,6,오후 4:56:01.7,1.95,42.83,19.88
408,6,오후 4:56:06.7,2.05,43.67,15.76
409,6,오후 4:56:11.7,1.81,41.54,18.52
410,6,오후 4:56:16.7,2.17,40.7,18.12
411,6,오후 4:56:21.7,2.03,41.5,18.53
412,6,오후 4:56:26.7,2.11,42.46,17.62
413,6,오후 4:56:31.7,1.84,41.12,17.69
414,6,오후 4:56:36.7,1.84,44.82,15.91
415,7,오후 4:57:03.0,2.04,41.27,19.62
416,7,오후 4:57:08.0,1.89,40.73,15.66
417,7,오후 4:57:13.0,2.03,40.41,16.95
418,7,오후 4:57:18.0,2.16,41.51,19.15
419,7,오후 4:57:23.0,2.13,41.02,17.46
420,7,오후 4:57:28.0,2.13,42.32,17.82
421,7,오후 4:57:33.0,2.18,43.73,19.43
422,7,오후 4:57:38.0,2.33,36.71,16.56
423,7,오후 4:57:43.0,2.12,42.14,15.19
424,7,오후 4:57:48.0,1.98,42.18,15.75
425,7,오후 4:57:53.0,2.13,40.73,18.0
426,7,오후 4:57:58.0,1.83,43.33,19.44
427,7,오후 4:58:03.0,1.87,44.03,18.03
428,7,오후 4:58:08.0,1.89,41.15,16.33
429,7,오후 4:58:13.0,2.01,40.78,19.24
430,7,오후 4:58:18.1,2.01,43.96,16.78
431,7,오후 4:58:23.1,2.05,43.97,18.92
432,7,오후 4:58:28.1,1.92,40.54,16.47
433,7,오후 4:58:33.1,2.19,41.65,15.34
434,7,오후 4:58:38.1,1.86,41.6,17.1
435,7,오후 4:58:43.1,2.05,42.38,15.72
436,7,오후 4:58:48.1,2.03,41.02,16.91
437,7,오후 4:58:53.1,1.86,44.51,17.5
438,7,오후 4:58:58.1,1.93,42.01,18.53
439,7,오후 4:59:03.1,1.84,43.88,17.94
440,7,오후 4:59:08.1,2.02,42.04,18.64
441,7,오후 4:59:13.1,1.84,44.64,18.51
442,7,오후 4:59:18.1,2.01,43.22,15.76
443,7,오후 4:59:23.1,2.09,41.01,16.28
444,7,오후 4:59:28.1,2.16,42.9,19.71
445,7,오후 4:59:33.1,2.07,44.28,19.2
446,7,오후 4:59:38.1,1.94,42.66,18.02
447,7,오후 4:59:43.1,1.86,44.16,19.73
448,7,오후 4:59:48.1,1.82,41.67,18.67
449,7,오후 4:59:53.1,2.33,36.71,16.56
450,7,오후 4:59:58.2,2.02,44.86,17.83
451,7,오후 5:00:03.2,1.9,42.83,16.07
452,7,오후 5:00:08.2,1.98,40.28,18.93
453,7,오후 5:00:13.2,1.95,41.49,18.0
454,7,오후 5:00:18.2,1.95,40.64,17.94
455,7,오후 5:00:23.2,2.13,42.02,15.49
456,7,오후 5:00:28.2,2.15,43.14,16.73
457,7,오후 5:00:33.2,1.98,43.66,16.28
458,7,오후 5:00:38.2,2.13,44.82,16.96
459,7,오후 5:00:43.2,1.93,41.57,19.46
460,7,오후 5:00:48.2,2.11,41.49,16.99
461,7,오후 5:00:53.2,1.85,41.91,17.27
462,7,오후 5:00:58.2,1.91,44.54,18.6
463,7,오후 5:01:03.2,1.87,41.23,16.82
464,7,오후 5:01:08.2,2.1,40.78,19.17
465,7,오후 5:01:13.2,1.92,43.83,16.22
466,7,오후 5:01:18.2,2.02,41.57,16.88
467,7,오후 5:01:23.2,1.81,40.83,19.08
468,7,오후 5:01:28.2,2.14,41.72,19.06
469,7,오후 5:01:33.2,1.92,43.47,15.33
470,7,오후 5:01:38.2,2.0,42.41,18.46
471,7,오후 5:01:43.2,2.03,43.87,16.97
472,7,오후 5:01:48.2,2.33,36.71,16.56
473,7,오후 5:01:53.2,2.02,40.27,16.69
474,7,오후 5:01:58.2,2.33,36.71,16.56
475,7,오후 5:02:03.3,2.17,42.55,19.03
476,7,오후 5:02:08.3,2.11,40.29,18.2
477,7,오후 5:02:13.3,2.1,41.24,19.46
478,7,오후 5:02:18.3,1.89,40.31,16.57
479,7,오후 5:02:23.3,2.05,43.51,16.13
480,7,오후 5:02:28.3,1.92,42.84,19.39
481,7,오후 5:02:33.3,1.88,41.57,16.89
482,7,오후 5:02:38.3,1.81,43.35,18.65
483,7,오후 5:02:43.3,1.97,40.5,19.49
484,8,오후 5:03:08.3,1.87,42.53,15.02
485,8,오후 5:03:13.3,2.12,40.42,17.85
486,8,오후 5:03:18.3,1.97,42.81,19.54
487,8,오후 5:03:23.3,2.09,42.07,17.18
488,8,오후 5:03:28.3,1.82,40.65,15.89
489,8,오후 5:03:33.3,1.95,44.53,16.13
490,8,오후 5:03:38.4,2.28,40.27,17.97
491,8,오후 5:03:43.4,1.98,41.35,15.08
492,8,오후 5:03:48.4,1.93,40.55,16.04
493,8,오후 5:03:53.4,2.15,40.4,17.41
494,8,오후 5:03:58.4,2.12,41.47,18.7
495,8,오후 5:04:03.4,2.05,44.04,17.71
496,8,오후 5:04:08.4,1.88,40.85,15.92
497,8,오후 5:04:13.4,1.92,40.92,17.12
498,8,오후 5:04:18.4,1.88,44.81,17.52
499,8,오후 5:04:23.4,2.14,42.38,17.74
500,8,오후 5:04:28.4,2.38,40.09,13.69
501,8,오후 5:04:33.4,1.85,42.73,15.34
502,8,오후 5:04:38.4,1.94,42.69,17.8
503,8,오후 5:04:43.4,2.06,44.85,18.37
504,8,오후 5:04:48.4,1.81,43.22,19.65
505,8,오후 5:04:53.4,2.15,41.27,18.58
506,8,오후 5:04:58.4,1.95,44.92,19.13
507,8,오후 5:05:03.4,2.12,41.34,15.46
508,8,오후 5:05:08.5,1.86,40.12,17.18
509,8,오후 5:05:13.5,1.9,40.77,18.71
510,8,오후 5:05:18.5,1.87,42.89,15.4
511,8,오후 5:05:23.5,2.05,43.42,17.31
512,8,오후 5:05:28.5,2.06,43.35,19.65
513,8,오후 5:05:33.5,2.09,41.5,18.54
514,8,오후 5:05:38.5,2.1,42.04,17.87
515,8,오후 5:05:43.5,2.08,44.5,19.39
516,8,오후 5:05:48.5,1.87,41.18,18.07
