Index,Lot,Time,pH,Temp,Voltage
137,2,오후 4:38:21.3,2.01,44.47,15.95
138,2,오후 4:38:26.3,2.05,43.15,17.34
139,3,오후 4:38:52.1,1.99,41.63,17.33
140,3,오후 4:38:57.1,1.82,40.66,16.26
141,3,오후 4:39:02.1,2.17,42.22,17.72
142,3,오후 4:39:07.1,1.87,42.53,15.85
143,3,오후 4:39:12.1,1.84,42.56,17.71
144,3,오후 4:39:17.1,2.13,41.36,19.74
145,3,오후 4:39:22.1,2.03,43.21,19.47
146,3,오후 4:39:27.1,2.12,43.58,17.35
147,3,오후 4:39:32.1,1.83,40.68,17.5
148,3,오후 4:39:37.1,2.16,41.56,15.17
149,3,오후 4:39:42.1,2.11,41.22,17.18
150,3,오후 4:39:47.1,2.18,43.81,15.61
151,3,오후 4:39:52.1,2.03,43.08,19.55
152,3,오후 4:39:57.2,2.35,44.14,15.19
153,3,오후 4:40:02.2,1.88,41.3,15.02
154,3,오후 4:40:07.2,2.13,40.84,16.42
155,3,오후 4:40:12.2,1.91,40.82,19.61
156,3,오후 4:40:17.2,1.87,41.87,18.78
157,3,오후 4:40:22.2,2.15,41.32,15.16
158,3,오후 4:40:27.2,2.1,44.25,16.09
159,3,오후 4:40:32.2,1.92,43.34,19.11
160,3,오후 4:40:37.2,1.99,43.8,15.63
161,3,오후 4:40:42.2,2.18,42.79,17.85
162,3,오후 4:40:47.2,2.09,44.03,19.63
163,3,오후 4:40:52.2,2.12,41.56,18.9
164,3,오후 4:40:57.2,1.96,41.59,18.19
165,3,오후 4:41:02.2,2.01,42.67,17.39
166,3,오후 4:41:07.2,1.97,44.58,18.42
167,3,오후 4:41:12.2,1.81,44.99,19.89
168,3,오후 4:41:17.2,2.19,40.78,18.71
169,3,오후 4:41:22.3,1.91,43.38,19.89
170,3,오후 4:41:27.3,2.01,41.57,15.88
171,3,오후 4:41:32.3,1.92,43.66,19.52
172,3,오후 4:41:37.3,2.09,42.13,18.41
173,3,오후 4:41:42.3,2.05,43.88,17.54
174,3,오후 4:41:47.3,1.95,42.02,16.23
175,3,오후 4:41:52.3,2.04,42.12,17.23
176,3,오후 4:41:57.3,1.88,43.83,15.51
177,3,오후 4:42:02.3,2.19,40.33,15.91
178,3,오후 4:42:07.3,2.18,40.85,17.64
179,3,오후 4:42:12.3,1.99,44.19,17.6
180,3,오후 4:42:17.3,2.08,40.16,17.84
181,3,오후 4:42:22.3,2.16,40.23,18.75
182,3,오후 4:42:27.3,2.03,41.44,15.81
183,3,오후 4:42:32.3,1.89,41.88,16.62
184,3,오후 4:42:37.3,1.82,40.74,18.33
185,3,오후 4:42:42.3,2.14,41.81,17.62
186,3,오후 4:42:47.3,1.95,42.98,19.61
187,3,오후 4:42:52.3,2.35,44.14,15.19
188,3,오후 4:42:57.3,1.83,41.67,17.52
189,3,오후 4:43:02.3,1.96,40.76,15.86
190,3,오후 4:43:07.3,1.93,43.95,16.89
191,3,오후 4:43:12.3,2.13,41.12,16.78
192,3,오후 4:43:17.4,1.92,43.17,16.77
193,3,오후 4:43:22.4,2.03,40.93,15.82
194,3,오후 4:43:27.4,2.35,44.14,15.19
195,3,오후 4:43:32.4,2.14,43.1,17.54
196,3,오후 4:43:37.4,2.18,40.77,19.71
197,3,오후 4:43:42.4,2.03,41.16,18.22
198,3,오후 4:43:47.4,2.04,42.89,15.29
199,3,오후 4:43:52.4,2.14,43.83,16.32
200,3,오후 4:43:57.4,2.35,44.14,15.19
201,3,오후 4:44:02.4,1.9,41.56,16.16
202,3,오후 4:44:07.4,2.02,43.52,19.84
203,3,오후 4:44:12.4,2.18,42.21,16.76
204,3,오후 4:44:17.4,2.02,42.28,19.61
205,3,오후 4:44:22.4,1.92,40.49,15.37
206,3,오후 4:44:27.4,1.85,40.89,15.14
207,3,오후 4:44:32.4,1.83,44.33,18.76
208,4,오후 4:45:00.2,1.92,44.8,19.8
209,4,오후 4:45:05.2,2.1,43.89,16.1
210,4,오후 4:45:10.2,1.96,42.37,18.1
211,4,오후 4:45:15.2,2.11,44.08,18.79
212,4,오후 4:45:20.2,2.0,44.75,18.45
213,4,오후 4:45:25.3,1.89,41.92,19.4
214,4,오후 4:45:30.3,1.87,43.46,17.81
215,4,오후 4:45:35.3,2.13,40.63,17.24
216,4,오후 4:45:40.3,2.12,43.33,17.87
217,4,오후 4:45:45.3,2.1,44.36,18.89
218,4,오후 4:45:50.3,2.1,43.71,16.22
219,4,오후 4:45:55.3,1.96,40.71,19.16
220,4,오후 4:46:00.3,2.07,42.43,17.38
221,4,오후 4:46:05.3,2.04,44.48,18.21
222,4,오후 4:46:10.3,2.02,42.43,18.4
223,4,오후 4:46:15.3,2.01,41.37,17.03
224,4,오후 4:46:20.3,1.91,44.71,19.88
225,4,오후 4:46:25.3,1.96,41.23,15.67
226,4,오후 4:46:30.3,2.13,43.25,16.37
227,4,오후 4:46:35.3,2.15,40.92,15.87
228,4,오후 4:46:40.3,1.93,43.79,17.97
229,4,오후 4:46:45.3,2.04,42.79,16.04
230,4,오후 4:46:50.3,1.97,41.47,19.43
231,4,오후 4:46:55.3,2.13,44.08,18.43
232,4,오후 4:47:00.3,1.93,41.5,17.47
233,4,오후 4:47:05.3,2.04,44.06,16.13
234,4,오후 4:47:10.3,1.95,42.6,15.62
235,4,오후 4:47:15.4,1.97,44.82,16.16
236,4,오후 4:47:20.4,2.15,44.16,15.88
237,4,오후 4:47:25.4,1.85,40.97,15.76
238,4,오후 4:47:30.4,2.31,44.85,15.27
239,4,오후 4:47:35.4,1.99,42.28,15.72
240,4,오후 4:47:40.4,2.16,44.11,16.75
241,4,오후 4:47:45.4,2.01,41.24,19.81
242,4,오후 4:47:50.4,2.02,43.7,16.64
243,4,오후 4:47:55.4,1.85,41.93,17.88
244,4,오후 4:48:00.4,2.18,44.64,16.98
245,4,오후 4:48:05.4,2.1,44.17,15.92
246,4,오후 4:48:10.4,2.31,44.85,15.27
247,4,오후 4:48:15.4,1.96,42.76,16.15
248,4,오후 4:48:20.4,2.15,41.82,15.09
249,4,오후 4:48:25.4,1.89,42.99,18.38
250,4,오후 4:48:30.4,2.03,43.95,15.59
251,4,오후 4:48:35.4,2.12,44.98,17.31
252,4,오후 4:48:40.4,1.83,42.48,16.45
253,4,오후 4:48:45.5,2.11,41.57,17.84
254,4,오후 4:48:50.5,1.96,41.19,19.64
255,4,오후 4:48:55.5,1.92,43.09,16.18
256,4,오후 4:49:00.5,2.12,42.02,19.33
257,4,오후 4:49:05.5,1.97,43.82,18.19
258,4,오후 4:49:10.5,2.01,42.77,18.44
259,4,오후 4:49:15.5,2.08,44.53,17.88
260,4,오후 4:49:20.5,2.13,43.75,17.95
261,4,오후 4:49:25.5,2.07,44.76,18.18
262,4,오후 4:49:30.5,1.87,42.95,19.1
263,4,오후 4:49:35.5,2.01,40.27,19.1
264,4,오후 4:49:40.5,2.04,41.37,15.26
265,4,오후 4:49:45.5,2.31,44.85,15.27
266,4,오후 4:49:50.5,1.82,40.36,16.12
267,4,오후 4:49:55.5,2.1,43.25,18.82
268,4,오후 4:50:00.5,2.12,43.38,16.28
269,4,오후 4:50:05.5,2.31,44.85,15.27
270,4,오후 4:50:10.5,1.91,43.57,19.13
271,4,오후 4:50:15.5,2.12,40.25,15.82
272,4,오후 4:50:20.5,1.84,40.19,15.75
273,4,오후 4:50:25.5,2.05,42.67,18.36
274,4,오후 4:50:30.5,1.91,42.91,16.69
275,4,오후 4:50:35.6,1.99,44.15,19.66
276,4,오후 4:50:40.6,1.85,42.42,18.98
277,5,오후 4:51:07.2,2.08,43.27,15.83
278,5,오후 4:51:12.2,2.08,43.7,19.98
279,5,오후 4:51:17.2,1.83,42.27,17.9
280,5,오후 4:51:22.2,2.17,42.51,16.74
281,5,오후 4:51:27.2,2.04,41.3,16.5
282,5,오후 4:51:32.2,1.82,43.5,15.7
283,5,오후 4:51:37.2,2.14,42.45,18.47
284,5,오후 4:51:42.2,2.02,44.02,16.39
285,5,오후 4:51:47.2,1.9,44.42,17.64
286,5,오후 4:51:52.2,2.09,41.72,19.81
287,5,오후 4:51:57.2,1.94,44.33,17.41
288,5,오후 4:52:02.2,1.87,41.08,19.88
289,5,오후 4:52:07.2,2.06,42.54,19.85
290,5,오후 4:52:12.2,2.15,41.39,19.6
291,5,오후 4:52:17.3,2.02,42.65,19.85
292,5,오후 4:52:22.3,1.84,43.34,16.77
293,5,오후 4:52:27.3,1.96,42.19,15.91
294,5,오후 4:52:32.3,1.97,44.52,19.61
295,5,오후 4:52:37.3,2.15,44.73,16.72
296,5,오후 4:52:42.3,2.13,43.86,16.42
297,5,오후 4:52:47.3,1.96,40.98,19.59
298,5,오후 4:52:52.3,1.91,42.64,17.56
299,5,오후 4:52:57.3,1.92,42.63,16.57
300,5,오후 4:53:02.3,2.08,43.2,19.9
301,5,오후 4:53:07.3,2.03,41.82,17.61
302,5,오후 4:53:12.3,2.12,44.84,16.54
303,5,오후 4:53:17.3,2.01,43.5,19.71
304,5,오후 4:53:22.3,2.04,42.94,16.9
305,5,오후 4:53:27.3,2.09,40.19,18.34
306,5,오후 4:53:32.3,1.86,41.69,19.55
307,5,오후 4:53:37.4,2.14,44.2,19.92
308,5,오후 4:53:42.4,2.06,43.4,16.02
309,5,오후 4:53:47.4,1.83,40.41,15.96
310,5,오후 4:53:52.4,1.91,42.48,17.3
311,5,오후 4:53:57.4,1.93,44.34,17.57
312,5,오후 4:54:02.4,2.04,40.17,16.4
313,5,오후 4:54:07.4,2.1,43.34,15.79
314,5,오후 4:54:12.4,1.85,44.38,16.15
315,5,오후 4:54:17.4,1.85,42.03,19.69
316,5,오후 4:54:22.4,2.0,43.92,17.59
317,5,오후 4:54:27.4,1.84,41.54,18.28
318,5,오후 4:54:32.4,2.01,42.45,15.54
319,5,오후 4:54:37.4,2.06,44.49,16.3
320,5,오후 4:54:42.4,1.94,41.02,18.06
321,5,오후 4:54:47.4,1.98,44.39,16.41
322,5,오후 4:54:52.4,2.16,44.04,16.71
323,5,오후 4:54:57.4,2.14,44.03,16.98
324,5,오후 4:55:02.4,1.81,40.14,18.48
325,5,오후 4:55:07.4,2.16,43.96,15.91
326,5,오후 4:55:12.4,2.08,42.97,15.34
327,5,오후 4:55:17.5,2.16,41.02,15.72
328,5,오후 4:55:22.5,1.96,44.69,19.97
329,5,오후 4:55:27.5,1.96,42.6,16.99
330,5,오후 4:55:32.5,1.86,40.08,18.75
331,5,오후 4:55:37.5,2.19,42.7,19.65
332,5,오후 4:55:42.5,2.16,42.74,16.83
333,5,오후 4:55:47.5,2.19,42.92,16.0
334,5,오후 4:55:52.5,2.05,42.24,17.57
335,5,오후 4:55:57.5,1.98,42.43,18.2
336,5,오후 4:56:02.5,1.89,43.41,15.71
337,5,오후 4:56:07.5,1.91,43.14,16.48
338,5,오후 4:56:12.5,1.89,42.19,19.68
339,5,오후 4:56:17.5,1.81,42.01,15.67
340,5,오후 4:56:22.5,1.97,43.1,15.32
341,5,오후 4:56:27.5,2.12,44.22,19.52
342,5,오후 4:56:32.5,2.08,41.5,15.92
343,5,오후 4:56:37.5,1.98,42.58,18.36
344,5,오후 4:56:42.5,2.14,43.6,19.73
345,5,오후 4:56:47.5,2.03,43.36,15.28
346,6,오후 4:57:15.2,2.04,42.42,17.37
347,6,오후 4:57:20.2,1.99,43.63,19.82
348,6,오후 4:57:25.2,2.0,42.88,16.06
349,6,오후 4:57:30.2,2.0,41.23,15.75
350,6,오후 4:57:35.2,2.16,40.96,18.68
351,6,오후 4:57:40.2,2.14,40.82,15.98
352,6,오후 4:57:45.3,2.08,43.83,19.36
353,6,오후 4:57:50.3,2.04,42.23,16.76
354,6,오후 4:57:55.3,2.19,42.22,18.15
355,6,오후 4:58:00.3,1.87,41.32,17.94
356,6,오후 4:58:05.3,2.13,42.56,18.81
357,6,오후 4:58:10.3,2.12,42.51,18.26
358,6,오후 4:58:15.3,1.98,42.48,18.37
359,6,오후 4:58:20.3,2.13,41.98,15.81
360,6,오후 4:58:25.3,2.08,40.08,18.01
361,6,오후 4:58:30.3,2.16,41.34,18.38
362,6,오후 4:58:35.3,2.04,43.73,18.22
363,6,오후 4:58:40.3,2.19,42.0,19.92
364,6,오후 4:58:45.3,2.19,42.29,17.94
365,6,오후 4:58:50.3,1.93,41.14,16.18
366,6,오후 4:58:55.3,2.16,42.87,17.9
367,6,오후 4:59:00.3,1.89,44.64,17.21
368,6,오후 4:59:05.3,1.96,41.02,15.08
369,6,오후 4:59:10.3,2.08,42.1,19.6
370,6,오후 4:59:15.3,2.18,43.87,18.56
371,6,오후 4:59:20.4,1.84,43.44,17.65
372,6,오후 4:59:25.4,1.92,43.84,17.48
373,6,오후 4:59:30.4,2.03,40.27,17.94
374,6,오후 4:59:35.4,2.11,44.97,16.65
375,6,오후 4:59:40.4,2.1,42.66,18.46
376,6,오후 4:59:45.4,2.07,43.32,17.67
377,6,오후 4:59:50.4,1.9,40.06,18.46
378,6,오후 4:59:55.4,2.01,42.11,17.18
379,6,오후 5:00:00.4,1.88,41.77,18.63
380,6,오후 5:00:05.4,1.91,43.16,19.55
381,6,오후 5:00:10.4,1.88,44.15,19.93
382,6,오후 5:00:15.4,1.99,42.16,15.99
383,6,오후 5:00:20.4,2.14,41.63,16.33
384,6,오후 5:00:25.4,1.81,42.08,15.89
385,6,오후 5:00:30.4,2.12,43.54,19.75
386,6,오후 5:00:35.4,2.06,40.31,16.86
387,6,오후 5:00:40.4,2.15,42.25,16.23
388,6,오후 5:00:45.4,1.83,44.62,18.47
389,6,오후 5:00:50.4,1.95,43.88,15.04
390,6,오후 5:00:55.4,1.99,40.38,16.23
391,6,오후 5:01:00.4,1.99,41.96,16.64
392,6,오후 5:01:05.4,1.84,42.02,17.8
393,6,오후 5:01:10.5,2.08,43.49,18.34
394,6,오후 5:01:15.5,2.17,42.52,15.38
395,6,오후 5:01:20.5,2.08,42.76,18.54
396,6,오후 5:01:25.5,2.0,44.97,18.27
397,6,오후 5:01:30.5,1.99,42.63,18.62
398,6,오후 5:01:35.5,1.84,41.34,19.52
399,6,오후 5:01:40.5,1.95,42.79,15.39
400,6,오후 5:01:45.5,1.92,44.94,17.82
401,6,오후 5:01:50.5,1.98,44.73,17.84
402,6,오후 5:01:55.5,2.04,42.5,17.7
403,6,오후 5:02:00.5,2.1,44.64,17.22
404,6,오후 5:02:05.5,1.82,41.13,15.03
405,6,오후 5:02:10.5,2.18,43.92,16.09
406,6,오후 5:02:15.5,1.91,40.82,17.72
407,6,오후 5:02:20.5,2.17,42.08,18.28
408,6,오후 5:02:25.5,1.97,40.66,19.76
409,6,오후 5:02:30.5,1.88,44.14,18.56
410,6,오후 5:02:35.6,1.93,44.51,18.67
411,6,오후 5:02:40.6,2.17,41.99,15.29
412,6,오후 5:02:45.6,2.19,44.94,19.15
413,6,오후 5:02:50.6,1.85,44.66,18.93
414,6,오후 5:02:55.6,1.9,41.53,18.24
415,7,오후 5:03:21.7,2.01,40.2,19.96
416,7,오후 5:03:26.7,2.0,44.6,19.15
417,7,오후 5:03:31.7,2.04,44.9,19.54
418,7,오후 5:03:36.7,1.99,44.75,17.6
419,7,오후 5:03:41.7,2.08,43.9,19.83
420,7,오후 5:03:46.7,2.14,40.28,19.35
421,7,오후 5:03:51.7,2.15,44.5,17.84
422,7,오후 5:03:56.7,1.86,43.63,16.95
423,7,오후 5:04:01.7,2.12,41.22,15.2
424,7,오후 5:04:06.7,2.13,40.25,15.33
425,7,오후 5:04:11.7,1.98,42.71,17.89
426,7,오후 5:04:16.7,2.03,44.81,17.49
427,7,오후 5:04:21.7,2.15,44.39,19.74
428,7,오후 5:04:26.7,2.01,40.89,18.38
429,7,오후 5:04:31.7,2.0,43.96,19.93
430,7,오후 5:04:36.7,1.92,44.59,15.15
431,7,오후 5:04:41.7,1.83,44.06,16.17
432,7,오후 5:04:46.7,2.18,40.69,18.1
433,7,오후 5:04:51.7,1.81,41.18,15.08
434,7,오후 5:04:56.7,2.08,41.2,18.81
435,7,오후 5:05:01.7,1.93,40.86,15.71
436,7,오후 5:05:06.7,2.1,44.55,15.52
437,7,오후 5:05:11.8,1.91,43.04,15.85
438,7,오후 5:05:16.8,2.12,41.68,16.48
439,7,오후 5:05:21.8,2.16,43.93,19.55
440,7,오후 5:05:26.8,2.11,43.2,17.6
441,7,오후 5:05:31.8,1.92,44.84,17.27
442,7,오후 5:05:36.8,2.33,35.02,18.22
443,7,오후 5:05:41.8,1.91,44.67,17.23
444,7,오후 5:05:46.8,2.07,44.97,15.47
445,7,오후 5:05:51.8,2.07,44.18,15.23
446,7,오후 5:05:56.8,1.87,43.37,17.73
447,7,오후 5:06:01.8,1.86,43.93,16.36
448,7,오후 5:06:06.8,1.92,43.7,19.05
449,7,오후 5:06:11.8,2.23,42.52,19.13
450,7,오후 5:06:16.8,2.03,41.52,17.99
451,7,오후 5:06:21.8,2.14,40.87,16.77
452,7,오후 5:06:26.9,2.16,42.46,16.05
453,7,오후 5:06:31.9,1.82,42.31,16.77
454,7,오후 5:06:36.9,2.01,40.9,19.76
455,7,오후 5:06:41.9,2.0,43.58,15.1
456,7,오후 5:06:46.9,1.92,40.6,16.05
457,7,오후 5:06:51.9,1.93,43.01,18.27
458,7,오후 5:06:56.9,1.99,42.5,15.76
459,7,오후 5:07:01.9,1.86,44.27,18.73
460,7,오후 5:07:06.9,1.99,42.19,17.78
461,7,오후 5:07:11.9,1.83,43.94,16.35
462,7,오후 5:07:16.9,1.9,42.16,16.57
463,7,오후 5:07:21.9,2.4,42.97,18.41
464,7,오후 5:07:26.9,2.1,43.4,16.23
465,7,오후 5:07:31.9,2.05,42.09,19.14
466,7,오후 5:07:36.9,2.01,42.4,15.26
467,7,오후 5:07:41.9,1.94,42.43,16.59
468,7,오후 5:07:46.9,1.82,44.6,16.76
469,7,오후 5:07:51.9,2.18,41.36,17.28
470,7,오후 5:07:56.9,1.9,42.48,19.8
471,7,오후 5:08:01.9,1.96,43.39,18.09
472,7,오후 5:08:07.0,2.1,41.77,18.88
473,7,오후 5:08:12.0,2.19,43.34,16.03
474,7,오후 5:08:17.0,2.05,43.7,15.51
475,7,오후 5:08:22.0,2.18,40.26,16.96
476,7,오후 5:08:27.0,2.14,42.17,15.79
477,7,오후 5:08:32.0,2.09,42.53,19.95
478,7,오후 5:08:37.0,2.03,44.24,16.46
479,7,오후 5:08:42.0,1.92,42.44,18.92
480,7,오후 5:08:47.0,1.93,43.89,16.14
481,7,오후 5:08:52.0,1.89,44.29,18.55
482,7,오후 5:08:57.0,1.88,41.39,16.58
483,7,오후 5:09:02.0,2.01,41.47,18.89
484,8,오후 5:09:29.4,2.16,44.55,18.13
485,8,오후 5:09:34.4,2.04,44.42,19.35
486,8,오후 5:09:39.4,2.06,42.16,15.42
487,8,오후 5:09:44.4,1.83,42.24,19.3
488,8,오후 5:09:49.4,2.0,40.75,16.77
489,8,오후 5:09:54.4,2.07,40.33,17.59
490,8,오후 5:09:59.4,1.88,40.5,18.74
491,8,오후 5:10:04.4,1.83,42.26,19.2
492,8,오후 5:10:09.5,2.02,42.91,17.65
493,8,오후 5:10:14.5,1.84,41.94,19.0
494,8,오후 5:10:19.5,1.86,41.98,18.11
495,8,오후 5:10:24.5,1.93,42.84,15.6
496,8,오후 5:10:29.5,2.18,43.88,18.1
497,8,오후 5:10:34.5,2.05,43.35,18.19
498,8,오후 5:10:39.5,1.82,40.82,19.97
499,8,오후 5:10:44.5,1.89,41.92,19.22
500,8,오후 5:10:49.5,2.05,41.05,15.52
501,8,오후 5:10:54.5,2.1,42.51,16.09
502,8,오후 5:10:59.5,1.95,44.65,19.78
503,8,오후 5:11:04.5,2.17,42.54,17.17
504,8,오후 5:11:09.5,2.03,44.11,18.19
505,8,오후 5:11:14.5,2.19,43.54,18.35
506,8,오후 5:11:19.5,2.01,40.2,16.63
507,8,오후 5:11:24.5,2.16,40.37,15.1
508,8,오후 5:11:29.5,2.15,40.06,16.69
509,8,오후 5:11:34.5,1.91,43.31,18.74
510,8,오후 5:11:39.6,1.92,43.64,16.7
511,8,오후 5:11:44.6,2.07,42.85,17.24
512,8,오후 5:11:49.6,2.13,43.35,19.15
513,8,오후 5:11:54.6,2.04,42.6,15.79
514,8,오후 5:11:59.6,2.14,44.36,16.9
515,8,오후 5:12:04.6,2.05,42.56,19.29
516,8,오후 5:12:09.6,1.81,40.6,19.84
